ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3908,Bob Sims,5-Jun,220lb,67,,20.4,2.9,7.4,0.392,0,0,,2.9,7.4,0.392,0.392,1.9,3.3,0.572,,,2.7,2.3,,,0,2.9,7.7
3909,Courtney Sims,10-Jun,245lb,5,0,4.8,0.6,1.4,0.429,0,0,,0.6,1.4,0.429,0.429,0,0,,0.6,0.6,1.2,0.2,0,0,0.2,0.6,1.2
3910,Doug Sims,7-Jun,195lb,4,,3,0.5,1.3,0.4,,,,0.5,1.3,0.4,0.4,0,0,,,,1,0,,,,1,1
3911,Henry Sims,10-Jun,248lb,135,61,18.8,3,6.3,0.471,0,0.2,0.174,3,6.2,0.479,0.473,1.6,2.1,0.767,1.8,3.1,5,1,0.6,0.5,1.1,2.1,7.6
3912,Scott Sims,1-Jun,170lb,12,,7.9,0.8,2.2,0.385,,,,0.8,2.2,0.385,0.385,0.8,1.3,0.667,0.4,0.7,1.1,1.7,0.3,0,1.6,1.3,2.5
3913,Kyle Singler,8-Jun,228lb,322,170,23.2,2.5,6,0.418,0.9,2.5,0.365,1.6,3.5,0.455,0.493,1,1.3,0.794,1,2.1,3.1,0.8,0.6,0.3,0.8,2.2,6.9
3914,Sean Singletary,Jun-00,185lb,37,2,8.2,0.8,2.3,0.365,0.3,0.7,0.4,0.6,1.6,0.35,0.424,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0,0.6,1.2,2.4
3915,Chris Singleton,8-Jun,230lb,148,62,17.6,1.6,4.2,0.376,0.4,1.2,0.319,1.2,3,0.4,0.423,0.6,0.9,0.633,0.8,2.4,3.2,0.6,0.8,0.4,0.7,2.2,4.1
3916,James Singleton,8-Jun,216lb,243,19,13.4,1.5,3.2,0.462,0.1,0.5,0.292,1.3,2.7,0.493,0.485,0.8,1,0.833,1.3,2.4,3.7,0.4,0.4,0.5,0.6,1.6,3.9
3917,McKinley Singleton,5-Jun,175lb,2,0,5,1,1.5,0.667,0,0.5,0,1,1,1,0.667,0,0,,0,0,0,0.5,0,0,0,0.5,2
3918,Zeke Sinicola,10-May,165lb,12,,4,0.4,1.7,0.25,,,,0.4,1.7,0.25,0.25,0.3,0.7,0.375,,,0.2,0.3,,,,0.8,1.1
3919,Charlie Sitton,8-Jun,210lb,43,0,7.1,0.9,2.2,0.415,0,0,0,0.9,2.1,0.424,0.415,0.3,0.6,0.52,0.6,0.8,1.4,0.6,0.2,0.1,0.4,1.2,2.1
3920,Peyton Siva,Jun-00,185lb,24,0,9.3,0.8,2.4,0.316,0.3,1,0.28,0.5,1.3,0.344,0.377,0.5,0.6,0.733,0.1,0.5,0.6,1.4,0.4,0,0.8,1.1,2.3
3921,Scott Skiles,1-Jun,180lb,600,371,28,3.8,8.8,0.435,0.9,2.3,0.379,2.9,6.5,0.455,0.485,2.6,2.9,0.889,0.5,2.1,2.5,6.5,0.8,0,2.5,2.2,11.1
3922,Al Skinner,3-Jun,190lb,337,,21.7,3.4,7.6,0.452,0,0.1,0.273,3.4,7.6,0.453,0.452,2.3,2.8,0.813,1,2.2,3.3,2.8,1,0.4,1.8,3,9.1
3923,Brian Skinner,9-Jun,255lb,608,197,17.9,2,4,0.494,0,0,0.333,2,4,0.494,0.494,0.8,1.4,0.566,1.5,3.2,4.7,0.5,0.4,0.9,0.9,2.1,4.7
3924,Tal Skinner,5-Jun,195lb,145,,19.3,1.9,4.4,0.434,,,,1.9,4.4,0.434,0.434,0.8,1.2,0.633,1.5,2.6,4.2,1,0.7,0.2,,1.9,4.6
3925,Whitey Skoog,11-May,180lb,341,,27,3.4,8.8,0.388,,,,3.4,8.8,0.388,0.388,1.4,1.7,0.799,,,3.3,2.6,,,,3,8.2
3926,Jeff Slade,6-Jun,220lb,3,,6.7,0.7,1.7,0.4,,,,0.7,1.7,0.4,0.4,0,0.3,0,,,2.3,0,,,,1,1.3
3927,Reggie Slater,7-Jun,215lb,259,44,13.6,1.9,4,0.484,0,0,0,1.9,4,0.485,0.484,1.7,2.7,0.629,1.3,1.7,3,0.6,0.4,0.2,0.9,1.9,5.6
3928,Jim Slaughter,11-Jun,210lb,28,,18.8,1.9,5.9,0.321,,,,1.9,5.9,0.321,0.321,1.5,2.4,0.603,,,5.3,0.9,,,,2.9,5.3
3929,Jose Slaughter,5-Jun,205lb,63,1,8.2,1.4,3.8,0.374,0.1,0.7,0.22,1.3,3.1,0.406,0.393,0.6,0.9,0.644,0.5,0.5,1.1,0.8,0.6,0.1,0.7,1.5,3.6
3930,Tamar Slay,8-Jun,215lb,66,0,7.8,1.1,3.1,0.361,0.2,0.7,0.265,0.9,2.3,0.392,0.394,0.2,0.4,0.538,0.4,0.7,1.1,0.5,0.4,0.1,0.6,1.1,2.6
3931,Donald Sloan,3-Jun,205lb,218,66,17.2,2.1,5,0.409,0.4,1.4,0.31,1.6,3.6,0.449,0.454,0.9,1.2,0.754,0.2,1.8,2.1,3,0.4,0,1.1,0.9,5.5
3932,Jerry Sloan,5-Jun,195lb,755,,34.1,5.5,12.8,0.427,,,,5.5,12.8,0.427,0.427,3.1,4.3,0.722,2.1,4.8,7.4,2.5,2.2,0.2,,3.6,14
3933,Uros Slokar,10-Jun,238lb,20,0,3.6,0.7,1.3,0.538,0.1,0.1,0.5,0.7,1.2,0.542,0.558,0.5,0.7,0.692,0.4,0.4,0.7,0.1,0.1,0.1,0.5,0.6,1.9
3934,Tom Sluby,4-Jun,200lb,31,0,4.9,1,1.9,0.517,0,0.1,0,1,1.8,0.536,0.517,0.4,0.7,0.619,0.2,0.2,0.4,0.5,0.1,0,0.4,0.6,2.4
3935,Keith Smart,1-Jun,175lb,2,0,6,0,1,0,0,0.5,0,0,0.5,0,0,1,1,1,0,0.5,0.5,1,0,0,1,0,1
3936,Marcus Smart,4-Jun,220lb,148,55,27.6,2.9,8.1,0.358,1.2,4.1,0.296,1.7,4,0.422,0.433,1.6,2.3,0.709,1.1,2.7,3.8,3.2,1.4,0.3,1.4,2.7,8.7
3937,Belus Smawley,1-Jun,195lb,261,,12.6,4.7,13.6,0.347,,,,4.7,13.6,0.347,0.347,3.3,4.1,0.797,,,2.8,2.3,,,,2.2,12.7
3938,Jack Smiley,3-Jun,190lb,118,,,2,7.9,0.256,,,,2,7.9,0.256,0.256,2.1,3.1,0.679,,,,2.5,,,,3.3,6.2
3939,Adrian Smith,1-Jun,180lb,772,,24.6,4.1,9.6,0.43,0,0.2,0.182,4.1,9.6,0.43,0.43,3.1,3.7,0.838,0.3,0.6,2.1,2.3,,,0.6,2.4,11.3
3940,Al Smith,1-Jun,185lb,337,,26.6,3.5,8.6,0.407,0.3,1.1,0.292,3.2,7.5,0.425,0.427,2.4,3.1,0.773,0.8,1.8,2.6,5.3,1,0.1,2.8,3.2,9.8
3941,Bill Smith,5-Jun,190lb,9,,9.2,0.9,3.7,0.242,,,,0.9,3.7,0.242,0.242,0.8,0.9,0.875,,,1.8,0.8,,,,0.7,2.6
3942,Bingo Smith,5-Jun,195lb,865,,25.9,5.5,12.3,0.449,0.3,1,0.284,5.5,12.2,0.45,0.45,1.5,1.9,0.798,1.2,2.7,4.2,2,0.8,0.3,1,2.4,12.6
3943,Bobby Smith,4-Jun,190lb,13,,10.5,1,4.2,0.236,,,,1,4.2,0.236,0.236,0.8,1.2,0.688,,,2.5,1.1,,,,0.8,2.8
3944,Charles Smith,10-Jun,230lb,564,419,29,5.3,11.2,0.475,0,0.2,0.194,5.3,11,0.479,0.477,3.7,4.8,0.774,2.1,3.6,5.8,1.4,0.8,1.4,1.8,3.4,14.4
3945,Charles Smith,1-Jun,160lb,73,0,8.1,0.9,2.1,0.433,0,0.1,0,0.9,1.9,0.464,0.433,0.8,1.1,0.675,0.2,0.8,1,1.6,0.5,0,0.6,1.2,2.5
