ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
224,Terry Young,29,,3.5,11.4,0.308,1.2,4.1,0.303,2.3,7.3,0.311,1.8,2.2,0.81,2.3,1.5,0.8,0.1,,,11.1
225,Thad Young,30,,4.1,8,0.513,4.1,8,0.513,0,0,,4.1,6,0.683,5.4,0.4,0.9,0.8,,,12.3
226,Thaddeus Young,31,29.6,5.7,11.9,0.478,4.5,8.9,0.498,1.3,3,0.419,1.7,2.3,0.743,4.9,2,1.3,0.4,,,14.4
227,Tim Young,132,25.5,4.2,8.4,0.503,4.2,8.4,0.503,0,0,,3.2,4.2,0.768,6.8,1.4,0.4,1.3,1.9,2,11.7
228,Tom Young,58,,2.5,5.3,0.477,2.4,4.6,0.513,0.1,0.6,0.216,1.3,2,0.643,3.4,1.4,0.4,0.3,,,6.4
229,Tony Young,139,,2.6,6.3,0.417,1.4,3.1,0.446,1.3,3.2,0.39,1.2,1.4,0.824,1.8,1.5,1.2,0.2,,,7.7
230,Tony Young,27,,1.9,5.1,0.377,1.4,3,0.457,0.6,2.1,0.263,0.8,1.2,0.636,2,1.8,0.7,0,,,5.2
231,Toot Young,60,,4.1,10.3,0.4,1.5,3.6,0.404,2.7,6.7,0.398,1.5,1.9,0.795,4.2,1.7,1.5,0.3,,,12.4
232,Torez Young,19,15.5,1.3,4.2,0.313,1.1,3.2,0.344,0.2,1,0.211,1.4,2,0.684,1.8,0.8,0.7,0,2.3,1.8,4.2
233,Travis Young,104,,4.5,10.4,0.431,2.9,5.9,0.493,1.6,4.5,0.348,1.8,2.4,0.733,3.4,3.4,1.7,0.3,,,12.3
234,Tre Young,1,,1,1,1,1,1,1,0,0,,0,0,,0,0,1,0,0,,2
235,Tyler Young,10,2.4,0.3,0.7,0.429,0.3,0.7,0.429,0,0,,0.6,0.8,0.75,0.8,0.1,0,0,0.1,0.1,1.2
236,Tyrone Young,25,,0.9,2.5,0.349,0.8,2,0.4,0.1,0.5,0.154,0.1,0.2,0.75,0.8,0.1,0.2,0.1,,,2
237,Virgil Young,44,,0.7,2.1,0.309,0.5,1.6,0.343,0.1,0.5,0.208,0.3,0.5,0.524,1.5,0.1,0.1,0.3,,,1.7
238,Walter Young,2,,0.5,1.5,0.333,0.5,1.5,0.333,0,0,,0,0,,0.5,0.5,0,0,,,1
239,Willie Young,60,,3.8,9.1,0.418,2.5,5.9,0.424,1.3,3.2,0.408,2.9,3.6,0.784,2.6,3,1.4,0.2,,,11.8
240,Zach Young,37,6.2,0,0.5,0.059,0,0.2,0.111,0,0.2,0,0.2,0.4,0.5,0.4,0.6,0.1,0,0.5,0.4,0.3
241,Jay Youngblood,67,,4.4,9.8,0.453,3.3,6.5,0.514,1.1,3.3,0.333,2.4,3.3,0.726,4,1.8,1.1,0.5,,,12.4
242,Jhamar Youngblood,96,21.1,3.6,8.3,0.434,2.9,5.9,0.485,0.7,2.4,0.307,1.8,2.8,0.635,3.2,1.9,1.3,0.1,2,0.8,9.7
243,Skipper Youngblood,30,,4.6,8.7,0.531,4.6,8.7,0.531,0,0,,3,4.5,0.659,6.4,0.7,0.6,1,,,12.2
