ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
474,Devin Brown,5-Jun,220lb,465,127,19.4,2.5,6.3,0.401,0.6,1.9,0.338,1.9,4.4,0.429,0.452,1.5,2,0.776,0.7,2,2.8,1.5,0.6,0.1,1.1,1.6,7.2
475,Ernest Brown,Jul-00,244lb,3,0,7,0.3,2,0.167,0,0,,0.3,2,0.167,0.167,0.3,1.3,0.25,0.3,1.7,2,0,0,0.3,1,1.3,1
476,Fred Brown,3-Jun,182lb,963,4,25.4,6.2,13.1,0.478,0.3,0.8,0.373,6.1,12.7,0.48,0.482,2,2.3,0.858,0.8,1.9,2.7,3.3,1.4,0.2,1.6,2,14.6
477,George Brown,6-Jun,190lb,1,,6,0,2,0,,,,0,2,0,0,1,2,0.5,,,1,0,,,,1,1
478,Gerald Brown,4-Jun,210lb,33,0,7.2,1,2.7,0.371,0.1,0.3,0.3,0.9,2.4,0.38,0.388,0.3,0.4,0.786,0.2,0.5,0.7,0.9,0.2,0,0.7,0.6,2.4
479,Harold Brown,Jun-00,155lb,54,,,1.8,7.1,0.248,,,,1.8,7.1,0.248,0.248,1.4,2.2,0.632,,,,0.7,,,,2.3,4.9
480,Jabari Brown,4-Jun,215lb,19,5,29.9,3.7,8.9,0.412,1.2,3.3,0.371,2.5,5.7,0.435,0.479,3.4,4.5,0.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9
481,Jaylen Brown,7-Jun,225lb,22,3,14.1,2,4.5,0.44,0.5,1.4,0.333,1.5,3.2,0.486,0.49,0.9,1.5,0.594,0.7,1.3,2,0.7,0.4,0.3,0.7,1.6,5.3
482,John Brown,7-Jun,220lb,486,,20.8,2.8,6.1,0.453,0,0,,2.8,6.1,0.453,0.453,1.9,2.4,0.783,1.7,2.7,4.4,1.4,0.5,0.2,1.3,3,7.4
483,Kedrick Brown,7-Jun,222lb,143,36,13.5,1.4,3.5,0.405,0.3,1.2,0.274,1.1,2.3,0.471,0.451,0.4,0.6,0.64,0.7,1.7,2.4,0.7,0.6,0.2,0.4,1.2,3.6
484,Kwame Brown,11-Jun,270lb,607,281,22.1,2.5,5.1,0.492,0,0,0.111,2.5,5.1,0.493,0.492,1.6,2.9,0.57,1.8,3.7,5.5,0.9,0.5,0.6,1.3,2.3,6.6
485,Larry Brown,9-May,160lb,376,,30.1,3.7,8.9,0.412,0.1,0.6,0.23,3.6,8.4,0.424,0.419,3.8,4.6,0.813,0.6,1.9,2.7,6.7,,,3.8,2.8,11.2
486,Leon Brown,3-Jun,190lb,5,,,0,0.6,0,,,,0,0.6,0,0,0,0,,,,,0,,,,0.4,0
487,Lewis Brown,11-Jun,225lb,2,,2.5,0,1.5,0,0,0,,0,1.5,0,0,1,2.5,0.4,0.5,0.5,1,0,0,0,0.5,1,1
488,Lorenzo Brown,5-Jun,189lb,63,7,13.2,1.4,3.7,0.369,0.2,1,0.152,1.2,2.7,0.455,0.391,0.4,0.6,0.667,0.3,1.3,1.7,2.3,0.7,0.2,0.9,1.1,3.3
489,Marcus Brown,3-Jun,185lb,27,0,8.5,1.2,3.1,0.381,0.5,1.4,0.333,0.7,1.7,0.422,0.458,0.6,0.8,0.714,0.3,0.6,0.8,0.9,0.3,0.1,0.6,1.3,3.4
490,Markel Brown,3-Jun,190lb,109,35,16.2,1.9,4.9,0.382,0.5,1.7,0.297,1.4,3.2,0.427,0.433,1.1,1.4,0.781,0.4,1.7,2.1,1.2,0.6,0.2,0.7,1.4,5.3
491,Mike Brown,9-Jun,257lb,626,112,17.5,1.8,4,0.455,0,0,0.125,1.8,3.9,0.456,0.455,1.4,2,0.69,1.5,2.9,4.4,0.7,0.4,0.3,1,2.2,5
492,Myron Brown,3-Jun,180lb,4,0,5.8,1,1.5,0.667,0.3,0.8,0.333,0.8,0.8,1,0.75,0,0,,0,0.8,0.8,1.5,0.3,0,1,0.5,2.3
493,P.J. Brown,11-Jun,225lb,1089,990,31.1,3.5,7.7,0.46,0,0.1,0.136,3.5,7.6,0.463,0.461,2,2.5,0.794,2.8,5,7.7,1.5,0.8,1,1.2,3,9.1
494,Randy Brown,2-Jun,190lb,655,169,17.6,1.9,4.7,0.417,0,0.2,0.2,1.9,4.5,0.426,0.421,0.9,1.3,0.691,0.5,1.3,1.8,2.2,1.1,0.2,1.1,1.9,4.8
495,Raymond Brown,8-Jun,220lb,16,0,3.5,0.5,1.8,0.286,0,0,,0.5,1.8,0.286,0.286,0,0.1,0,0.6,0.3,0.9,0.3,0,0,0.4,0.7,1
496,Rickey Brown,10-Jun,215lb,340,26,13.2,1.8,3.9,0.464,0,0,0,1.8,3.9,0.466,0.464,0.7,1.1,0.667,1.2,2.3,3.5,0.4,0.3,0.3,0.9,2.3,4.4
