ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
702,Barry Clemens,6-Jun,210lb,790,,15.9,2.9,6.3,0.454,,,,2.9,6.3,0.454,0.454,1,1.3,0.756,0.5,1.5,3.2,1.1,0.7,0.1,,2.1,6.7
703,Nat Clifton,6-Jun,220lb,544,,30,3.8,10.6,0.361,,,,3.8,10.6,0.361,0.361,2.4,3.7,0.633,,,8.2,2.5,,,,3.4,10
704,Bill Closs,5-Jun,195lb,186,,19.6,3.3,10.3,0.315,,,,3.3,10.3,0.315,0.315,2.5,3.4,0.718,,,5,1.9,,,,2.5,9
705,Keith Closs,3-Jul,212lb,130,7,12.7,1.5,3.3,0.471,0,0,0,1.5,3.3,0.475,0.471,0.8,1.3,0.606,1,1.8,2.9,0.3,0.2,1.3,0.6,1.3,3.9
706,Paul Cloyd,2-Jun,180lb,7,,,1,3.7,0.269,,,,1,3.7,0.269,0.269,0.7,1.1,0.625,,,,0.3,,,,0.7,2.7
707,Bob Cluggish,10-Jun,235lb,54,,,1.7,6.6,0.261,,,,1.7,6.6,0.261,0.261,1,1.7,0.571,,,,0.4,,,,2.1,4.4
708,Ben Clyde,7-Jun,198lb,25,,6.3,1.2,2.9,0.431,,,,1.2,2.9,0.431,0.431,0.3,0.4,0.778,0.6,1,1.6,0.2,0.2,0.1,,1.4,2.8
709,Richard Coffey,6-Jun,212lb,52,1,6.2,0.5,1.4,0.373,0,0,0,0.5,1.4,0.378,0.373,0.2,0.4,0.545,0.8,0.7,1.5,0.1,0.1,0.1,0.1,0.9,1.3
710,Fred Cofield,3-Jun,190lb,50,1,9.9,1.5,3.9,0.395,0.1,0.3,0.188,1.5,3.6,0.413,0.403,0.2,0.4,0.6,0.1,0.9,1,1.7,0.4,0.1,1,1.3,3.4
711,John Coker,Jul-00,253lb,25,0,5.6,0.7,1.8,0.409,0,0,,0.7,1.8,0.409,0.409,0.2,0.2,0.833,0.5,0.7,1.2,0.1,0.1,0.1,0.2,0.9,1.6
712,Norris Cole,2-Jun,175lb,347,60,22.7,2.9,7,0.409,0.6,1.8,0.326,2.3,5.2,0.438,0.451,0.8,1.1,0.741,0.2,1.8,2,2.8,0.8,0.1,1.5,1.9,7.1
713,Ben Coleman,9-Jun,235lb,227,42,15.9,2.6,5,0.516,0,0,0,2.6,5,0.519,0.516,1.4,1.9,0.759,1.3,2.7,4.1,0.6,0.4,0.4,1.3,2.7,6.6
714,Derrick Coleman,10-Jun,230lb,781,672,33.2,5.9,13.2,0.447,0.4,1.4,0.295,5.5,11.8,0.465,0.462,4.3,5.5,0.769,2.7,6.6,9.3,2.5,0.8,1.3,2.6,2.6,16.5
715,E.C. Coleman,8-Jun,225lb,357,,26.1,3.1,6.7,0.464,,,,3.1,6.7,0.464,0.464,1,1.4,0.694,1.9,4.2,6,1.3,0.9,0.4,1.2,3.4,7.2
716,Jack Coleman,7-Jun,195lb,633,,33.1,4.4,10.7,0.416,,,,4.4,10.7,0.416,0.416,1.7,2.5,0.695,,,9.2,2.8,,,,3,10.6
717,Norris Coleman,8-Jun,210lb,29,11,14.9,2.3,6.6,0.346,0,0.1,0.5,2.2,6.5,0.344,0.348,0.7,1.2,0.556,1.2,1.6,2.8,0.4,0.4,0.2,0.6,1.8,5.3
