ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1235,Joel Anthony,68,16.1,1.5,2.6,0.573,1.5,2.6,0.573,0,0,,0.7,1.2,0.561,3.5,0.3,0.4,2.3,,,3.7
1236,John Anthony,83,,1.5,3.8,0.401,0.9,2.1,0.427,0.7,1.8,0.37,0.9,1.4,0.628,2.8,0.8,0.4,0.3,,,4.6
1237,Julio Anthony,40,,2.1,4.7,0.452,1.4,3.1,0.439,0.8,1.6,0.476,2.1,2.2,0.921,1.3,1.6,0.5,0.1,2.2,,7
1238,Kendall Anthony,134,29.2,4.7,11.2,0.418,2.7,6.1,0.439,2,5.1,0.392,2.9,3.5,0.806,1.5,1.8,0.7,0,1.4,2.2,14.2
1239,Marcus Anthony,108,,3.1,7.8,0.397,1.8,3.9,0.465,1.3,3.8,0.327,1.5,2.4,0.639,2.1,1.5,1.3,0.3,,,8.9
1240,Myron Anthony,34,,0.8,2,0.397,0.4,1.1,0.359,0.4,0.9,0.448,0.2,0.4,0.615,1.1,0.2,0.1,0.1,,,2.2
1241,Myron Anthony,43,,4.9,9.5,0.512,4.5,8.3,0.543,0.3,1.2,0.294,2.7,3.8,0.715,6.7,0.9,0.7,0.4,,,12.8
1242,Rashed Anthony,66,6.8,0.2,0.5,0.516,0.2,0.5,0.516,0,0,,0.2,0.3,0.706,1,0.1,0.1,0.2,0.3,1.9,0.7
1243,Raymond Anthony,58,,4.6,11.8,0.392,1.6,3.6,0.451,3,8.2,0.367,3.2,3.8,0.858,3.4,4.1,1.8,0,,,15.5
1244,Vince Anthony,14,,0.5,0.9,0.583,0.4,0.6,0.556,0.1,0.2,0.667,0,0.3,0,0.4,0,0.1,0,0,,1.1
1245,Dru Anthrop,50,5.2,0.3,0.5,0.5,0.2,0.3,0.667,0.1,0.2,0.273,0.1,0.2,0.625,0.8,0.5,0.4,0,0.3,0.4,0.7
1246,Oliver Antigua,8,,0.1,0.4,0.333,0,0.1,0,0.1,0.3,0.5,0.3,0.3,1,0.1,0.1,0,0,,,0.6
1247,Orlando Antigua,55,,3.9,9.7,0.401,2.3,5.5,0.413,1.6,4.1,0.386,1.2,1.7,0.702,5.1,2.3,0.9,0.8,,,10.5
1248,Ransom Antoine,30,,1.6,3.7,0.436,1.3,2.5,0.526,0.3,1.1,0.235,0.8,1.3,0.641,2.7,0.7,0.9,0.2,,,4.3
1249,Wilfred Antoine,59,,1.7,4.7,0.354,0.9,2.9,0.331,0.7,1.8,0.389,0.6,0.8,0.75,1.7,2.5,0.7,0,,,4.6
1250,Jack Anton,65,9.7,0.6,1.5,0.414,0.5,1.2,0.467,0.1,0.4,0.25,0.4,0.6,0.622,1.5,0.3,0.1,0.1,0.3,1.5,1.7
1251,Dom Antonelli,2,1,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0,0,,0.5,0,0,0,0,0,1.5
1252,Duke Antonelli,6,1,0.2,0.5,0.333,0.2,0.5,0.333,0,0,,0,0,,0.3,0,0,0,0,0,0.3
1253,Brad Antonioni,8,,1.5,4.9,0.308,1,2.6,0.381,0.5,2.3,0.222,1.6,2.9,0.565,2,0.1,0.8,0.3,,,5.1
1254,Shamon Antrum,59,,4.1,9.9,0.409,2.1,4.9,0.433,1.9,5,0.384,3.1,4,0.779,3.5,2.8,1.1,0.1,,,13.1
1255,Lucas Antunez,5,7,0,1.4,0,0,0.8,0,0,0.6,0,0.4,0.4,1,0.4,0.8,0,0,0.4,1.4,0.4
1256,Lenny Antwi,116,15.5,1.4,3.8,0.375,0.6,1.4,0.399,0.9,2.4,0.361,0.5,0.7,0.75,1.2,0.7,0.3,0,0.6,0.9,4.3
1257,K.C. Anuna,13,1.5,0.4,0.7,0.556,0.3,0.5,0.667,0.1,0.2,0.333,0.2,0.2,1,0.2,0,0,0,0.1,0.1,1
1258,OG Anunoby,40,15.5,2.3,4.1,0.571,1.8,2.8,0.637,0.5,1.3,0.42,0.8,1.6,0.516,3.2,0.6,0.8,0.9,0.9,1.6,6
1259,Kene Anusionwu,49,4.4,0.6,1.2,0.509,0.6,1.2,0.509,0,0,,0.3,0.6,0.517,1.6,0,0,0.3,0.2,0.3,1.5
1260,BeeJay Anya,110,17.8,1.5,2.5,0.582,1.5,2.5,0.582,0,0,,0.8,1.7,0.489,3.8,0.3,0.2,2,0.9,2.5,3.7
1261,Sam Anyan,30,,0.3,0.9,0.308,0.3,0.9,0.308,0,0,,0.2,0.3,0.778,0.9,0.1,0.1,0,,,0.8
1262,Ifey Anyanwu,110,,4.2,8.3,0.505,4.2,8.3,0.507,0,0,0.25,2.3,4.1,0.563,6.7,1,1,0.4,,,10.7
1263,Ndubuisi Anyanwu,1,,0,0,,0,0,,0,0,,1,2,0.5,1,0,1,0,0,,1
1264,Ebuka Anyaorah,28,10.5,0.7,2.3,0.317,0.4,1.4,0.3,0.3,0.8,0.348,1,1.2,0.794,1.4,0.8,0.4,0.2,0.8,0.5,2.7
