ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
515,Francisco Elson,59,19.8,2.3,4.7,0.477,2.3,4.7,0.477,0,0,,0.9,1.7,0.51,4.9,0.5,0.8,1.1,1.1,1.4,5.4
516,Derek Elston,115,12.9,1.7,3.5,0.48,1.4,2.8,0.506,0.3,0.7,0.375,0.7,1.1,0.635,2.9,0.3,0.4,0.3,0.8,1.6,4.3
517,Eric Elston,11,,0.1,0.5,0.2,0,0.3,0,0.1,0.2,0.5,0.2,0.4,0.5,0.1,0.3,0.3,0.2,,,0.5
518,Chad Elstun,77,,3.5,8.5,0.412,1.3,3,0.429,2.2,5.5,0.404,1,1.4,0.706,2.9,1.8,0.6,0.1,,,10.3
519,Jay Jay Elvir,1,2,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,0,0,0
520,Doug Elwell,109,23.4,1,2.9,0.346,0.3,0.7,0.383,0.7,2.2,0.333,0.2,0.3,0.69,2,1.2,0.3,0.5,0.8,0.4,2.9
521,Brad Ely,12,2.5,0.1,0.3,0.333,0.1,0.2,0.5,0,0.1,0,0,0.2,0,0.6,0,0.1,0,0.2,0.6,0.2
522,Melvin Ely,124,32.5,6.4,11,0.577,6.4,11,0.578,0,0,0.333,3,4.6,0.648,7.5,1.1,0.8,2.9,2.4,2.8,15.7
523,Shy Ely,121,,4.1,9.2,0.447,3.6,7.7,0.472,0.5,1.5,0.319,3.1,4.1,0.757,4.5,1.6,0.7,0.3,2.4,,11.8
524,Sha-Ron Elzy,6,,0.5,1.7,0.3,0,0,,0.5,1.7,0.3,1,1.3,0.75,0.5,0.3,0,0,,,2.5
525,Matt Emadi,52,,0.3,1,0.288,0.3,0.7,0.378,0,0.3,0.067,0.4,0.6,0.655,1,0.3,0.2,0,,,1
526,Bryan Emanuel,50,23.4,1.5,4.4,0.349,0.8,1.9,0.442,0.7,2.5,0.276,0.8,1.3,0.646,1.8,1,1.2,0.1,1.2,1.1,4.6
527,Donald Emanuel,124,,1.3,2.8,0.453,1,2.1,0.494,0.3,0.8,0.34,0.6,1,0.653,2.5,0.5,0.4,0.5,,,3.4
528,Rod Emanuel,29,18.6,1.4,4,0.353,1,2.7,0.372,0.4,1.3,0.316,0.6,0.8,0.75,2.7,1.6,0.9,0.1,1.1,2.2,3.9
529,Joel Embiid,28,23.1,3.8,6.1,0.626,3.8,5.9,0.639,0,0.2,0.2,3.5,5.1,0.685,8.1,1.4,0.9,2.6,2.4,3.4,11.2
530,Ray Ona Embo,9,15.7,1.2,3.9,0.314,0.9,2.4,0.364,0.3,1.4,0.231,1.4,1.9,0.765,2.2,1.9,0.3,0.1,0.9,1.8,4.2
531,Jason Embry,55,,2.1,5.7,0.371,0.5,1.3,0.357,1.7,4.5,0.376,0.4,0.5,0.778,1.5,0.9,0.5,0.3,,,6.3
532,Vince Embry,13,,0.5,1.2,0.4,0.5,1.2,0.4,0,0,,0.2,0.8,0.273,1.7,0.2,0.2,0.4,,,1.2
533,Obi Emegano,100,34.1,5.8,12.7,0.457,4.9,10.4,0.471,0.9,2.3,0.391,5.5,6.8,0.804,4.6,1.7,1.3,0.2,2.1,2.2,18
534,Ben Emelogu,66,19.8,1.9,5.5,0.344,1,2.6,0.385,0.9,2.9,0.307,0.8,1.2,0.688,2.4,1.4,0.6,0.2,1.2,1.6,5.5
535,Brandon Emerson,26,,2.1,6,0.348,1.8,4.8,0.381,0.2,1.1,0.207,0.6,1.2,0.484,4.1,0.5,0.5,0.3,,,5
536,Daniel Emerson,125,34.1,3.2,6.4,0.506,2.9,5.5,0.526,0.3,0.9,0.382,2.8,4,0.712,7.4,1.2,0.4,0.1,3,0.5,9.6
537,John Emerson,3,,0.3,0.7,0.5,0.3,0.3,1,0,0.3,0,0,0,,0.3,0,0,0,,,0.7
538,Nick Emerson,23,1.4,0.1,0.4,0.3,0.1,0.2,0.6,0,0.2,0,0,0,0,0.3,0,0,0,0.3,0.2,0.3
539,Parker Emerson,30,,1.2,3.4,0.359,0.8,1.6,0.469,0.5,1.8,0.259,1.1,1.3,0.872,1.7,0.4,0.2,0,,,4.1
540,Scott Emerson,113,,5.9,11.2,0.522,5.2,9.4,0.552,0.7,1.9,0.37,3.1,4.4,0.709,8.2,1.6,0.6,0.8,,,15.5
541,Will Emerson,114,,3.5,7.4,0.471,3.1,6.1,0.504,0.4,1.4,0.323,1.8,2.6,0.674,5.1,1.1,0.5,0.3,,,9.2
542,Bryan Emery,55,,1.3,3.6,0.367,0.6,1.4,0.434,0.7,2.2,0.325,1.1,1.5,0.747,1.4,2.4,0.6,0,,,4.5
543,Derek Emery,8,,0,0.4,0,0,0.4,0,0,0,,0,0,,1,0.1,0,0.3,,,0
544,Derek Emery,2,,0,1.5,0,0,1.5,0,0,0,,0,0,,1.5,0,0,0.5,,,0
545,Greg Emery,18,,0.2,0.9,0.235,0.2,0.5,0.333,0.1,0.4,0.125,0.3,0.5,0.667,0.7,0.5,0.1,0,,,0.8
546,Jackson Emery,133,30.7,3.1,6.8,0.455,1.3,2.2,0.601,1.7,4.5,0.383,1.4,1.8,0.773,3.4,2.3,1.9,0.3,1.1,1.4,9.3
547,Nick Emery,45,31.5,5.6,13.5,0.416,3,6.4,0.462,2.6,7,0.373,2.2,2.6,0.871,3.6,2.7,1.5,0.1,1.7,2.7,16.1
548,Will Emery,2,3,0.5,1,0.5,0.5,0.5,1,0,0.5,0,1.5,2,0.75,0.5,0,0,0,0,0,2.5
549,John Emezie,42,14.2,1.6,3.9,0.412,1.1,2.4,0.465,0.5,1.5,0.328,0.9,1.5,0.594,1.3,0.8,0.3,0.3,1.1,1.7,4.6
550,Rod Emmanuel,33,20.2,2.1,5.3,0.392,1.5,3.3,0.436,0.6,2,0.318,1.1,1.8,0.603,2.9,1.2,0.8,0.1,1.4,1.9,5.9
551,Adam Emmenecker,97,,0.9,2.1,0.433,0.9,2.1,0.441,0,0,0,1.6,2,0.802,2.2,2.9,0.8,0.1,3.1,,3.5
552,Andre Emmett,128,32.3,6.9,13.8,0.5,6.5,12.4,0.52,0.4,1.4,0.312,3.4,4.9,0.703,6,1.6,1.3,0.3,,,17.6
553,Carlos Emory,71,22.3,3.1,6.8,0.459,2.4,4.5,0.536,0.7,2.3,0.309,2.1,2.8,0.74,4.1,1,0.7,0.3,1.6,1.9,9
554,Mitch Emory,1,,0,0,,0,0,,0,0,,0,2,0,1,0,0,1,0,,0
555,David Emslie,108,,1.3,2.9,0.444,1.2,2.8,0.447,0,0.1,0.364,1.1,1.6,0.693,3.1,0.3,0.2,0.5,,,3.7
556,Antwan Emsweller,52,,2.9,7.1,0.412,2.9,7,0.416,0,0.1,0,1,1.9,0.536,4.7,0.4,0.8,0.9,,,6.8
557,Steve Emt,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
