ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
920,Yannick Formbor,71,5.7,0.4,0.8,0.526,0.4,0.8,0.526,0,0,,0.3,0.5,0.618,1.7,0.2,0.1,0.1,0.3,0.4,1.1
921,Matt Formisano,100,8.5,0.9,2.1,0.451,0.9,2,0.456,0,0,0,0.4,0.6,0.649,1.7,0.3,0.1,0,0.4,0.3,2.2
922,Jaylen Fornes,6,10,0.8,2.8,0.294,0.2,1,0.167,0.7,1.8,0.364,1.5,2.8,0.529,0.7,0.8,0.3,0,1,1.7,3.8
923,Daymond Forney,41,,5.5,11.9,0.467,5.4,10.9,0.497,0.1,1,0.128,2,3.2,0.641,6,1,0.9,1.5,,,13.2
924,Josh Forney,38,3,0.2,0.2,0.778,0.2,0.2,0.778,0,0,,0.1,0.4,0.25,0.4,0,0.1,0.1,0.3,0.6,0.5
925,Kevin Forney,105,,3.9,8.3,0.466,3.1,6.3,0.496,0.8,2,0.373,2,2.5,0.792,2.9,1.7,1,0.1,,,10.5
926,Nick Forostoski,5,,0,0.2,0,0,0.2,0,0,0,,0.2,0.4,0.5,0.8,0,0,0,,,0.2
927,Caleb Forrest,114,,1.7,3.5,0.478,1.6,3.3,0.484,0.1,0.2,0.385,0.7,0.9,0.81,2.2,0.4,0.2,0.4,0.6,,4.2
928,James Forrest,49,,7.6,15.9,0.477,7.6,15.7,0.484,0,0.2,0,3.8,5.4,0.692,8.1,1.5,1.1,0.8,,,18.9
929,Michael Forrest,58,,2.1,4.8,0.435,1.5,3.2,0.465,0.6,1.6,0.374,1.5,2,0.765,2.4,3.1,0.9,0.3,,,6.2
930,Quinton Forrest,39,17.5,2.6,4.7,0.546,2.4,3.7,0.648,0.2,1,0.158,0.7,1.6,0.475,3.2,0.7,0.7,0.2,1.1,1.4,6
931,Rob Forrest,18,,0.4,1.1,0.35,0.3,0.8,0.4,0.1,0.3,0.2,0.3,0.6,0.455,0.4,0.3,0.1,0,,,1.1
932,Trent Forrest,10,19.1,2.7,4.8,0.563,2.6,4.4,0.591,0.1,0.4,0.25,1.8,2.9,0.621,4.1,2.6,1.8,0.3,1.1,1.5,7.3
933,Andrew Forsman,8,,0,0.3,0,0,0.3,0,0,0,,0.3,0.3,1,0.3,0,0,0,,,0.3
934,Pat Forsythe,129,17.1,2.5,4.8,0.532,2.5,4.7,0.535,0,0,0.167,1.2,2.1,0.599,3.8,0.6,0.4,1,1.3,2.2,6.3
935,Bryce Fort,23,,0.8,2,0.413,0.8,2,0.413,0,0,,0.7,1.2,0.593,2.2,0.2,0.3,0,,,2.3
936,LaQuinton Fort,9,,0.3,0.7,0.5,0.3,0.4,0.75,0,0.2,0,0.2,0.2,1,0.8,0.1,0,0,0.6,,0.9
937,Willie Fort,6,,0.5,2,0.25,0,0.2,0,0.5,1.8,0.273,0,0,,0.3,1,0.3,0,,,1.5
938,Cameron Forte,95,16.8,3.7,6.3,0.579,3.6,6.3,0.582,0,0,0.25,1.4,2.7,0.531,4.6,1.3,0.5,0.3,1.6,1,8.7
939,Cortez Forte,40,,1.3,3.5,0.37,1.2,3.2,0.389,0.1,0.3,0.167,0.9,1.3,0.66,1.9,0.6,0.5,0.2,,,3.5
940,Jason Forte,108,,4.3,10.5,0.415,3.2,7.5,0.429,1.1,3,0.378,5,6.4,0.78,3.8,4.8,1.8,0.2,,,14.8
941,Jason Forte,107,,1.8,4.2,0.436,1.5,3,0.5,0.3,1.2,0.272,1.4,2.3,0.606,3.2,0.7,0.6,0.1,,,5.3
942,Joseph Forte,69,33.9,6.9,15.3,0.454,5.3,10.9,0.489,1.6,4.4,0.368,3.2,4,0.81,5.8,3,1.8,0.4,2.4,2,18.7
943,Phil Forte,110,29.1,3.7,9.1,0.407,1.3,2.9,0.453,2.4,6.2,0.385,3.1,3.6,0.876,1.8,1.3,1.3,0,1,1.3,12.9
944,Leary Forteau,20,,0.2,0.7,0.308,0.1,0.4,0.143,0.2,0.3,0.5,0.3,0.5,0.5,0.4,0.1,0.1,0,,,0.8
945,Brandon Fortenberry,120,30.7,3.7,8.8,0.42,2.3,4.9,0.47,1.4,3.9,0.357,2.4,3.4,0.717,3.2,3.5,0.9,0.2,2.1,1.5,11.2
946,Kirby Fortenberry,55,,5.3,11.4,0.463,5,10.5,0.473,0.3,0.9,0.347,3.5,4.7,0.735,7,1.4,0.9,0.7,,,14.3
947,Roberto Fortes,51,,1.5,4.1,0.365,0.6,1.3,0.448,0.9,2.8,0.326,0.6,0.8,0.698,1.5,0.9,0.4,0,,,4.5
948,Craig Forth,136,,2,3.9,0.507,2,3.9,0.507,0,0,0,0.7,1.2,0.598,4.6,0.8,0.6,1.5,,,4.7
949,Marc Andre Fortin,28,6.6,0.7,1.7,0.426,0.7,1.7,0.426,0,0,,0.3,0.6,0.5,1.5,0.4,0.1,0.2,0.5,1.4,1.8
950,Chuck Fortney,24,,1.7,3.7,0.461,1,1.9,0.533,0.7,1.8,0.386,0.8,1,0.75,0.7,0.8,0.3,0,,,4.9
951,Courtney Fortson,47,33.3,5.3,13.4,0.397,4.1,9.6,0.431,1.2,3.8,0.311,4.1,6.1,0.677,5.4,5.9,1.2,0.1,4.7,1,16
952,Danny Fortson,100,26.9,6.6,11.6,0.565,6.6,11.6,0.566,0,0,0,5.7,7.7,0.743,8.7,1.2,0.9,0.4,2.6,3.5,18.8
953,Junior Fortunat,112,12.8,1.5,2.8,0.521,1.5,2.8,0.521,0,0,,0.8,1.9,0.408,2.5,0.2,0.2,0.6,0.9,2.2,3.7
954,Josh Fortune,112,26.4,2.8,7.2,0.387,1.4,3.1,0.443,1.4,4.1,0.344,1.3,1.7,0.758,3.2,1.9,0.8,0.3,1.8,1.9,8.2
955,Zach Fortune,12,,0.7,1.3,0.533,0.4,0.8,0.556,0.3,0.5,0.5,0.6,0.8,0.7,0.3,0,0,0,,,2.2
956,Nick Foschia,29,1.6,0.1,0.5,0.2,0.1,0.3,0.3,0,0.2,0,0,0.1,0,0.4,0,0,0,0.1,0.1,0.2
957,Jake Fosdick,6,1.2,0,0.2,0,0,0,,0,0.2,0,0,0.3,0,0,0,0,0,0,0.2,0
958,Cory Fosdyck,117,,2.3,5.7,0.401,0.8,1.8,0.453,1.5,3.9,0.377,1.1,1.5,0.749,2,1.4,0.5,0,,,7.2
959,Robert Foser,50,,1.3,2.9,0.438,1.1,2.4,0.475,0.2,0.6,0.286,1,1.9,0.515,2.5,1.5,0.6,0.1,,,3.7
960,Jon Foss,89,,1.2,2.5,0.477,1.1,2.1,0.513,0.1,0.3,0.258,0.9,1.4,0.594,2.2,0.5,0.3,0.2,,,3.3
961,Grant Fossum,1,,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,,,0
962,Aaron Foster,8,,0.1,0.6,0.2,0,0.3,0,0.1,0.4,0.333,0,0,,0.3,0,0.1,0,,,0.4
963,Alex Foster,56,6.7,0.7,1.2,0.58,0.7,1.2,0.58,0,0,,0.2,0.5,0.448,1.2,0.1,0,0.3,0.5,1.1,1.7
964,Alyx Foster,41,7.8,0.2,0.6,0.435,0.1,0.3,0.429,0.1,0.2,0.444,0.2,0.3,0.571,0.9,0.3,0.1,0,0.2,1.4,0.8
965,Anthony Foster,54,,4.5,10.7,0.423,4,8.4,0.473,0.6,2.3,0.24,2.4,3.4,0.717,4.1,5.4,1.2,0.1,,,12
966,Brian Foster,57,,5.7,11.4,0.5,5.7,11.4,0.502,0,0.1,0,2.5,4.3,0.594,5.7,1.8,1,0.1,,,13.9
967,Brooks Foster,5,,0,0.2,0,0,0.2,0,0,0,,0.2,0.6,0.333,0.2,0.2,0.4,0,,,0.2
968,C.J. Foster,31,17.3,1.2,3.1,0.392,0.9,2,0.444,0.3,1.1,0.294,1,1.6,0.612,1.5,0.7,0.3,0.1,0.9,1.8,3.7
969,Cedric Foster,99,,4.4,12.6,0.347,1.5,4.2,0.363,2.9,8.4,0.34,1.4,2.1,0.675,3.3,2.2,1.5,0.1,,,13.1
970,Charles Foster,21,5.5,0.8,1.9,0.436,0.4,0.6,0.667,0.4,1.3,0.333,0.1,0.3,0.5,0.4,0.3,0,0,0.6,0.6,2.2
