ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1182,Curtis Koszuta,17,,0.1,0.5,0.125,0.1,0.5,0.125,0,0,,0.2,0.2,0.75,0.4,0,0.1,0.1,0.1,,0.3
1183,Kyle Koszuta,48,12.6,1,2.7,0.357,0.3,0.8,0.3,0.7,1.9,0.382,0.3,0.5,0.625,0.7,1.1,0.7,0,1,1.2,2.9
1184,Paco Kotaridis,22,,0,0.3,0.167,0,0.1,0,0,0.1,0.333,0.2,0.3,0.571,0.3,0.2,0,0,,,0.3
1185,Eugene Kotorobai,111,,2.6,6.8,0.387,1.1,2.3,0.461,1.6,4.5,0.349,1.3,1.9,0.694,5.7,0.7,0.8,0.8,1.2,,8.1
1186,Adam Kotowski,3,,1,2.3,0.429,0.3,0.3,1,0.7,2,0.333,0,0,,0.7,0.3,0,0,,,2.7
1187,Maik Kotsar,8,22.8,4.1,5.9,0.702,4.1,5.9,0.702,0,0,,0.9,1.5,0.583,4.1,0.9,1,0.3,1.1,2.8,9.1
1188,Tuukka Kotti,116,,2.4,5.6,0.43,2.1,4.6,0.447,0.3,1,0.348,1.5,2.3,0.661,3.7,1.6,0.9,0.6,,,6.7
1189,Majak Kou,108,,4.2,9.5,0.439,2.6,5,0.534,1.5,4.6,0.337,1.5,2.1,0.703,3.7,1.4,1.3,0.8,,,11.4
1190,Willy Kouassi,114,13.8,1.3,2.5,0.511,1.3,2.5,0.511,0,0,,0.7,1.5,0.476,3.4,0.1,0.1,0.9,0.9,2.1,3.2
1191,Joey Koubek,1,,0,0,,0,0,,0,0,,0,0,,1,0,0,0,,,0
1192,Kosta Koufos,37,27.1,6,11.8,0.508,5.4,10.1,0.535,0.6,1.7,0.349,1.8,2.7,0.68,6.7,0.5,0.4,1.8,1.5,,14.4
1193,Alexander Koul,123,,5.2,8.5,0.61,5.2,8.5,0.61,0,0,,3.1,5.2,0.607,7.2,0.5,0.6,1.5,,,13.5
