ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
162,Kyle Odister,115,17.9,2.3,6,0.385,0.8,2.1,0.38,1.5,3.9,0.388,0.5,0.7,0.747,1.5,1.1,0.6,0,0.8,1.4,6.6
163,Jermaine Odjegba,5,,0,0.2,0,0,0,,0,0.2,0,0.4,0.4,1,0.4,0.2,0.2,0,,,0.4
164,Jarrad Odle,109,,1.9,3.9,0.496,1.8,3.7,0.503,0.1,0.2,0.4,1,1.6,0.603,3.2,0.5,0.2,0.1,,,4.9
165,John Odo,44,5.9,0.4,0.7,0.594,0.4,0.7,0.594,0,0,,0.2,0.4,0.588,1.3,0,0.1,0.3,0.3,0.9,1.1
166,Robinson Odoch Opong,27,3.9,0.4,1,0.357,0.2,0.4,0.5,0.2,0.7,0.278,0.4,0.7,0.611,0.6,0.1,0,0,0.4,0.5,1.3
167,Brandon Odom,76,,1.1,3.4,0.328,0.6,1.7,0.367,0.5,1.8,0.291,0.4,0.6,0.644,1.7,0.4,0.3,0.1,,,3.2
168,Lamar Odom,32,34.9,6.3,13.2,0.482,5.3,10,0.53,1,3.1,0.33,3.9,5.7,0.687,9.4,3.8,0.8,1.5,3.4,2.9,17.6
169,Mark Odom,51,,1.1,2.7,0.42,1.1,2.4,0.443,0.1,0.3,0.25,0.5,0.9,0.542,2.2,0.7,0.5,0.2,,,2.9
170,Rod Odom,134,23.6,2.4,6.2,0.387,1,2.5,0.408,1.4,3.7,0.372,1.2,1.8,0.661,3.5,0.7,0.4,0.4,1.1,2.2,7.4
171,Rodney Odom,29,,3.2,6.6,0.482,3.2,6.6,0.484,0,0,0,1.2,2.4,0.507,7,1.1,0.8,1,,,7.6
172,Terry Odom,13,,0.7,1.8,0.391,0.5,1.5,0.368,0.2,0.3,0.5,0.4,0.5,0.714,0.8,0.9,0.2,0.1,,,1.9
173,Thomas Odom,25,3.2,0.3,1,0.333,0,0.2,0.25,0.3,0.8,0.35,0.1,0.1,0.667,0.1,0,0,0,0.1,0,1
174,Rashard Odomes,27,11.6,1.7,3.3,0.5,1.6,3.1,0.524,0,0.2,0.167,1.3,2,0.618,1.5,0.8,0.4,0.1,0.9,1.1,4.6
175,James Odoms,51,,4.4,11,0.398,1.7,4.5,0.386,2.6,6.5,0.405,1.8,2.7,0.652,4.5,1.4,0.9,0.2,,,13.2
176,Mark Odsather,59,,3.1,8,0.391,1.6,3.8,0.429,1.5,4.2,0.356,1.5,2,0.767,3.9,1.1,0.9,0.1,,,9.3
177,George Odufuwa,110,31.7,3.1,5.8,0.543,3.1,5.8,0.544,0,0,0,2.3,3.6,0.63,8.2,1.3,0.7,0.7,2.1,1.8,8.6
178,Josh Odugbela,112,,2.2,5.4,0.411,2.2,5.3,0.415,0,0.1,0.231,1.5,2.7,0.56,4.6,0.8,0.8,0.5,,,6
179,Olufemi Odukoya,54,,1.3,3.4,0.398,1.3,3.3,0.4,0,0,0,1.3,2.1,0.605,5.9,1,0.7,0.2,,,3.9
180,Charles Odum,62,30.1,5.4,10.2,0.527,4.3,7.1,0.597,1.1,3,0.362,4.9,6.1,0.79,3.6,2.7,0.9,0.2,2.8,2.2,16.7
181,Jake Odum,134,31.3,3.4,7.5,0.448,2.8,5.8,0.486,0.6,1.7,0.322,4.4,5.8,0.755,4.6,4.5,1.5,0.3,2.4,2.3,11.7
