ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
522,Drew George,5,,0.4,0.8,0.5,0.4,0.8,0.5,0,0,,0,0,,0.8,0,0,0,,,0.8
523,Grayson George,6,0.5,0,0,,0,0,,0,0,,0,0,,0.3,0,0,0,0,0,0
524,Jack George,5,1.6,0,0.2,0,0,0.2,0,0,0,,0,0,,0.8,0,0,0,0.2,0.2,0
525,Kenny George,51,,4.2,5.8,0.716,4.2,5.8,0.716,0,0,,1,1.7,0.57,5.4,0.9,0.1,2.7,1.6,,9.3
526,Kevin George,41,,3.4,7.7,0.445,3.4,7.7,0.445,0,0,,2.6,4.2,0.628,6.2,0.6,0.7,1,,,9.5
527,Nahshon George,47,12.5,1.3,3,0.43,1.3,3,0.433,0,0,0,0.9,1.4,0.657,3.7,0.3,0.3,0.1,1.4,2.3,3.5
528,Nick George,120,,4.6,9.5,0.477,3.6,7.2,0.496,1,2.3,0.418,2.8,4.1,0.693,5.9,1.4,1,0.3,,,12.9
529,Otis George,108,,1.5,3,0.494,1.4,2.7,0.538,0,0.3,0.118,0.9,1.5,0.611,3.5,0.6,0.6,0.5,,,3.9
530,Paul George,63,33.2,5.1,11.4,0.447,3.1,6.5,0.485,1.9,4.9,0.396,3.4,4.2,0.803,6.7,2.4,2,0.9,2.7,1.3,15.5
531,Ray George,50,,2.7,6.4,0.427,2.2,4.7,0.466,0.6,1.7,0.322,1.8,2.5,0.704,2.1,2.4,0.9,0.6,2.7,,7.8
532,Reggie George,36,,0.8,1.6,0.466,0.8,1.6,0.466,0,0,,0.6,1.1,0.513,1.6,0.2,0.1,0.5,,,2.1
533,Tate George,128,31.5,3.5,7.7,0.448,3.2,6.8,0.465,0.3,0.9,0.322,2.5,3.3,0.773,3.3,5.3,1.6,0.2,2.3,2.5,9.7
534,Tyler George,54,,1.8,4.2,0.425,0.9,1.8,0.49,0.9,2.4,0.375,0.8,1,0.764,1.9,3.9,1.2,0,,,5.2
535,Marcus Georges-Hunt,130,30.9,4.4,10.1,0.433,3.4,7.3,0.474,0.9,2.9,0.329,3.6,4.8,0.749,4.5,2.2,0.9,0.2,1.7,2.4,13.3
