ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
435,Keith Carmichael,61,,4.6,11.5,0.402,1.3,3,0.424,3.3,8.4,0.394,0.8,1,0.719,3.3,1.6,1.5,0.1,,,13.3
436,Levi Carmichael,122,,0.8,2.5,0.316,0.4,0.9,0.407,0.4,1.6,0.265,0.7,1,0.722,0.9,1.5,0.4,0,,,2.7
437,Ross Carmichael,49,,1.1,2.1,0.538,1.1,2.1,0.538,0,0,,0.3,0.9,0.31,3.4,0.6,0.2,0.6,,,2.6
438,Ryan Carmichael,8,1.9,0.1,0.5,0.25,0,0.1,0,0.1,0.4,0.333,0.3,0.3,1,0.5,0.1,0.3,0,0,0,0.6
439,Willie Carmichael,32,14.8,1.3,2.4,0.519,1.3,2.4,0.519,0,0,,0.5,0.8,0.625,2.3,0.3,0.2,0.4,0.9,3.2,3
440,Major Carmon,1,,0,2,0,0,1,0,0,1,0,0,0,,0,0,0,0,,,0
441,Charles Carmouche,122,27.4,2.7,6.8,0.402,1.7,3.9,0.433,1,2.9,0.361,2.1,3.2,0.646,3.6,2.2,1.4,0.3,1.8,2.2,8.6
442,Dale Carn,17,,0.2,0.5,0.5,0.2,0.5,0.5,0,0,,0.1,0.3,0.2,0.8,0,0,0.1,,,0.5
443,Shane Carnes,54,,3.7,9,0.413,2,5.1,0.399,1.7,3.9,0.431,1.2,1.8,0.656,3.4,3.1,1.6,0.1,,,10.3
444,David Carney,37,,0.2,0.7,0.269,0.2,0.2,0.667,0,0.5,0.059,0,0,,0.1,0.3,0.1,0,,,0.4
445,Lee Carney,84,,1.3,3.3,0.388,1,2.4,0.431,0.2,0.9,0.264,1.2,1.8,0.691,2,2.9,1.2,0.1,,,4
446,Rodney Carney,133,27.6,5,11.9,0.415,2.8,6,0.468,2.2,6,0.362,2.2,3.1,0.717,4.9,1.2,1,1,,,14.3
447,Shelton Carney,27,,2.9,5.6,0.507,2.7,5.1,0.518,0.2,0.5,0.385,0.4,0.5,0.714,3,0.8,0.3,0.1,,,6.3
448,Tony Carney,3,,0.3,0.3,1,0.3,0.3,1,0,0,,0,0,,0.3,0,0,0,,,0.7
449,Ismael Caro,63,,1.1,2.7,0.404,0.7,1.7,0.448,0.3,1,0.333,0.6,0.8,0.698,1.4,1.7,0.9,0,,,3.1
450,Dion Caroline,27,,1.6,4.1,0.384,1.2,2.7,0.446,0.4,1.4,0.263,1.3,2,0.655,2.4,4.7,0.9,0,,,4.9
451,Jordan Caroline,42,27.2,3.1,7,0.446,3,6.6,0.448,0.1,0.4,0.4,3.3,5.2,0.623,6.8,1.2,0.8,0.3,1.7,2.1,9.6
452,Ray Caroll,54,,3.5,10.3,0.338,2.6,6.9,0.374,0.9,3.4,0.265,2.5,3.5,0.716,3.3,1,0.8,0.1,,,10.4
453,Quintin Carouthers,115,,2.8,6.4,0.44,2.5,5.1,0.491,0.3,1.3,0.242,1.3,1.8,0.722,2.8,1.2,0.8,0.4,,,7.3
454,Adam Carp,36,3.5,0.2,0.5,0.316,0.2,0.5,0.333,0,0,0,0.4,0.6,0.65,0.6,0.1,0,0.1,0.1,0.4,0.7
455,Andrew Carpenter,51,,2.6,5.5,0.47,2.2,4.2,0.519,0.4,1.4,0.319,1.6,2.6,0.619,4.1,2.8,1.3,0.3,,,7.2
456,Brian Carpenter,60,,3.3,7.8,0.417,2.1,4.5,0.472,1.1,3.3,0.34,2.4,3.3,0.749,3,3.2,1.8,0.1,,,10.1
457,Dan Carpenter,9,,0.4,0.8,0.571,0.4,0.8,0.571,0,0,,0.1,0.3,0.333,0.6,0,0,0,,,1
