ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
34,Anthony Jackson,117,,1,2.3,0.432,1,2.3,0.432,0,0,,0.7,1.2,0.586,2.8,0.4,0.2,0.4,,,2.7
35,Anthony Jackson,27,,3.6,8.6,0.418,2.8,6,0.472,0.8,2.6,0.296,1.4,2.3,0.597,3.7,2.3,2.1,0.4,,,9.3
36,Anthony Jackson,29,,0.2,0.4,0.5,0.2,0.4,0.5,0,0,,0.2,0.3,0.7,0.7,0.2,0,0,,,0.7
37,Anthony Jackson,125,20.6,2.9,7,0.408,1.5,3.3,0.453,1.4,3.7,0.367,1.3,1.5,0.886,1.9,1.4,0.6,0,1.6,1.4,8.4
38,Antino Jackson,79,22.5,3.1,8.2,0.374,1.5,3.7,0.412,1.5,4.5,0.343,1.4,1.8,0.771,2.3,2.5,0.9,0,1.8,1.9,9
39,Antoine Jackson,45,,1.6,2.8,0.563,1.6,2.8,0.563,0,0,,0.5,1.2,0.453,3.2,0.3,0.3,1.1,,,3.7
40,Antonio Jackson,61,,4.3,10.9,0.396,2.3,5.1,0.444,2,5.8,0.353,1.8,2.3,0.755,3.1,3.1,1,0.1,,,12.4
41,Antonio Jackson,5,,0,0,,0,0,,0,0,,0.2,0.4,0.5,0.2,0,0,0,,,0.2
42,Antonio Jackson,104,,1.9,3.8,0.518,1.9,3.7,0.519,0,0,0,1.4,2.2,0.638,3.1,0.3,0.4,0.5,,,5.3
43,Antonio Jackson,54,,0.8,2,0.413,0.8,1.6,0.489,0,0.4,0.095,0.9,1.6,0.581,2.2,1,0.9,0.1,,,2.6
44,Aundre Jackson,10,24.8,6.6,8.8,0.75,6,7.8,0.769,0.6,1,0.6,2.4,3.9,0.615,4.8,1,0.9,0,1.6,1.2,16.2
45,Bernard Jackson,67,,2.9,6,0.484,2.8,5.7,0.491,0.1,0.2,0.313,1.5,2.2,0.667,4.6,0.8,0.8,0.3,,,7.3
46,Billy Jackson,32,13.8,0.9,3.2,0.277,0.7,2,0.349,0.2,1.2,0.158,0.8,1.3,0.61,1.2,0.8,0.5,0,1.1,1.4,2.7
47,Bobby Jackson,60,29.7,5.1,11.9,0.427,4.1,8.7,0.471,1,3.2,0.307,3.3,4.1,0.786,5.5,3.5,1.8,0.3,2.3,2.8,14.4
48,Brad Jackson,11,,0.3,0.7,0.375,0.3,0.7,0.375,0,0,,0.4,0.5,0.667,0.9,0.3,0.5,0.2,,,0.9
49,Bradley Jackson,28,,2.2,6.1,0.355,1.4,3.9,0.364,0.8,2.2,0.339,2,2.8,0.74,2.7,3.6,1.4,0.1,,,7.1
50,Bradley Jackson,59,,1.3,3.4,0.391,1.1,2.5,0.425,0.3,0.9,0.304,1.7,2.2,0.779,1.9,3.2,0.6,0,,,4.7
51,Brandon Jackson,3,,0,0,,0,0,,0,0,,0.3,0.7,0.5,0,0,0.3,0,0.3,,0.3
