ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
446,Miguel Paul,133,25.7,2.5,6.5,0.38,1.3,3,0.422,1.2,3.5,0.344,2.3,2.9,0.798,1.4,4,0.9,0.1,2,1.5,8.5
447,Rob Paul,8,,0.3,0.6,0.4,0.3,0.6,0.4,0,0,,0,0,,0.5,0,0,0,,,0.5
448,Sean Paul,123,,2,4.3,0.469,2,4.3,0.47,0,0,0,1.5,2.2,0.691,4.3,0.6,0.5,0.9,,,5.5
449,Tyrone Paul,57,,2.9,6.3,0.455,2.4,4.9,0.495,0.4,1.4,0.312,1.6,2.2,0.732,3.9,2,0.8,0.2,,,7.8
450,Will Paul,40,,1,2.2,0.466,0.7,1.4,0.464,0.4,0.8,0.469,0.4,0.6,0.667,1.4,0.5,0.2,0.2,0.6,,2.8
451,Rickey Paulding,131,,4.4,10,0.444,3,6,0.494,1.5,4,0.367,2.5,3.2,0.763,4,1.8,0.8,0.4,,,12.8
452,Pete Paule,4,,0,1,0,0,0.8,0,0,0.3,0,0,0,,1.3,0.8,0.3,0,,,0
453,Max Paulhus Gosselin,118,,1.4,3.3,0.429,1.1,2,0.535,0.3,1.3,0.261,0.6,1,0.655,3.2,1.5,1.3,0.3,0.8,,3.8
454,Aleek Pauline,86,35,2.3,5.8,0.396,1.9,4.6,0.403,0.4,1.2,0.369,2.5,3.8,0.651,3.8,4.4,1.9,0,3.4,1.8,7.5
455,Kenton Paulino,106,,2.1,5.2,0.399,0.8,1.9,0.395,1.3,3.3,0.401,1,1.3,0.766,1.7,2.1,0.6,0.2,,,6.5
456,David Paulk,5,5.4,0.2,0.6,0.333,0.2,0.6,0.333,0,0,,0,0,,2.2,0,0.2,0,0.2,1,0.4
457,Rebel Paulk,67,,0.8,2.1,0.385,0.8,2.1,0.385,0,0,,0.3,0.6,0.622,1.7,0.3,0.2,0.6,,,2
