ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER,ID,NAME
776,"Nick Perkins",45,21,3.4,7.5,0.454,2.4,4.4,0.543,1,3.1,0.329,1.3,2.1,0.594,4.9,0.4,0.3,0.5,1.7,2.5,9.1,6.231,3777,"Nick Perkins"
1650,"Nick Powell",21,2,0.3,0.9,0.389,0.2,0.4,0.444,0.1,0.4,0.333,0.1,0.2,0.5,0.2,0,0,0,0.1,0.4,0.9,0.134,3876,"Nick Powell"
483,"Nick Reese",48,7.9,0.6,1.6,0.367,0.5,1.3,0.413,0.1,0.3,0.188,0.2,0.4,0.5,1.4,0.4,0.3,0.1,0.6,1.4,1.5,1.613,3989,"Nick Reese"
1423,"Nick Robinson",7,21.9,2,5.3,0.378,1.1,3.3,0.348,0.9,2,0.429,1.1,2,0.571,3.9,1.7,0.6,0.1,1.9,2.3,6,4.945,4111,"Nick Robinson"
1614,"Nick Rogers",31,9.1,0.5,1.8,0.273,0.3,0.9,0.276,0.2,0.8,0.269,1,1.4,0.682,0.8,1.2,0.2,0,0.5,1.3,2.2,1.643,4130,"Nick Rogers"
2092,"Nick Rutherford",41,26.5,2.5,6.6,0.373,2.1,5.4,0.386,0.4,1.2,0.313,2.7,3.9,0.683,3.4,4,1.4,0.3,2.6,2,8,7.007,4191,"Nick Rutherford"
961,"Nick Severado",28,17.1,1,3.4,0.309,1,3.2,0.315,0,0.2,0.2,0.9,1.6,0.556,2.9,0.5,0.7,0.8,0.9,1.3,3,3.292,4330,"Nick Severado"
1220,"Nick Sherod",9,16.1,1.2,3.9,0.314,0.7,1.3,0.5,0.6,2.6,0.217,0.3,0.7,0.5,3.2,0.6,0.1,0,0.2,1.4,3.3,3.586,4360,"Nick Sherod"
2300,"Nick Smith",103,12.1,1.8,4.3,0.426,0.5,0.8,0.605,1.3,3.5,0.383,0.5,0.6,0.81,1.7,0.2,0.1,0.1,0.5,1.4,5.5,3.07,4482,"Nick Smith"
3437,"Nick Stover",104,20,2.3,5.7,0.4,1.7,3.6,0.465,0.6,2.1,0.291,1.4,1.9,0.713,2.4,1.1,0.6,0.3,1.2,1.8,6.5,4.101,4606,"Nick Stover"
1047,"Nick Weiler-Babb",9,21.7,2.6,5.2,0.489,2.3,4.3,0.538,0.2,0.9,0.25,1,1.2,0.818,4.4,2.2,1.7,0.2,0.4,1,6.3,9.539,5119,"Nick Weiler-Babb"
738,"Nico Carvacho",9,21.1,2.1,3.7,0.576,2,3.4,0.581,0.1,0.2,0.5,1.8,2.6,0.696,4.4,0.9,0.6,0.6,1.6,2.4,6.1,6.592,808,"Nico Carvacho"
1387,"Nico Clareth",40,26.9,5.3,12.1,0.436,3.5,6.4,0.543,1.8,5.7,0.316,1.4,2.3,0.6,3.2,2.2,1.6,0.6,2.3,2.7,13.7,8.017,886,"Nico Clareth"
403,"Nicola Akele",41,13.8,1.1,2.5,0.461,0.7,1.4,0.474,0.5,1.1,0.444,0.2,0.5,0.364,2.3,0.5,0.3,0.3,0.3,1.7,3,3.901,60,"Nicola Akele"
3881,"Niels Bunschoten",41,14.3,1.4,3.7,0.386,0.8,1.4,0.544,0.7,2.3,0.292,0.7,0.9,0.778,1.6,0.5,0.2,0.5,0.7,2.4,4.2,2.933,670,"Niels Bunschoten"
3187,"Niem Stevenson",7,15.4,3,5.7,0.525,2.3,4,0.571,0.7,1.7,0.417,1.3,2.1,0.6,2.1,1.4,1,0.1,1.1,0.7,8,5.707,4581,"Niem Stevenson"
1392,"Nigel Hayes",124,28.7,3.8,8.6,0.442,3.1,6.5,0.478,0.7,2.2,0.338,3.6,5.3,0.69,5,2.1,0.9,0.5,1.6,2.1,12,8.632,2081,"Nigel Hayes"
1319,"Nigel Johnson",71,17,1.8,4.7,0.39,1.2,2.5,0.467,0.6,2.1,0.298,1.3,2,0.676,1.9,1.8,1,0,1,1.2,5.6,4.261,2479,"Nigel Johnson"
714,"Nigel Ribeiro",39,29.1,3.8,9.4,0.399,2.6,5.3,0.493,1.2,4.1,0.28,1.6,2.4,0.67,2.9,2.4,1.5,0.1,1.9,2.3,10.3,6.421,4022,"Nigel Ribeiro"
2425,"Nigel Williams-Goss",72,34.5,5.5,12.2,0.454,4.6,9.3,0.494,0.9,2.9,0.325,2.3,3,0.767,4.6,5.1,1.2,0.1,2.8,2,14.3,11.039,5275,"Nigel Williams-Goss"
561,"Nijal Pearson",9,32.9,5.1,11,0.465,4.4,8.7,0.513,0.7,2.3,0.286,3,4.7,0.643,6.6,2.7,1.2,0,2.4,2.6,13.9,10.488,3750,"Nijal Pearson"
1501,"Nik Popovic",6,11.7,2.3,4.5,0.519,2,4,0.5,0.3,0.5,0.667,0.8,1.5,0.556,3,0.3,0,0.5,1.2,1.8,5.8,3.905,3856,"Nik Popovic"
91,"Nikola Rakicevic",26,8.2,0.7,1.4,0.486,0.5,0.8,0.545,0.2,0.6,0.4,0.3,0.5,0.5,1.3,0.3,0.3,0.1,0.4,0.7,1.9,2.071,3943,"Nikola Rakicevic"
125,"Nisre Zouzoua",41,31.4,5,12,0.421,2.8,6,0.464,2.2,6,0.377,2.7,3.3,0.81,3.5,1.4,1.1,0.3,1.5,2.9,15,8.015,5417,"Nisre Zouzoua"
563,"Nnamdi Enechionyia",57,13.8,1.2,3.4,0.346,0.4,1.1,0.387,0.7,2.3,0.326,0.6,0.9,0.647,1.8,0.5,0.5,0.3,0.6,1.5,3.6,2.658,1441,"Nnamdi Enechionyia"
706,"Noah Allen",80,11,1,2.4,0.392,0.7,1.5,0.459,0.3,0.9,0.278,0.6,0.9,0.625,1.8,0.8,0.3,0.1,0.6,0.9,2.7,2.834,104,"Noah Allen"
1767,"Noah Blackwell",44,20.2,2.1,5.7,0.369,0.8,2,0.375,1.3,3.7,0.366,0.5,0.6,0.714,2,2,0.4,0.1,1,1.7,6,4.502,434,"Noah Blackwell"
2634,"Noah Bramlage",20,6.5,0.7,2,0.359,0.5,1.1,0.409,0.3,0.9,0.294,0.6,0.9,0.667,1.1,0.7,0.2,0.1,0.6,0.7,2.3,1.834,538,"Noah Bramlage"
1201,"Noah Dickerson",41,22.9,3.1,6.5,0.479,3.1,6.4,0.487,0,0.1,0,2,3.2,0.636,5.8,0.4,0.8,0.5,1.4,3.5,8.3,7.336,1240,"Noah Dickerson"
1318,"Noah McCarty",6,11,1.3,3,0.444,1.3,2.7,0.5,0,0.3,0,0.5,0.7,0.75,4.2,0.3,0,0.3,0.7,2.7,3.2,4.468,3144,"Noah McCarty"
1489,"Noah Robotham",63,30.7,3.2,7.9,0.401,1.4,3.3,0.431,1.7,4.6,0.379,1.6,2.1,0.748,2.6,3.3,1.2,0.1,1.8,1.7,9.7,7.196,4117,"Noah Robotham"
2790,"Nolan Cressler",99,22.2,3.5,8.3,0.425,2,4.2,0.478,1.5,4,0.368,1.2,1.6,0.736,3.4,1.1,0.4,0.1,1.2,1.9,9.7,5.95,1036,"Nolan Cressler"
518,"Norbert Janicek",9,24.1,4.4,6.3,0.702,4.3,6,0.722,0.1,0.3,0.333,1.2,2.3,0.524,4.6,0.9,0.3,0.2,2.2,2.8,10.2,7.653,2388,"Norbert Janicek"
682,"Norbertas Giga",9,31.1,4.9,9,0.543,4.4,7.3,0.606,0.4,1.7,0.267,1.3,2.2,0.6,8.9,1.9,0.6,1.1,2.7,2.6,11.6,12.767,1761,"Norbertas Giga"
159,"Norense Odiase",51,20.6,3,5.9,0.51,3,5.9,0.51,0,0,0.5,1.5,2.9,0.52,4.5,0.9,0.3,0.7,1.7,2.9,7.6,5.89,3620,"Norense Odiase"
398,"Norville Carey",97,14.9,2.2,4.3,0.523,2.2,4.1,0.535,0.1,0.2,0.263,1.3,2.1,0.634,3.3,0.4,0.6,0.5,1.1,1.4,5.8,5.092,767,"Norville Carey"
1067,"Nourse Fox",54,9.2,0.4,1.3,0.279,0.2,0.5,0.345,0.2,0.7,0.231,0.1,0.2,0.5,0.7,1,0.3,0,0.6,1.2,1,1.407,1610,"Nourse Fox"
30,"Nura Zanna",70,22.3,2.7,5.4,0.499,2.7,5.3,0.501,0,0,0,1.9,3.7,0.527,6.1,0.4,0.6,0.4,2.1,3.5,7.3,6.32,5405,"Nura Zanna"
1332,"Obediah Church",37,26.2,2.6,4.4,0.598,2.6,4.3,0.613,0,0.1,0,1.1,2.5,0.451,6,1.4,0.7,1.8,1.5,1.9,6.4,9.766,879,"Obediah Church"
564,"Obi Enechionyia",75,23.5,3.4,7.7,0.443,2.2,4.5,0.484,1.3,3.2,0.387,1.3,1.7,0.733,4.2,0.5,0.4,1.4,0.8,2.5,9.4,8.132,1442,"Obi Enechionyia"
3096,"Obi Momah",33,4.7,0.4,1.1,0.371,0.3,0.8,0.407,0.1,0.2,0.25,0.5,0.8,0.593,1.2,0.2,0.2,0.2,0.4,0.7,1.3,1.512,3361,"Obi Momah"
286,"Obi Okolie",31,25.9,3.3,7.6,0.438,2.7,5.8,0.47,0.6,1.7,0.333,2.3,3.5,0.636,3.9,1.2,0.7,0.1,1.6,1.9,9.5,5.747,3642,"Obi Okolie"
348,"Obinna Oleka",42,26.2,3.5,8.6,0.404,2.7,5.9,0.453,0.8,2.7,0.298,2.4,3.1,0.763,7,0.9,0.8,0.6,1.5,2.1,10.1,9.292,3653,"Obinna Oleka"
1258,"OG Anunoby",40,15.5,2.3,4.1,0.571,1.8,2.8,0.637,0.5,1.3,0.42,0.8,1.6,0.516,3.2,0.6,0.8,0.9,0.9,1.6,6,6.268,174,"OG Anunoby"
1703,"Ojai Black",70,22.3,1.5,3.9,0.376,1.3,3.1,0.417,0.2,0.8,0.224,1.2,1.7,0.708,1.7,2.5,0.9,0.2,1.1,1.9,4.3,4.498,423,"Ojai Black"
720,"Olin Carter III",39,27.6,3.1,8.7,0.361,1.3,3,0.415,1.9,5.6,0.332,1.2,1.7,0.691,2.8,1.7,0.5,0.2,1.4,2.6,9.3,5.241,789,"Olin Carter III"
1652,"Oliver Powell",8,10.6,0.4,1.1,0.333,0.3,0.9,0.286,0.1,0.3,0.5,0.5,1.3,0.4,2.8,0.1,0.5,0,0.8,1,1.4,2.228,3877,"Oliver Powell"
1343,"Oliver Tot",57,8.2,0.4,0.9,0.469,0.3,0.5,0.552,0.1,0.4,0.35,0.3,0.5,0.593,0.9,0.9,0.4,0.2,0.6,0.8,1.2,1.964,4854,"Oliver Tot"
16,"Olivier Cadieux",8,11,0.8,2,0.375,0.5,1.4,0.364,0.3,0.6,0.4,0.3,0.5,0.5,1.5,0.5,0.1,0,0.8,1.4,2,1.621,724,"Olivier Cadieux"
144,"Omar Ndiaye",4,1.5,0.5,1,0.5,0.3,0.3,1,0.3,0.8,0.333,0.3,0.3,1,0.5,0,0,0,0,0.3,1.5,1.208,3507,"Omar Ndiaye"
1760,"Omar Prewitt",103,30,4.8,10.2,0.467,3.3,6,0.548,1.5,4.2,0.352,3.3,4.6,0.721,4.8,2.4,1,0.6,1.8,2.1,14.3,10.382,3891,"Omar Prewitt"
1215,"Omar Sherman",45,17.4,2.4,5.2,0.466,1.9,3.2,0.579,0.5,1.9,0.276,0.6,1,0.651,2.8,0.5,0.2,0.6,0.6,1.8,6,4.754,4359,"Omar Sherman"
964,"Omega Harris",63,29,3.3,7.7,0.436,1.9,4,0.471,1.4,3.6,0.396,1.7,2.2,0.774,2.3,2,1,0.1,1.9,2.1,9.8,5.746,2032,"Omega Harris"
3051,"Onno Steger",9,15.9,1.7,5.2,0.319,0.6,2.2,0.25,1.1,3,0.37,0.4,1,0.444,3.2,0.3,0.4,0.1,1.7,1.6,4.9,2.38,4567,"Onno Steger"
1414,"Ore Arogundade",68,18,1.6,4,0.401,1,2.5,0.395,0.6,1.5,0.41,0.9,1.1,0.753,3,0.7,0.8,0.1,0.9,1.6,4.7,4.55,185,"Ore Arogundade"
231,"Osa Izevbuwa",76,12.8,1.3,3.3,0.39,0.7,1.5,0.435,0.6,1.8,0.353,0.3,0.5,0.55,1.4,0.6,0.4,0,0.7,1,3.5,2.238,2332,"Osa Izevbuwa"
1922,"Osborn Blount",26,4.8,0.5,2.1,0.241,0.3,1,0.269,0.2,1.1,0.214,0.7,0.9,0.783,0.7,0.3,0.3,0,0.7,0.8,1.9,0.241,456,"Osborn Blount"
1196,"Oscar Frayer",8,27.5,3.3,8.6,0.377,2.1,4.5,0.472,1.1,4.1,0.273,0.8,1,0.75,3.5,0,1.4,0.8,1.3,3.1,8.4,5.231,1630,"Oscar Frayer"
2451,"Oskar Michelsen",69,17,1.5,4.1,0.359,0.4,0.9,0.468,1.1,3.2,0.329,0.6,0.8,0.741,1.8,0.9,0.2,0.2,0.5,1.4,4.6,3.417,3275,"Oskar Michelsen"
506,"Ot Elmore",22,13.5,0.7,2.4,0.302,0.1,0.5,0.25,0.6,1.9,0.317,0.4,0.5,0.8,1.3,1,0.3,0.1,0.5,0.8,2.4,2.304,1433,"Ot Elmore"
228,"Otas Iyekekpolor",24,6.2,0.2,0.7,0.313,0.1,0.5,0.273,0.1,0.2,0.4,0.3,0.5,0.583,0.7,0.1,0,0.3,0.5,1.2,0.8,0.532,2331,"Otas Iyekekpolor"
1199,"Otis Livingston II",43,34.5,4.2,10.2,0.409,2.7,6,0.444,1.5,4.2,0.358,2.7,3.4,0.807,2.5,3.5,0.8,0,2.1,1.7,12.5,7.062,2903,"Otis Livingston II"
631,"P.J. Hardy",10,19.7,2.5,4.9,0.51,0.9,1.8,0.5,1.6,3.1,0.516,0.7,0.9,0.778,1.6,1.4,0.4,0.3,1.4,1.6,7.3,5.061,1992,"P.J. Hardy"
962,"P.J. Thompson",75,19.4,1.4,3.5,0.407,0.5,1.1,0.476,0.9,2.4,0.374,0.9,1.1,0.8,1.6,2.1,0.8,0,0.7,1.5,4.7,4.844,4805,"P.J. Thompson"
1063,"Pablo Rivas",10,21.9,4.1,5.1,0.804,3.4,4.1,0.829,0.7,1,0.7,1,1.1,0.909,4.5,0.2,0.4,1,0.8,2.5,9.9,10.57,4055,"Pablo Rivas"
1156,"Pape Diatta",8,12,1,2.5,0.4,0.9,1.9,0.467,0.1,0.6,0.2,0.5,0.9,0.571,2.6,0.3,0.3,0.3,0.8,0.4,2.6,2.786,1237,"Pape Diatta"
1620,"Paris Austin",39,15.7,1.9,4.2,0.442,1.7,3.4,0.485,0.2,0.8,0.258,1.5,2.4,0.63,1.9,1.5,0.4,0,1.2,1.2,5.4,3.318,212,"Paris Austin"
2053,"Paris Collins",42,30.8,4.8,13.1,0.364,3.2,7.7,0.416,1.6,5.5,0.291,1.9,3,0.614,6.4,2,2,0.6,1.8,2.5,13,9.955,970,"Paris Collins"
662,"Paris Lee",108,29.4,2.8,7,0.401,1.7,3.9,0.441,1.1,3.2,0.353,1.8,2.4,0.757,2.4,3.4,1.9,0.1,2,1.9,8.6,7.127,2831,"Paris Lee"
1233,"Parker Chitty",10,11.5,0.7,2.6,0.269,0.3,0.4,0.75,0.4,2.2,0.182,0.9,1.1,0.818,0.9,1.1,0.5,0.1,0.7,1.8,2.7,1.737,870,"Parker Chitty"
666,"Parker Ernsthausen",42,11.3,0.7,1.4,0.467,0.7,1.4,0.483,0,0,0,1,1.4,0.707,1.6,0.2,0.3,0.1,0.5,1.9,2.3,2.14,1454,"Parker Ernsthausen"
351,"Parker Jackson-Cartwright",75,16.7,1.5,3.5,0.413,0.9,2,0.453,0.5,1.5,0.36,1,1.5,0.673,1.6,2.8,0.5,0.1,1.1,1.6,4.4,4.465,2372,"Parker Jackson-Cartwright"
65,"Parker Van Dyke",23,9.8,0.9,2,0.447,0.5,0.9,0.6,0.4,1.2,0.333,0.3,0.3,1,0.7,1,0.2,0.1,0.4,0.5,2.5,2.222,4947,"Parker Van Dyke"
66,"Parker Van Dyke",8,24.4,2.8,7,0.393,1.1,3,0.375,1.6,4,0.406,0.3,0.6,0.4,2.6,1.6,0.6,0,0.5,2.1,7.4,5.6,4947,"Parker Van Dyke"
1159,"Pat Andree",6,17.7,2,5.5,0.364,1,2.2,0.462,1,3.3,0.3,0.3,0.3,1,3.8,0.8,0.2,0.3,0.7,1.7,5.3,5.083,158,"Pat Andree"
1637,"Pat Birt",68,24,3,8.1,0.376,1.4,3.4,0.403,1.6,4.6,0.356,1.6,2,0.763,2.6,1,0.6,0.2,1,2.1,9.3,4.886,409,"Pat Birt"
117,"Pat Ingram",20,5.8,0.3,0.7,0.429,0.3,0.6,0.5,0,0.1,0,0.3,0.6,0.417,0.6,0.5,0.2,0,0.5,0.5,0.9,0.776,2314,"Pat Ingram"
2075,"Pat McNamara",24,10.3,1.3,3.1,0.427,0.1,0.4,0.222,1.3,2.8,0.455,0.1,0.1,1,0.3,0.4,0.3,0,0.2,0.5,4,2.283,3233,"Pat McNamara"
2313,"Pat Smith",13,8.6,0.8,2.5,0.333,0.5,1,0.462,0.4,1.5,0.25,0.5,0.6,0.75,0.5,0.5,0.1,0.1,0.1,0.8,2.5,1.4,4485,"Pat Smith"
1831,"Patrick Cole",71,26.4,3.9,10.7,0.369,2.8,7.1,0.401,1.1,3.6,0.305,3.8,5.2,0.728,4,3.1,0.9,0.1,3,2.6,12.8,6.071,950,"Patrick Cole"
1109,"Patrick Good",7,21,3.1,5.3,0.595,0.9,1.1,0.75,2.3,4.1,0.552,0.4,0.9,0.5,2.7,1,1,0,0.7,1.4,9,8.246,1822,"Patrick Good"
262,"Patrick Keim",32,5,0.1,0.6,0.167,0,0.1,0,0.1,0.5,0.2,0.2,0.4,0.385,0.5,0.3,0.1,0,0.3,0.6,0.4,0.345,2621,"Patrick Keim"
3861,"Patrick Muldoon",40,17.8,1.9,3.9,0.474,1.9,3.9,0.477,0,0,0,0.8,1.4,0.544,3.5,0.8,0.5,0.2,1.1,3.4,4.5,4.665,3456,"Patrick Muldoon"
950,"Patrick Rielly",12,1.3,0.1,0.4,0.2,0.1,0.3,0.25,0,0.1,0,0.1,0.3,0.333,0.4,0,0,0,0,0,0.3,0.196,4040,"Patrick Rielly"
2131,"Patrick Ryan",9,2.6,0.4,0.9,0.5,0.4,0.4,1,0,0.4,0,0.1,0.2,0.5,1,0.2,0,0.1,0.6,0.1,1,0.834,4198,"Patrick Ryan"
2314,"Patrick Smith",9,15.9,1.6,3.6,0.438,1.6,3.1,0.5,0,0.4,0,0.4,0.6,0.8,3.4,0.3,0.4,0.2,1.9,2.4,3.6,2.949,4484,"Patrick Smith"
3041,"Patrick Steeves",33,21.3,2.8,6.3,0.44,1.8,3.8,0.46,1,2.5,0.41,1.4,2.1,0.681,3.5,2,0.7,0.5,1.9,1.5,8,6.485,4566,"Patrick Steeves"
1515,"Patrick Triplett",48,8.3,0.6,2,0.299,0.5,1.2,0.393,0.1,0.9,0.171,0.6,0.9,0.674,1.1,0.3,0.2,0.2,0.8,1.2,2,0.659,4880,"Patrick Triplett"
330,"Patrick Wallace",49,18.8,2.3,6,0.378,0.4,1,0.447,1.9,5.1,0.365,0.5,0.6,0.852,1.3,1.1,0.3,0,0.8,1.4,6.9,3.476,5036,"Patrick Wallace"
861,"Paul Baxter",112,25.5,2.8,6.7,0.419,1.8,4,0.454,1,2.7,0.368,1.5,2.3,0.677,2.5,2.8,1,0.3,1.6,2.8,8.2,6.337,321,"Paul Baxter"
1345,"Paul Friendshuh",8,3.3,0.5,0.9,0.571,0.5,0.8,0.667,0,0.1,0,0.4,0.5,0.75,0.4,0.1,0.1,0,0.4,0.8,1.4,0.591,1652,"Paul Friendshuh"
278,"Paul Jackson",54,19.7,1.5,3.4,0.435,1,2.1,0.461,0.5,1.3,0.391,1.2,1.9,0.638,1.4,3.5,0.7,0.1,1.5,2.3,4.7,4.998,2361,"Paul Jackson"
2069,"Paul Jorgensen",73,13,1.5,4.2,0.364,1,2.8,0.365,0.5,1.4,0.362,0.7,1,0.685,1.6,1.5,0.4,0,0.9,1.2,4.3,2.874,2569,"Paul Jorgensen"
2696,"Paul Miller",68,30.6,3.5,8.8,0.401,1.9,4.4,0.427,1.6,4.4,0.376,2,2.6,0.76,4.3,1.4,0.7,0.2,1.5,1.8,10.7,7.014,3308,"Paul Miller"
1932,"Paul Rowley",15,10.7,1.2,2.8,0.429,0.3,0.7,0.5,0.9,2.1,0.406,0.1,0.1,1,1.3,0.7,0.3,0.2,0.3,0.9,3.4,3.246,4175,"Paul Rowley"
758,"Paul Thomas",29,13.3,1,2.3,0.455,1,2.2,0.462,0,0,0,0.5,0.9,0.519,3.4,0.8,0.3,0.3,0.9,2,2.6,4.165,4784,"Paul Thomas"
856,"Paul Watson",111,29.3,3.4,8.1,0.419,2,4.4,0.456,1.4,3.7,0.376,1.8,2.5,0.728,4.3,0.8,0.8,0.7,1.4,2.7,10,7.167,5099,"Paul Watson"
1448,"Paul White",40,16.9,1.6,4,0.403,1,2.3,0.441,0.6,1.7,0.348,0.6,0.9,0.694,2.6,1.3,0.4,0.5,0.9,1.7,4.4,4.562,5160,"Paul White"
359,"Paulius Satkus",87,14,1.1,2.1,0.536,1,1.9,0.559,0.1,0.3,0.364,1.1,1.7,0.671,2.8,0.7,0.3,0.1,1.1,2.2,3.5,3.418,4255,"Paulius Satkus"
18,"Paulius Zalys",38,22.8,2.8,6.1,0.457,1.8,3.4,0.534,0.9,2.6,0.354,1.1,1.7,0.656,3.7,1.2,0.4,0.3,2,2.4,7.6,5.161,5403,"Paulius Zalys"
923,"Payten Ricks",8,13.9,0.8,2.3,0.333,0.6,1.3,0.5,0.1,1,0.125,2.4,3.1,0.76,1,1.3,1,0,1.6,1.3,4,1.77,4037,"Payten Ricks"
371,"Payton Banks",71,20.1,2.3,6.1,0.377,1.2,2.8,0.423,1.1,3.2,0.336,0.9,1.3,0.699,2.7,0.7,0.5,0.1,1,1.6,6.6,3.967,261,"Payton Banks"
1811,"Payton Henson",76,18.6,2,4.8,0.411,1.5,3,0.507,0.4,1.8,0.25,1.5,2.1,0.734,3.7,0.7,0.4,0.3,0.9,1.5,5.9,4.773,2127,"Payton Henson"
3166,"Payton Hulsey",31,13.5,0.8,2.1,0.406,0.7,1.6,0.429,0.2,0.5,0.333,1.2,1.8,0.691,2.7,1.5,0.6,0.1,1.2,1.3,3.1,4.11,2276,"Payton Hulsey"
3167,"Payton Hulsey",5,26.6,1.4,4.2,0.333,1.2,3.6,0.333,0.2,0.6,0.333,1.6,3.4,0.471,4.2,1.2,1.4,0.4,0.4,1.4,4.6,5.986,2276,"Payton Hulsey"
3168,"Payton Hulsey",31,28.7,2.3,5,0.462,2.3,4.7,0.483,0.1,0.4,0.182,0.9,1.7,0.537,5.7,3.3,1.8,0.2,1.5,2.5,5.6,10.334,2276,"Payton Hulsey"
1886,"Payton Pritchard",9,28,2.3,7.1,0.328,1.2,2.8,0.44,1.1,4.3,0.256,1.8,2.6,0.696,2.9,3.9,1,0.2,2,2,7.6,6.098,3907,"Payton Pritchard"
2481,"Payton Willis",10,19.7,2,4,0.5,1.1,1.7,0.647,0.9,2.3,0.391,1.7,2.4,0.708,2.1,2.6,0.4,0.1,2.1,1,6.6,4.933,5282,"Payton Willis"
124,"Perrion Callandret",86,21.5,2.3,6,0.389,1.2,2.9,0.425,1.1,3.1,0.355,1.7,2.3,0.764,2.7,1.5,0.6,0.2,1.4,1.9,7.5,4.726,735,"Perrion Callandret"
1453,"Pervis Louder",25,10.2,1,2.5,0.413,0.8,1.8,0.444,0.2,0.7,0.333,1.1,1.8,0.636,1.7,0.5,0.4,0,1,1.6,3.4,1.792,2937,"Pervis Louder"
410,"Peter Barba",6,2.2,0.2,1,0.167,0.2,0.2,1,0,0.8,0,0.2,0.3,0.5,0.2,0,0,0,0,0.3,0.5,-0.217,267,"Peter Barba"
485,"Peter Hanley",29,6.6,0.3,0.8,0.417,0.3,0.6,0.471,0.1,0.2,0.286,0.1,0.1,0.667,1.1,0.3,0.1,0.1,0.3,0.4,0.8,1.617,1986,"Peter Hanley"
1529,"Peter Jok",103,20.6,3.6,8.7,0.413,2,4.4,0.442,1.6,4.3,0.384,2,2.3,0.864,2.8,1.3,0.8,0.1,1.2,1.7,10.8,6.193,2501,"Peter Jok"
2180,"Peter Jurkin",51,9.5,1.5,2.7,0.547,1.5,2.7,0.551,0,0,0,1,1.3,0.742,2.4,0,0.2,0.7,0.8,1.3,3.9,3.63,2583,"Peter Jurkin"
869,"Peter Kiss",8,22.9,4.6,10.4,0.446,3.4,6.9,0.491,1.3,3.5,0.357,2.3,3.1,0.72,3.3,0.9,1.3,0.1,2,2.1,12.8,6.47,2684,"Peter Kiss"
1841,"Petr Herman",64,10.5,1,2.5,0.418,0.9,2.1,0.438,0.1,0.3,0.286,0.5,0.7,0.66,2.2,0.4,0.4,0.3,0.7,1.3,2.6,2.918,2130,"Petr Herman"
494,"Peyton Aldridge",73,32.7,4.8,9.9,0.48,3.3,6,0.55,1.5,3.9,0.373,2.3,2.9,0.803,5.9,1.9,0.5,1,1.2,2.7,13.3,11.839,72,"Peyton Aldridge"
709,"Peyton Allen",32,14.1,1.5,4,0.38,0.6,1.1,0.528,0.9,2.9,0.323,0.5,0.6,0.8,0.8,0.5,0.3,0.1,0.6,1.3,4.5,1.849,105,"Peyton Allen"
3016,"Peyton Woods",26,8.1,0.9,2.6,0.353,0.1,0.2,0.6,0.8,2.4,0.333,0.4,0.5,0.846,0.8,0.2,0.3,0,0.2,1,3.1,1.609,5339,"Peyton Woods"
883,"Phabian Glasco",29,21,2.2,3.8,0.577,2.2,3.8,0.582,0,0,0,0.8,1.8,0.453,3.8,0.7,0.6,1.9,0.7,2.5,5.2,7.48,1793,"Phabian Glasco"
1873,"Phil Bledsoe",6,9.7,0.8,2.5,0.333,0.3,1.7,0.2,0.5,0.8,0.6,1.5,2.3,0.643,2.7,0,0.2,0,0.2,0.8,3.7,2.858,443,"Phil Bledsoe"
2216,"Phil Booth",79,18.6,2.1,4.9,0.427,1.2,2.4,0.484,0.9,2.5,0.372,1.3,1.6,0.829,1.8,1.8,0.5,0.1,1.1,1.6,6.4,4.56,486,"Phil Booth"
1734,"Phil Cofer",51,19,2.1,4.4,0.467,1.9,4,0.478,0.1,0.4,0.35,1.6,2.5,0.646,3.7,0.2,0.3,0.5,0.9,1.4,5.9,4.539,936,"Phil Cofer"
13,"Phil Valenti",101,25.6,3.6,7.9,0.463,3,5.8,0.51,0.7,2,0.329,1.9,2.6,0.748,5,1.8,0.8,0.3,1.6,2.4,9.9,8.58,4944,"Phil Valenti"
2759,"Phil Winston",8,16.5,1,3.1,0.32,0.9,2.5,0.35,0.1,0.6,0.2,0.5,1.3,0.4,1.9,3.9,0.1,0,1.5,1.6,2.6,3.776,5316,"Phil Winston"
492,"Phillip Carr",40,31.9,4.2,9.9,0.422,3.3,7.5,0.443,0.9,2.4,0.354,2.8,3.7,0.755,7.5,1.1,0.5,1.2,1.4,2.4,12,10.954,778,"Phillip Carr"
1339,"Phillip Johnson",76,6.2,0.3,0.8,0.393,0.3,0.7,0.423,0,0.1,0.222,0.2,0.3,0.6,0.5,0.2,0.1,0,0.2,0.5,0.8,0.596,2480,"Phillip Johnson"
1750,"Phillip McGloin",17,1.4,0.2,0.6,0.3,0.1,0.2,0.333,0.1,0.4,0.286,0.2,0.2,0.75,0.4,0.1,0,0,0.2,0.2,0.6,0.384,3194,"Phillip McGloin"
356,"Pierfrancesco Oliva",33,16.5,1.4,3.7,0.388,0.9,2.1,0.456,0.5,1.6,0.302,0.7,1.4,0.511,3.7,1.7,0.6,0.6,0.8,1.8,4,5.971,3655,"Pierfrancesco Oliva"
