ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dante Rabb,53,,2.3,5.6,0.411,1.3,3,0.416,1,2.6,0.404,1,1.2,0.887,1.4,2.4,0.6,0.1,,,6.7
2,Ivan Rabb,42,28.9,4.9,8.2,0.599,4.9,8.1,0.599,0,0,0.5,3.1,4.9,0.641,8.7,1,0.5,1.2,1.7,3.1,13
3,John Rabb,47,,0.4,0.9,0.525,0.4,0.8,0.526,0,0,0.5,0.3,0.6,0.519,1.4,0.2,0.1,0.1,,,1.2
4,Kevin Rabbitt,53,,0.8,2.1,0.366,0.3,0.8,0.333,0.5,1.3,0.386,0.7,1.1,0.667,1.4,2.7,0.7,0.1,,,2.8
5,Brien Rabenhorst,103,,0.8,1.4,0.523,0.8,1.4,0.523,0,0,,0.4,0.6,0.615,2,0.3,0.3,0.1,,,1.9
6,Scott Rabenold,36,,0.3,0.6,0.455,0.1,0.2,0.375,0.2,0.4,0.5,0.5,0.6,0.783,0.4,0.3,0.1,0,,,1.3
7,Hank Raber,96,,2.8,7.4,0.374,1.3,2.9,0.442,1.5,4.5,0.331,1.3,1.9,0.704,3.3,2.1,0.8,0.1,,,8.3
8,Jeffrey Rabey,58,,1.8,3.7,0.475,1.8,3.7,0.477,0,0,0,0.9,1.4,0.646,5,0.5,0.2,1.6,,,4.4
9,Sean Raboin,72,,0.6,1.6,0.35,0.5,1.2,0.4,0.1,0.4,0.219,0.4,0.5,0.811,1.3,0.3,0.2,0.1,0.4,,1.7
10,Joey Racer,19,2.4,0.2,0.7,0.308,0.2,0.4,0.429,0.1,0.3,0.167,0.1,0.2,0.333,0.3,0.1,0,0,0.2,0.2,0.5
11,Donatas Rackauskas,112,,1.7,3.6,0.468,1.6,3.3,0.48,0.1,0.3,0.333,0.9,1.5,0.629,3.3,0.4,0.3,0.6,,,4.4
12,Darion Rackley,109,27,3.3,8.7,0.382,2.2,4.7,0.458,1.1,3.9,0.29,4.4,5.9,0.743,2.7,1.8,1.3,0.3,2.1,2.2,12.2
13,Drew Rackley,6,8.8,0.8,2,0.417,0,0.5,0,0.8,1.5,0.556,0.3,0.3,1,1,0.5,0.3,0,1,1.2,2.8
14,Jason Rackley-Mann,53,,0.8,2.3,0.375,0.8,2.2,0.378,0,0,0,0.6,1.2,0.531,2.3,0.2,0.4,0.1,,,2.3
15,Case Rada,20,4.3,0.6,1.9,0.289,0.2,0.3,0.5,0.4,1.6,0.25,0.1,0.2,0.25,0.5,0.2,0.1,0,0.1,0.4,1.6
16,Brian Radakovich,109,,2.3,5.1,0.449,2,4.2,0.478,0.3,0.9,0.313,1.9,3.1,0.614,4.1,0.8,0.5,0.6,,,6.8
17,Datillio Radcliffe,4,,0.3,0.5,0.5,0.3,0.5,0.5,0,0,,0,0.3,0,0,0,0,0,,,0.5
18,Jonah Radebaugh,9,29.9,2.2,4.4,0.5,1,1.2,0.818,1.2,3.2,0.379,0.6,1.2,0.455,4.9,1.3,0.7,0,1,1.2,6.2
19,Ivan Radenovic,122,,3.7,7.9,0.466,3.2,6.4,0.501,0.5,1.5,0.317,2.8,3.5,0.803,5.8,1.6,0.9,0.4,,,10.7
20,James Rader,12,4.3,0.6,1.3,0.438,0.3,0.5,0.5,0.3,0.8,0.4,0.6,0.7,0.875,0.9,0.1,0,0,0.3,0.8,2.1
21,Petar Radev,4,,0,0.8,0,0,0.3,0,0,0.5,0,0,0,,0,0,0.3,0,0.5,,0
22,Graeme Radford,103,13.7,0.4,1,0.43,0.4,1,0.43,0,0,,0.2,0.7,0.221,2,0.1,0.1,0.5,0.4,1.1,1.1
23,Llewchean Radford,101,,2.4,4.8,0.507,2.3,4.2,0.546,0.1,0.6,0.242,1.4,2.2,0.634,4.8,0.8,0.7,0.2,2.1,,6.4
24,Louis Radford,26,,1.1,2.6,0.412,0.8,1.7,0.489,0.2,0.9,0.261,0.4,1.5,0.282,2,0.5,0.2,0.2,,,2.8
25,Luis Radford,92,,1.7,4.4,0.387,1.2,3,0.405,0.5,1.4,0.348,0.8,1.3,0.587,3.3,0.5,0.4,0.2,,,4.7
26,Mark Radford,113,31.2,4.9,9.3,0.52,,,,,,,2.6,3.5,0.737,2.5,,,,,,12.3
27,Shawn Radford,21,,0.4,1.3,0.296,0.3,0.9,0.316,0.1,0.4,0.25,0.5,0.7,0.714,1,0.2,0.1,0,,,1.3
28,Velimir Radinovic,111,,2.4,4.2,0.571,2.4,4.2,0.571,0,0,,2.1,3,0.707,4.3,0.4,0.2,0.5,,,6.9
29,Mike Radio,6,,0,0.8,0,0,0,,0,0.8,0,0,0,,0,0,0,0,,,0
30,Dusan Radivojevic,46,,1.1,2.9,0.373,0.3,0.5,0.636,0.8,2.4,0.321,0.4,0.5,0.864,1.3,1.1,0.5,0.1,,,3.4
31,Hubert Radke,28,,2,4.6,0.434,1.9,4.1,0.452,0.1,0.5,0.286,0.8,1.3,0.657,3.3,0.8,0.2,0.3,,,5
32,Jeff Radkowski,28,,0.3,0.3,0.778,0,0,,0.3,0.3,0.778,0,0,,0,0,0,0,,,0.8
33,Aaron Radl,60,,2.6,6.9,0.382,1.1,2.8,0.399,1.5,4.1,0.37,1.6,2.3,0.715,2.3,3,1.7,0,,,8.4
34,David Radlovic,56,,1,2.5,0.391,0.8,1.8,0.436,0.2,0.7,0.27,0.4,0.6,0.629,2.1,0.2,0.2,0.3,,,2.5
35,Jonathan Radner,4,1.3,0,0.3,0,0,0.3,0,0,0,,0,0,,0.5,0.3,0,0,0.3,0,0
36,Tyson Radney,108,,1.1,2.3,0.468,1.1,2.1,0.494,0,0.2,0.19,0.6,1,0.6,4.3,0.7,0.6,0.7,,,2.8
37,Misha Radojevic,14,,0.4,1,0.429,0.4,1,0.429,0,0,,0.1,0.4,0.333,1,0.3,0.1,0.1,,,1
38,Bosko Radovic,5,,2.2,4.4,0.5,1.8,3.4,0.529,0.4,1,0.4,1,1.2,0.833,3.4,0.4,0.4,0.2,,,5.8
39,Luka Radovic,123,13.1,1.1,2.5,0.44,1,2.1,0.479,0.1,0.4,0.217,0.5,0.8,0.65,2.8,0.2,0.2,0.3,0.9,1.8,2.8
40,Nenad Radovski,19,,0.7,2.4,0.289,0.4,1.7,0.242,0.3,0.6,0.417,0.4,0.5,0.889,1.5,0.6,0.3,0.1,,,2.1
41,Mihai Raducanu,96,,1.8,3.9,0.459,1.8,3.8,0.462,0,0,0,0.6,0.9,0.646,2.9,0.5,0.5,0.3,,,4.1
42,Zach Radz,8,8.4,0.4,1.4,0.273,0,0.3,0,0.4,1.1,0.333,0,0,,0.8,0.5,0.3,0.3,0.4,0.5,1.1
43,Michael Radziejewski,111,,2.2,5.4,0.406,1.1,2.1,0.509,1.1,3.3,0.34,0.7,1,0.728,3.3,1,0.5,0.3,,,6.2
44,Anthony Raffa,122,28.9,5,10.9,0.457,3.7,7.1,0.514,1.3,3.8,0.349,3,4,0.751,3.5,1.9,1.3,0.1,2.1,1.6,14.3
45,Kevin Rafferty,30,1.8,0.1,0.3,0.5,0.1,0.2,0.667,0,0.1,0,0,0.1,0,0.2,0,0,0,0.1,0.2,0.3
46,Matt Rafferty,43,23.4,2.8,5.7,0.492,2.4,4.3,0.554,0.4,1.4,0.3,1.8,2.3,0.78,6.5,1.7,1,0.8,1.3,2.1,7.8
47,Wolfgang Raffety,55,,1.2,2.4,0.485,0.9,1.6,0.54,0.3,0.8,0.378,0.5,0.7,0.7,1.9,0.3,0.1,0,,,3.1
48,Justin Raffington,105,18.6,2.2,4.6,0.472,2.1,4.3,0.488,0,0.2,0.192,1.4,2.4,0.559,5,0.6,0.2,0.5,1.6,2,5.7
49,Rocco Raffo,46,,0.8,1.6,0.493,0.8,1.6,0.493,0,0,,0.6,1,0.63,1.2,0.3,0.3,0,,,2.2
50,Mamo Rafiq,29,,1.1,2.7,0.397,0.7,1.7,0.438,0.3,1,0.333,0.1,0.3,0.444,1.2,1.1,0.3,0,,,2.6
51,Jay Ragan,1,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
52,John Ragin,4,2,0.3,0.8,0.333,0.3,0.5,0.5,0,0.3,0,0,0,,0.3,0,0.3,0,0,0,0.5
53,Torin Ragin,82,,1.1,2.8,0.407,1,2.1,0.465,0.2,0.7,0.246,0.7,1.1,0.659,2.2,1,0.4,0.1,,,3.2
54,Corwin Ragland,19,,0.6,1.5,0.429,0.5,1.1,0.5,0.1,0.4,0.25,0.5,1.1,0.45,0.2,1.2,0.5,0,,,1.8
55,Jalen Ragland,52,12.8,1,3.8,0.27,0.4,1.3,0.3,0.6,2.4,0.254,0.6,0.6,0.879,0.7,0.5,0.2,0.1,0.4,0.5,3.2
56,Jamal Ragland,107,,2.8,7.6,0.365,1.3,3.1,0.405,1.5,4.5,0.337,1.7,2.5,0.694,2.9,4.6,1.5,0,,,8.8
57,Jamar Ragland,37,18.8,2.3,5.9,0.39,1.9,4.5,0.424,0.4,1.4,0.283,1.2,2.1,0.566,2.8,0.7,0.5,0.2,1.7,1.9,6.2
58,Joe Ragland,69,24,3.4,6.6,0.515,2.1,3.6,0.6,1.3,3.1,0.418,1.8,2.2,0.841,2.3,3,0.7,0.2,1.5,2.1,10
59,Rayfield Ragland,61,,2.9,6,0.481,2.2,3.9,0.573,0.6,2,0.304,0.7,1.1,0.614,4.4,0.9,0.5,0.3,,,7.1
60,Garland Ragler,30,,1.5,4,0.372,1.2,3,0.404,0.3,1.1,0.281,0.6,1,0.6,2,0.7,0.5,0.1,,,3.9
61,Brent Ragsdale,60,,3.8,8.6,0.435,3.1,6.3,0.491,0.7,2.3,0.283,1.7,2.4,0.702,3.7,1.9,1.7,0.4,,,9.8
62,Dean Rahas,42,,0.3,0.6,0.48,0.3,0.6,0.48,0,0,,0.4,0.5,0.696,0.4,0.1,0.1,0,,,1
63,Cassidy Raher,22,,0.3,1,0.318,0.2,0.5,0.455,0.1,0.5,0.182,0.3,0.4,0.778,0.2,0.5,0.1,0,,,1
64,Hamidu Rahman,124,22.2,3.1,5.6,0.552,3.1,5.6,0.552,0,0,,2.5,4.8,0.521,6,0.4,0.3,1.1,1.8,2,8.7
65,James Rahon,132,25.1,3,7.5,0.405,1.6,3.6,0.446,1.4,3.9,0.366,1,1.4,0.708,1.9,0.9,0.5,0,0.8,1.3,8.5
66,Joe Rahon,107,35.4,3.5,8.3,0.416,2.1,4.5,0.469,1.3,3.8,0.354,1.5,2.3,0.679,3.8,4.3,1,0.3,1.9,1.9,9.8
67,Tim Rail,72,,1.5,4,0.368,0.8,2.1,0.405,0.7,2,0.329,0.6,0.8,0.683,1.3,0.6,0.3,0.1,,,4.2
68,Jordan Railey,100,12.8,1.5,3.2,0.461,1.5,3.2,0.462,0,0,0.333,0.6,1.4,0.428,2.3,0.6,0.3,0.9,0.9,2.2,3.5
69,Zigmars Raimo,7,9,0,1.1,0,0,0.7,0,0,0.4,0,0.6,1,0.571,1.3,0.7,0.4,0,0.3,1.7,0.6
70,Brian Raimondi,2,,0.5,0.5,1,0.5,0.5,1,0,0,,0,0,,0.5,0,0.5,0,,,1
71,Gary Raimondo,100,,4.7,11.3,0.419,3.3,6.8,0.485,1.4,4.5,0.318,2.3,4.2,0.552,5.4,2.4,2.1,0.2,,,13.2
72,Cadarian Raines,112,17.4,2.1,4.3,0.481,2.1,4.3,0.481,0,0,,0.8,1.5,0.521,4,0.4,0.4,0.8,0.8,2.2,4.9
73,Jett Raines,117,23.4,3.4,6.7,0.51,3.2,6,0.538,0.2,0.6,0.25,1.9,2.6,0.733,4.1,0.4,0.5,0.4,0.9,2.1,8.9
74,Joey Raines,58,,3.6,9.1,0.394,1.5,3.7,0.401,2.1,5.3,0.388,2.9,3.8,0.744,3.6,1.4,0.7,0.1,,,12.1
75,Chad Rainey,33,,0.1,0.7,0.167,0,0.3,0.091,0.1,0.4,0.231,0.2,0.3,0.455,0.3,0.2,0,0,,,0.5
76,Karl Rainey,8,,0.6,1.6,0.385,0.5,0.8,0.667,0.1,0.9,0.143,0.6,0.9,0.714,0.6,0.8,0.4,0.3,,,2
77,Michael Rainey,20,,0.2,0.6,0.364,0.2,0.6,0.364,0,0,,0.4,0.6,0.636,0.3,0.2,0.2,0.1,,,0.8
78,Mike Rainey,46,,0.8,1.8,0.434,0.8,1.8,0.434,0,0,,1.4,1.9,0.744,2,0.4,0.3,0.1,,,3
79,Paul Rainey,49,,0.3,0.7,0.429,0.3,0.6,0.467,0,0.1,0.2,0.1,0.2,0.25,0.6,0.7,0.1,0,,,0.7
80,Scott Rainey,17,,0.1,0.4,0.167,0.1,0.4,0.167,0,0,,0.1,0.4,0.167,0.6,0.1,0,0,,,0.2
81,Vincent Rainey,113,,6.2,13.2,0.465,5.5,11.2,0.489,0.7,2.1,0.338,3.7,4.8,0.77,5.7,1.7,1.6,0.3,,,16.7
82,Ed Rains,115,32.3,5.8,11.7,0.493,,,,,,,4.1,5.9,0.697,6.3,,,,,,15.7
83,Jimmie Rainwater,111,,3.1,7.6,0.408,1.8,3.9,0.476,1.3,3.7,0.338,1.9,2.8,0.693,3,0.9,1.1,0.2,,,9.4
84,Remu Raitanen,8,17.4,1.3,2.8,0.455,0.8,1.1,0.667,0.5,1.6,0.308,0.4,0.8,0.5,3.9,0.8,0.3,0,0.6,1.8,3.4
85,Derek Raivio,127,,3.4,7.9,0.432,1.5,3.3,0.455,1.9,4.6,0.416,2.7,2.9,0.927,2.2,2.8,1.2,0,,,11.5
86,Nik Raivio,79,29.2,5.1,11.9,0.432,3.7,7.7,0.484,1.4,4.2,0.334,2.7,3.8,0.695,5.3,2.2,1.1,0.1,2.2,0.4,14.3
87,Julius Rajala,49,8.6,0.9,1.6,0.582,0.9,1.6,0.584,0,0,0.5,0.3,0.5,0.6,1.6,0.2,0.2,0.3,0.7,1.2,2.2
88,Corey Raji,126,27.3,4.1,7.9,0.523,3.7,6.6,0.565,0.4,1.3,0.304,1.8,2.8,0.649,5.7,1.3,0.6,0.1,1,0.9,10.4
89,Justin Rake,14,3.5,0.4,1,0.357,0.1,0.4,0.4,0.2,0.6,0.333,0,0,,0.7,0.1,0.1,0,0.2,0.2,0.9
90,Nate Rakestraw,11,,0,0.6,0,0,0.1,0,0,0.5,0,0,0.2,0,0.2,0.1,0.1,0,0.1,,0
91,Nikola Rakicevic,26,8.2,0.7,1.4,0.486,0.5,0.8,0.545,0.2,0.6,0.4,0.3,0.5,0.5,1.3,0.3,0.3,0.1,0.4,0.7,1.9
92,Jon Rakiecki,91,,1.7,4.9,0.336,0.3,0.9,0.321,1.4,4.1,0.34,0.9,1.3,0.702,2.4,1.8,0.7,0,,,5.6
93,Gligorije Rakocevic,36,7.7,0.7,1.6,0.424,0.7,1.6,0.431,0,0,0,0.4,0.6,0.565,1.6,0.1,0.1,0.1,0.4,1.2,1.8
94,Nick Rakocevic,8,14.4,1.5,3,0.5,1.5,3,0.5,0,0,,1.5,2.9,0.522,3.5,0.3,0.1,0.6,1.1,2.8,4.5
95,Pete Rakocevic,87,10.7,1.1,2.5,0.425,1.1,2.3,0.467,0,0.3,0.045,0.6,1,0.631,2,0.3,0.1,0.4,0.9,1.7,2.8
96,Erik Raleigh,9,1.9,0.3,0.7,0.5,0.3,0.7,0.5,0,0,,0.1,0.2,0.5,0.2,0,0,0,0,0.3,0.8
97,Brandis Raley-Ross,115,31.4,2.6,6.3,0.404,1.3,2.9,0.443,1.3,3.4,0.371,1,1.5,0.694,2.8,1.2,0.6,0.1,1.2,0.5,7.4
98,Corey Raley-Ross,62,6.4,0.5,1.5,0.355,0.5,1.2,0.405,0,0.3,0.158,0.3,0.5,0.533,0.8,0.5,0.2,0.2,0.7,0.5,1.4
99,Blake Ralling,81,13.3,1,3,0.346,0.6,1.6,0.377,0.4,1.4,0.31,0.7,0.9,0.697,2.1,0.5,0.4,0.1,0.7,2.4,3.2
100,Javon Ralling,71,14.5,1.2,2.9,0.407,1.2,2.9,0.409,0,0,0,0.9,1.5,0.592,2.4,0.4,0.1,0,1,1.4,3.3
101,Donald Ralls,9,1.9,0.2,0.7,0.333,0.1,0.1,1,0.1,0.6,0.2,0,0,,0.1,0.1,0,0,0.2,0.2,0.6
102,Varun Ram,63,4.6,0.1,0.6,0.179,0,0.2,0.1,0.1,0.5,0.207,0.3,0.4,0.76,0.4,0.3,0.3,0,0.3,0.8,0.6
103,Jake Ramage,65,,3,7.3,0.411,1.4,2.9,0.461,1.6,4.4,0.377,1.2,1.4,0.824,2.6,1.2,0.8,0,,,8.8
104,Josh Ramage,4,,0,0.5,0,0,0.5,0,0,0,,0,0,,0,0,0,0,,,0
105,Rob Ramaker,86,,2.3,4.8,0.476,2.1,4.1,0.503,0.2,0.7,0.31,1.2,2.6,0.44,6.5,1.7,1,0.5,,,5.9
106,Victor Ramalho,64,,1.7,4,0.431,1.7,3.9,0.438,0,0.1,0,1.5,2.7,0.582,4.2,0.4,0.6,0.2,1.3,,5
107,Todd Ramasar,25,,0.2,1,0.2,0.2,0.8,0.238,0,0.2,0,0.2,0.3,0.625,0.4,0.1,0.1,0,,,0.6
108,Kurt Rambis,108,30.1,6.4,12.2,0.521,,,,,,,3.3,5,0.65,9.6,1.8,,,,,16
109,Antonio Rambo,46,,2.4,6.5,0.376,1.2,3.1,0.396,1.2,3.3,0.357,1.8,2.2,0.81,1.3,2.5,0.9,0.1,,,7.8
110,Reggie Rambo,67,,0.7,1.6,0.439,0.7,1.4,0.479,0,0.2,0.091,0.2,0.6,0.4,1.7,0.1,0.1,0.1,,,1.7
111,Tyler Rambo,78,12.6,1.2,2.3,0.54,1.2,2.3,0.54,0,0,,1.1,1.9,0.586,1.5,0.6,0.3,0.1,0.7,0.8,3.6
112,Phillip Ramelli,102,,3.6,6.6,0.545,2.9,5,0.583,0.7,1.6,0.421,1.6,2.1,0.788,4.2,2.1,0.4,0.8,,,9.5
113,Harun Ramey,51,,3.8,8.6,0.436,3.8,8.6,0.437,0,0,0,1.7,2.7,0.629,5.4,0.9,1.4,0.7,,,9.3
114,Jamaal Ramey,32,,0.5,1.2,0.385,0.5,1.2,0.385,0,0,,0.3,0.5,0.5,1.8,0.1,0.1,0.1,,,1.2
115,Jon Ramey,46,,1.4,3.6,0.398,1.1,2.4,0.455,0.3,1.2,0.286,1.2,1.6,0.753,1.4,0.8,0.4,0,,,4.4
116,Michael  Ramey,47,16.4,1.8,4.8,0.372,0.7,1.7,0.395,1.1,3.1,0.359,0.3,0.5,0.591,1.2,0.4,0.2,0,0.6,1.4,5
117,Abie Ramirez,54,,4.7,10.3,0.454,4,8,0.5,0.7,2.4,0.299,1.8,2.6,0.664,7.3,1.2,1.2,0.9,,,11.8
118,Andrew Ramirez,11,14.5,1,2.6,0.379,0.5,1.5,0.353,0.5,1.1,0.417,1.4,2,0.682,1.3,1,0.6,0,1.6,1.3,3.8
119,DeLuis Ramirez,61,,3.3,6.8,0.489,3.2,6,0.534,0.1,0.9,0.173,1.8,2.9,0.644,5,1.7,0.9,0.1,2.3,,8.6
120,Gabe Ramirez,102,,1.3,3.1,0.405,0.8,1.7,0.491,0.4,1.4,0.301,0.4,0.5,0.679,2.3,0.6,0.4,0.1,,,3.4
121,Joey Ramirez,26,,1.7,5.5,0.317,0.4,1.5,0.25,1.3,3.9,0.343,0.7,0.8,0.81,1.5,2.5,0.6,0,,,5.5
122,Jose Ramirez-Del Toro,23,,0.3,0.9,0.333,0.2,0.3,0.5,0.3,0.8,0.364,0.5,0.7,0.647,0.2,0,0.1,0,,,1.3
123,Kendell Ramlal,75,8.6,0.6,1.3,0.468,0.6,1.3,0.468,0,0,,0.2,0.5,0.447,1.6,0.3,0.1,0.6,0.5,1,1.4
124,Austin Ramljak,60,29,3.2,8.2,0.391,0.5,1.3,0.427,2.7,7,0.385,1.1,1.6,0.716,2.2,1,0.6,0.1,0.9,2.4,10.3
125,Zach Rammelt,5,3.8,0.2,0.8,0.25,0,0.2,0,0.2,0.6,0.333,0,0,,0.4,0.4,0,0,0,0,0.6
126,Alex Ramon,85,14.3,1.3,2.7,0.478,0.8,1.4,0.554,0.5,1.3,0.394,0.6,0.9,0.699,1.7,0.9,0.5,0.1,0.9,1.5,3.7
127,Ronald Ramon,135,,2.5,6,0.418,0.8,1.7,0.48,1.7,4.4,0.395,1.3,1.7,0.801,1.9,2.5,0.7,0,1.4,,8.1
128,Antonio Ramos,1,,1,1,1,1,1,1,0,0,,0,0,,2,0,0,0,,,2
129,Dwight Ramos,9,10.2,1.8,3.7,0.485,1,1.8,0.563,0.8,1.9,0.412,0.8,1.7,0.467,0.8,0.3,0.3,0.6,0.3,1.4,5.1
130,Fabio Ramos,27,,0.8,1.7,0.447,0.8,1.7,0.447,0,0,,0.1,0.7,0.222,2.1,0.7,0.2,0.4,,,1.7
131,Juan Ramos,12,,0.3,0.8,0.3,0.1,0.7,0.125,0.2,0.2,1,0.1,0.3,0.333,0.7,0,0,0,,,0.8
132,Marco Ramos,15,,0.4,0.5,0.75,0.4,0.5,0.75,0,0,,0.3,0.4,0.667,0.4,0.1,0,0,0,,1.1
133,Tony Rampton,80,,0.7,1.7,0.433,0.7,1.7,0.436,0,0,0,0.8,1.4,0.541,2.1,0.3,0.2,0.3,,,2.2
134,Charles Ramsdell,110,,1.9,4.7,0.402,1.2,2.8,0.439,0.7,1.9,0.349,0.9,1.3,0.732,3.6,0.6,0.3,0.6,,,5.4
135,Boo Ramsey,51,,3.3,8.7,0.377,0.4,1,0.415,2.8,7.6,0.372,0.5,0.6,0.806,2.3,1.1,0.7,0.1,,,9.9
136,Devearl Ramsey,7,7.4,0.1,1.1,0.125,0.1,0.6,0.25,0,0.6,0,0,0.1,0,0.6,0.9,0,0,0.1,0.9,0.3
137,Erik Ramsey,8,,0.4,0.6,0.6,0.3,0.3,1,0.1,0.4,0.333,0.5,0.9,0.571,0.8,0.4,0,0,,,1.4
138,Justin Ramsey,27,,0.5,1.6,0.295,0.5,1.6,0.295,0,0,,0.4,1,0.393,1.3,0.1,0.1,0.2,,,1.4
139,Keith Ramsey,72,26.9,2,3.4,0.587,1.9,3.1,0.614,0.1,0.4,0.37,0.8,1.4,0.529,4.2,1.1,1.1,1,1.1,1,4.9
140,Mark Ramsey,18,,0.3,0.5,0.556,0.3,0.4,0.625,0,0.1,0,0.3,0.7,0.5,0.9,0.1,0.3,0.1,,,0.9
141,Mason Ramsey,68,14.5,1.9,3.9,0.492,1.6,2.7,0.592,0.3,1.2,0.263,1,1.4,0.704,2.6,0.5,0.4,0.2,0.7,2.5,5.1
142,Patrick Ramsey,14,2.2,0.4,0.7,0.5,0.1,0.1,0.5,0.3,0.6,0.5,0,0.1,0,0.3,0,0.1,0,0,0.2,1
143,Randy Ramsey,17,,0.2,0.7,0.25,0,0.4,0,0.2,0.4,0.5,0.1,0.1,0.5,0.2,0.1,0.1,0,,,0.6
144,Samuel Ramsey,48,,1.4,2.4,0.588,1.3,2.3,0.593,0.1,0.1,0.5,0.8,1.3,0.617,2.3,0.5,0.6,0.1,,,3.6
145,Kyle Ramstetter,10,,0,0.5,0,0,0.2,0,0,0.3,0,0.2,0.2,1,0.3,0,0,0,,,0.2
146,Ken Rancifer,122,21.6,2.8,6.5,0.436,1.9,3.8,0.485,1,2.7,0.366,1.2,1.8,0.647,2.9,0.8,0.4,0.4,1.5,1.7,7.8
147,Martin Rancik,110,,3.1,7,0.445,2.8,5.9,0.469,0.3,1.1,0.308,2.4,3.1,0.777,4.1,0.6,0.4,0.4,,,8.9
148,Ben Rand,82,,1.4,2.9,0.494,1.2,2.2,0.554,0.2,0.6,0.283,1.2,1.7,0.7,2.4,1.4,0.4,0,1.4,,4.2
149,Ben Rand,7,,0,0.4,0,0,0.4,0,0,0,,0.3,0.3,1,0,0.4,0,0,,,0.3
150,Ben Rand,58,,2.5,7.8,0.326,0.9,2.7,0.327,1.7,5.1,0.325,1.1,1.7,0.649,2.3,3,0.9,0,,,7.8
151,Bryan Randall,18,,0.9,3.1,0.309,0.2,0.9,0.235,0.7,2.1,0.342,0.4,1.2,0.381,1.3,1.1,0.9,0.1,,,3.1
152,Craig Randall,33,11.4,1.4,4.2,0.333,0.6,1.4,0.435,0.8,2.8,0.283,0.4,0.8,0.52,1.5,0.7,0.4,0.2,0.9,0.8,4
153,Derrick Randall,120,9,0.8,1.5,0.535,0.8,1.5,0.535,0,0,,0.4,0.9,0.52,2.2,0,0.2,0.3,0.4,1.3,2.1
154,Jarrin Randall,9,12.6,1,4.2,0.237,0.4,1.4,0.308,0.6,2.8,0.2,0,0,,0.2,1.1,0.2,0,1,1,2.6
155,Jarrod Randall,22,,0.2,0.3,0.714,0.2,0.3,0.714,0,0,,0.5,0.9,0.6,0.7,0.1,0,0,0.5,,1
156,Kyle Randall,31,34.5,5.6,13.4,0.423,3.5,7.9,0.443,2.1,5.4,0.393,5.3,6.2,0.855,3.5,2.5,0.8,0,2.9,1.4,18.7
157,Kyle Randall,93,27.9,2.9,8.3,0.349,2.2,5.8,0.371,0.8,2.5,0.299,1.6,2.1,0.773,2.2,2.5,0.7,0,2.1,1.6,8.2
158,Mark Randall,132,23.5,4.9,7.9,0.62,5.8,9.2,0.633,0,0.1,0.167,2.6,4,0.651,5.5,1.6,0.8,0.2,1.8,2.3,12.3
159,Norbert Randall,11,,1.4,2.6,0.517,1.4,2.5,0.536,0,0.1,0,0.2,0.5,0.333,2,0,0.5,0.4,,,2.9
160,Q Randall,22,,1.4,3.1,0.441,1.4,3.1,0.441,0,0,,1.6,2.4,0.673,3.2,0.3,0.5,0.3,,,4.3
161,Quilninious Randall,31,,0.4,1.1,0.371,0.4,1.1,0.394,0,0.1,0,0.4,0.7,0.619,1,0.2,0.4,0,,,1.3
162,Rick Randall,43,,1.3,3.2,0.397,1,2,0.466,0.3,1.1,0.271,0.7,1,0.683,0.9,0.6,0.2,0.1,,,3.5
163,Scootie Randall,97,25.3,2.7,6.5,0.423,1.5,2.9,0.534,1.2,3.6,0.334,0.9,1.2,0.725,3.9,1.2,0.7,0.1,0.8,1.5,7.6
164,Shane Randall,77,10.1,0.7,1.6,0.43,0.6,1.5,0.446,0,0.1,0.222,0.7,0.9,0.821,1.6,0.2,0.2,0.2,0.7,1.9,2.1
165,Berry Randle,85,,2.4,6.1,0.386,1.6,3.8,0.421,0.8,2.3,0.328,1.7,2.8,0.628,2.7,1.1,0.5,0.3,,,7.2
166,Brian Randle,121,,2.7,5.4,0.496,2.5,4.5,0.551,0.2,1,0.241,1.3,2.3,0.579,4.5,1.1,0.7,0.5,1.7,,7
167,Byron Randle,17,6.9,0.1,0.7,0.167,0.1,0.4,0.167,0.1,0.4,0.167,0.2,0.4,0.667,1.2,0.7,0.3,0,0.5,1.2,0.5
168,Chasson Randle,144,33.3,5.3,12.3,0.428,3.2,6.9,0.462,2.1,5.5,0.386,3.8,4.8,0.806,3.3,2.5,1.2,0.1,2.3,2.7,16.5
169,Donta Randle,45,,2.2,6.2,0.363,1,2.7,0.38,1.2,3.5,0.35,1.3,2,0.633,1.5,2,0.8,0,,,7
170,Jerome Randle,132,35,4.5,9.9,0.454,2.6,5.2,0.498,1.9,4.7,0.405,3,3.4,0.881,2.3,4,0.7,0,3.1,0.4,13.9
171,Julius Randle,40,30.8,4.9,9.8,0.501,4.8,9.3,0.517,0.1,0.5,0.167,5.1,7.2,0.706,10.4,1.4,0.5,0.8,2.5,2.3,15
172,Monwell Randle,111,,2.6,5.4,0.474,2.5,5.2,0.484,0,0.2,0.227,1.8,2.6,0.712,5.1,0.4,0.7,0.7,,,7
173,Nathan Randle,25,,4.8,11.2,0.432,4,8.1,0.5,0.8,3.1,0.256,3.7,5.1,0.732,5.5,1.6,0.7,0,,,14.2
