ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
223,Marques Ivy,50,,1.8,4.6,0.398,1.7,4.1,0.426,0.1,0.5,0.185,1.1,1.5,0.726,2.8,0.5,0.8,0,,,4.8
224,Moraye Ivy,54,,1.7,5.2,0.333,1.1,2.8,0.384,0.6,2.4,0.273,1.1,1.7,0.678,2.7,1.1,0.9,0.2,0.4,,5.2
225,Robert Ivy,39,,1.2,3.1,0.372,0.9,2,0.462,0.2,1.1,0.209,0.7,1.2,0.6,1.9,0.3,0.5,0.2,,,3.2
226,Ty Ivy,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
227,Wesley Iwundu,106,27.2,2.9,6.4,0.459,2.7,5.6,0.482,0.2,0.8,0.299,2.3,3.6,0.66,4.2,2.6,0.9,0.4,2.1,2.1,8.5
228,Otas Iyekekpolor,24,6.2,0.2,0.7,0.313,0.1,0.5,0.273,0.1,0.2,0.4,0.3,0.5,0.583,0.7,0.1,0,0.3,0.5,1.2,0.8
229,Otas Iyekekpolor,8,8.3,0.8,1.5,0.5,0.8,1.5,0.5,0,0,,1,1.6,0.615,2,0.3,0,0,0.1,1.3,2.5
230,Glen Izevbigie,53,9.3,0.5,1.3,0.403,0.5,1.3,0.403,0,0,,0.3,0.6,0.412,1.2,0.1,0.1,0.2,0.7,0.7,1.3
231,Osa Izevbuwa,76,12.8,1.3,3.3,0.39,0.7,1.5,0.435,0.6,1.8,0.353,0.3,0.5,0.55,1.4,0.6,0.4,0,0.7,1,3.5
232,Derrick Izilein,16,,0.3,0.7,0.364,0.3,0.7,0.364,0,0,,0.3,0.8,0.333,1.9,0,0,0.1,,,0.8
233,Ebuka Izundu,22,7.4,1.2,1.8,0.667,1.2,1.8,0.667,0,0,,0.9,1.3,0.69,2,0.2,0.2,0.6,0.8,1.5,3.3
234,Valentine Izundu,53,11.9,1.1,1.6,0.655,1.1,1.6,0.655,0,0,,0.5,1.2,0.393,2.1,0.2,0.2,1.5,0.5,1.6,2.6
235,Kenny Izzo,27,,0,0.3,0.143,0,0.2,0.2,0,0.1,0,0.1,0.1,0.5,0.1,0.1,0,0,,,0.1
