ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,Simple_PER
1663,Logan Power,22,6.4,0.7,1.8,0.41,0.3,0.7,0.438,0.4,1,0.391,0.5,0.6,0.769,1.2,0.3,0,0,0.2,0.5,2.3,1.845
1852,Logan Primerano,38,17.2,1.9,4.6,0.42,1.5,3.4,0.443,0.4,1.2,0.356,1.6,2,0.766,2.3,1.2,0.6,0.3,1.3,1.9,5.9,4.042
3573,Logan Stumpf,13,5.1,0.8,1.5,0.5,0.5,0.5,1,0.3,1.1,0.286,0.4,0.5,0.833,1.2,0.2,0.2,0.1,0.3,0.6,2.2,2.076
1603,Logan Wiens,27,23.2,3.4,7.4,0.453,1.7,3.3,0.511,1.7,4.1,0.405,1.7,1.8,0.918,3.4,1.6,0.4,0.6,0.9,2.2,10.1,8.211
1513,London Dokubo,93,5.8,0.1,0.3,0.32,0.1,0.1,0.385,0,0.1,0.25,0,0.1,0.4,0.3,0.4,0.2,0,0.3,0.7,0.2,0.576
733,London Giles,103,16.8,1.3,3.5,0.381,0.7,1.6,0.429,0.7,1.9,0.342,0.8,1,0.796,1.3,0.8,0.6,0,1,0.9,4.1,2.554
792,London Perrantes,113,31.8,2.5,6.2,0.406,1.1,2.8,0.389,1.4,3.4,0.42,1.4,1.7,0.801,2.7,4.3,0.9,0.1,1.5,1.4,7.8,8.239
576,London Warren,137,20.8,1.4,3.2,0.426,1.3,3.1,0.43,0,0.1,0.333,1.1,1.9,0.57,2.7,3.3,1.3,0.2,2.2,0.7,3.9,5.356
492,Lonell Reeves,15,16.9,0.4,1.3,0.3,0.2,0.7,0.273,0.2,0.6,0.333,0.1,0.3,0.25,0.7,1.5,0.3,0.1,1.2,0.9,1.1,1.276
80,Longi Yiljep,33,9.3,0.5,1.2,0.366,0.3,0.8,0.44,0.1,0.5,0.25,0.3,0.6,0.55,0.9,0.3,0.2,0.4,0.6,1.2,1.4,0.99
2006,Lonnie Boga,59,14.7,1.5,3.5,0.429,0.9,1.9,0.487,0.5,1.5,0.356,0.8,1.5,0.529,2.7,0.6,0.5,0.1,0.8,1.7,4.3,3.54
1387,Lonnie Hayes,11,36.4,4.5,13,0.343,3.5,9.4,0.379,0.9,3.6,0.25,3.2,4.5,0.7,3.3,4.1,2,0,4.4,2.8,13,4.901
235,Lonnie Jackson,128,25,2.3,5.9,0.39,0.5,1.2,0.418,1.8,4.7,0.383,1.1,1.5,0.78,2.3,1.7,0.7,0.1,1.3,2,7.5,5.177
1352,Lonnie McClanahan,63,25.7,4.2,9.5,0.448,4.2,9.3,0.454,0,0.2,0.1,4.3,5.8,0.742,3.8,3.3,1,0,3,2.5,12.8,6.887
1653,Lonnie McElwain,18,10.3,0.3,1.1,0.316,0.3,0.9,0.353,0,0.1,0,0.2,0.2,0.75,1.2,0.1,0.1,0.3,0.7,2.6,0.8,0.911
1074,Lonnie Rivera,25,10.7,0.9,2,0.44,0.8,1.6,0.488,0.1,0.4,0.222,0.6,0.8,0.762,1.7,0.5,0.1,0,0.8,0.9,2.5,1.944
1404,Lonnie Robinson,60,29.2,2.6,6.6,0.394,1.6,4.1,0.398,1,2.5,0.388,1.6,2.7,0.605,3.3,2,0.6,0.2,2.2,1.5,7.8,4.77
2246,Lonnie Smith,47,18.2,1.6,4.5,0.362,0.6,1.7,0.354,1,2.7,0.367,0.8,1.2,0.643,2.3,0.6,0.3,0.2,0.9,1.7,5,3.177
843,Lonnie Watson,24,9,0.6,1.8,0.333,0.3,0.8,0.389,0.3,1,0.292,0.2,0.3,0.714,0.9,0.5,0.4,0.1,0.2,0.6,1.7,1.765
860,Lonny Baxter,138,24.4,5.2,9.3,0.553,5.1,9.3,0.553,0,0,0.6,3.1,5.2,0.6,7.2,0.7,0.9,1.6,1.6,3,13.5,11.745
284,Lonzo Ball,9,34.4,5.1,9.2,0.554,2.9,4.1,0.703,2.2,5.1,0.435,2.1,2.9,0.731,5,9.3,1.4,1,2.7,1.7,14.6,19.256
549,Loomis Gerring,57,15.2,1.4,4.1,0.345,1.3,3.5,0.376,0.1,0.7,0.184,1,1.4,0.688,2.9,0.4,0.4,0.2,1,1.9,3.9,2.677
236,Loren Jackson,11,16.5,2,4.9,0.407,1.5,3.2,0.486,0.5,1.7,0.263,0.8,1.2,0.692,0.8,1.3,0.5,0,1.7,1.6,5.3,1.592
2408,Loren Meyer,111,22.4,4.4,7.8,0.556,4.3,7.7,0.562,0,0.1,0.214,2.8,3.9,0.713,6.1,1.1,0.5,1.2,1.8,2.6,11.5,10.106
3010,Loren Woods,107,26.2,3.9,8,0.493,3.9,7.9,0.496,0,0.1,0.222,3.2,4.3,0.745,6.5,1.3,0.5,2.6,1.9,1.5,11.1,11.196
3219,Lorenzen Wright,64,34.8,6.3,11.5,0.551,6.3,11.5,0.553,0,0,0,3.4,5.3,0.635,10.3,1.3,1,2,2,2.6,16,16.53
3263,Lorenzen Wright Jr.,10,10.9,1,3.8,0.263,0.1,0.6,0.167,0.9,3.2,0.281,0.2,0.3,0.667,0.7,0.1,0,0,0.9,0.7,3.1,-0.333
2104,Lorenzo Bonam,43,26.9,4.2,7.9,0.528,3.5,6,0.581,0.7,1.8,0.354,2,2.4,0.817,3.3,2.9,1,0.6,2,1.5,11,9.328
3412,Lorenzo Brown,101,32.6,4.1,9.5,0.429,3.4,7.4,0.464,0.6,2.1,0.305,2.8,3.8,0.741,4.2,5.8,1.7,0.5,3,1.9,11.6,10.816
2980,Lorenzo Cugini,127,24.7,3.1,6.6,0.465,1.7,3.3,0.519,1.4,3.3,0.412,0.7,0.9,0.786,3.7,1.1,0.3,0.1,0.9,1.5,8.2,6.768
3225,Lorenzo Hunt,7,4.9,0.4,1.3,0.333,0.3,0.6,0.5,0.1,0.7,0.2,0.1,0.7,0.2,1.1,0,0,0,0,0.6,1.1,0.607
237,Lorenzo Keeler,88,33.2,3.9,11,0.353,2.1,5.3,0.387,1.8,5.7,0.32,3.6,4.1,0.862,2.5,1.9,0.5,0,2.1,0.7,13.1,4.572
1399,Lorenzo McCloud,63,28.4,3.3,8.1,0.411,2.7,5.9,0.449,0.7,2.2,0.309,3.8,4.9,0.777,2.9,3.8,0.9,0.1,2.4,1.9,11.2,7.142
237,Lorne Jackson,125,27.8,3.4,8.1,0.417,2.2,4.6,0.484,1.2,3.5,0.328,2.5,3.2,0.774,2.8,2.5,1.3,0.1,2.5,2.2,10.4,6.23
2368,Lorne Merthie,106,27.6,3.1,7.9,0.397,1,2.7,0.378,2.1,5.2,0.406,1.5,2,0.754,2.6,2.2,1.5,0.1,1.5,1.4,9.9,7.007
852,Lotanna Nwogbo,97,18.2,3.2,5.6,0.581,3.2,5.5,0.583,0,0.1,0.4,2.1,3.2,0.654,4.9,0.3,0.4,0.7,1.6,2.2,8.6,6.911
1560,Lou Roe,134,27.9,4.9,9.3,0.529,6,11.4,0.523,0.1,0.3,0.278,4.3,6.3,0.69,8,1.4,0.7,0.9,2.2,2.8,14.2,12.503
1296,Louie Krogman,93,30.6,4.8,11.4,0.422,2.4,4.9,0.498,2.4,6.6,0.366,1.6,2.3,0.712,3,2.7,1,0.1,1.6,1.4,13.7,8.086
1215,Louie Pillari,8,7.4,0.5,2,0.25,0.4,1,0.375,0.1,1,0.125,0.9,1.5,0.583,0.9,0.5,0.3,0,0.5,0.8,2,0.635
208,Louis Adams,6,9,1.7,3.8,0.435,1.5,2.8,0.529,0.2,1,0.167,1,1.3,0.75,1.7,0.8,0.3,0.2,0.7,1.3,4.5,3.115
625,Louis Barraza,24,4.5,1.2,3.8,0.322,0.3,0.8,0.333,1,3,0.319,0.5,0.5,0.846,0.5,0.6,0.3,0.1,1,0.1,3.8,1.155
1115,Louis Bell,113,20.6,1.9,5.7,0.339,0.6,1.7,0.374,1.3,4.1,0.325,0.5,0.7,0.683,1.3,1.1,0.4,0.1,1,1.7,5.7,2.326
1631,Louis Birdsong,127,12.9,1.9,3.8,0.492,1.8,3.5,0.506,0.1,0.3,0.333,0.8,1.2,0.697,3.1,0.7,0.5,0.8,0.9,0.4,4.7,5.243
22,Louis Dabney,131,25.7,3.6,9.4,0.382,2.4,5.8,0.419,1.1,3.5,0.321,3,3.9,0.757,2.8,1.5,0.9,0.1,1.6,2.1,11.2,4.975
64,Louis Dale,110,28.5,4.3,9.4,0.461,2.9,5.7,0.5,1.5,3.7,0.401,3,3.6,0.836,3.9,4.3,1.2,0.2,2.6,0.7,13.2,10.577
473,Louis Ellis,62,23,3.4,8.7,0.387,1.5,3.3,0.464,1.8,5.4,0.34,1.3,2,0.667,2.8,2,1.3,0.3,2,1.8,9.9,5.789
302,Louis Garrett,25,20.5,2.4,6.8,0.353,1.5,3.8,0.404,0.9,3,0.289,1.2,1.7,0.714,2.3,0.9,0.7,0.2,1.4,1.6,6.9,3.125
1667,Louis Green,79,12.4,1.6,2.9,0.544,1.6,2.8,0.547,0,0,0,0.6,0.9,0.652,2.9,0.2,0.1,0.6,0.9,1.8,3.7,4.015
284,Louis Larizza,24,6.8,0.5,1.7,0.268,0.2,0.7,0.25,0.3,1,0.28,0.3,0.4,0.6,0.4,0.3,0.2,0,0.4,0.5,1.5,0.475
3160,Louis Montes,120,24.6,3.6,8.1,0.45,2.9,5.9,0.495,0.7,2.2,0.33,2.5,3.5,0.717,5.2,0.9,0.6,0.5,1.7,3,10.5,7.352
3917,Louis Munks,69,21.2,3.2,8.5,0.378,2.1,4.9,0.423,1.2,3.6,0.319,2,2.7,0.743,3.1,0.7,0.7,0.2,1.5,1.9,9.6,4.546
48,Lourawls Nairn,78,20.1,1,2.7,0.371,0.9,2.2,0.391,0.1,0.5,0.282,0.5,1,0.494,1.6,3.1,0.3,0.1,1,1.8,2.7,3.98
4,Lovell Cabbil,39,28.9,2.8,7.6,0.374,1.4,3.4,0.424,1.4,4.2,0.333,1.7,2.1,0.829,3.1,2.4,1.4,0.3,2.1,2.6,8.8,6.357
2259,Lovell Cook,26,27.6,5.8,10.7,0.54,5.6,10.4,0.539,0.2,0.3,0.571,2.5,3.3,0.747,3.2,0.3,1,0.3,1.5,2,14.2,7.403
47,Lowell Ulmer,100,11.4,1,2.4,0.406,0.8,1.8,0.459,0.1,0.6,0.241,0.6,1.1,0.514,1.9,0.5,0.5,0.2,0.7,1.9,2.6,2.331
224,Loy Vaught,134,22,4.6,7.5,0.617,5.8,9.3,0.63,0,0.1,0.333,1.6,2.1,0.752,6.8,0.7,0.5,0.6,1.3,2.7,10.8,12.076
1385,Luc Longley,132,27.6,5.3,9,0.586,7.6,11.6,0.66,0,0.1,0,2.9,3.9,0.735,7,2.4,0.7,2.5,2.6,2.5,13.4,16.781
1255,Lucas Antunez,5,7,0,1.4,0,0,0.8,0,0,0.6,0,0.4,0.4,1,0.4,0.8,0,0,0.4,1.4,0.4,-0.164
3414,Lucas Brown,7,1.7,0.1,0.4,0.333,0.1,0.3,0.5,0,0.1,0,0,0.3,0,0.1,0,0.3,0,0,0.6,0.3,0.096
348,Lucas Eitel,120,12.4,0.9,2.2,0.413,0.2,0.5,0.455,0.7,1.7,0.402,0.2,0.4,0.543,1.2,0.7,0.3,0.1,0.5,0.9,2.7,2.437
655,Lucas Hargrove,111,32.3,3.2,6.6,0.475,2.4,4.4,0.555,0.7,2.2,0.317,1.5,2.4,0.635,5.1,1.7,0.9,0.4,2,0.8,8.5,7.792
1831,Lucas Jones,22,11.5,1,2.5,0.4,0.6,1.3,0.483,0.4,1.2,0.308,0.1,0.2,0.6,1.9,0.3,0.1,0.1,0.5,0.9,2.5,2.287
1348,Lucas Kuipers,113,21.9,2.7,6.5,0.419,1.6,3.2,0.489,1.2,3.3,0.352,0.8,1.1,0.772,3.4,0.8,0.4,0.4,1.1,2.2,7.5,5.613
444,Lucas Newton,22,4.9,0.2,0.5,0.4,0,0.1,0.5,0.1,0.4,0.375,0.2,0.3,0.667,0.1,0.3,0.1,0,0.4,0.3,0.7,-0.006
822,Lucas Nutt,135,26.5,1.9,4.7,0.409,1.1,2.4,0.441,0.9,2.3,0.375,2.2,2.6,0.831,1.9,4.5,0.7,0,2,2,6.9,6.778
13,Lucas O'Brien,72,13.7,1.6,3.8,0.431,1.4,2.8,0.49,0.3,1,0.27,0.8,1,0.74,2.5,0.3,0.3,0.3,0.6,2,4.3,3.71
84,Lucas O'Rear,120,21.2,1.7,3,0.559,1.6,2.7,0.591,0.1,0.3,0.226,1.1,1.7,0.63,4.3,1.1,0.7,0.3,0.8,1.2,4.4,6.818
3321,Lucas Stivrins,57,8.8,0.7,1.5,0.466,0.6,1.2,0.465,0.1,0.3,0.471,0.5,0.9,0.612,2.1,0.2,0.1,0.2,0.4,1.4,2.1,2.463
1542,Lucas Troutman,124,25.5,5.1,9.8,0.522,5.1,9.8,0.523,0,0,0.25,2.8,4.3,0.662,5.3,0.6,0.9,1.7,1.8,2.4,13.1,9.555
2963,Lucas Woodhouse,105,28.7,2.7,6.6,0.414,1.5,3.3,0.453,1.2,3.2,0.373,1.5,1.8,0.847,2.5,5.2,1,0.1,2.3,1.8,8.2,8.267
2886,Lucca Staiger,49,26.5,2.9,7.1,0.4,0.4,0.9,0.4,2.5,6.2,0.4,0.4,0.5,0.783,2.1,1.5,0.3,0,1.6,0.6,8.6,4.792
3600,Lucian Brownlee,42,11.8,1.4,3.7,0.376,0.6,1.7,0.38,0.8,2,0.372,0.8,1,0.762,0.8,0.5,0.2,0,1,1.1,4.3,1.295
751,Luciano de Souza,63,16.9,2.5,6,0.414,0.8,1.4,0.551,1.7,4.6,0.372,1,1.4,0.767,2.5,0.6,0.6,0.1,0.8,1,7.7,4.876
941,Lucious Harris,122,34.3,6.4,13.9,0.458,4.6,9.1,0.508,1.7,4.8,0.362,4.5,6.2,0.727,4.8,2.4,1.6,0.2,2.1,2,19,10.813
1833,Lucky Jones,136,27.7,3.6,9,0.405,2.2,4.9,0.451,1.4,4.1,0.351,3.3,4.1,0.797,6.2,1.4,1.3,0.3,1.9,2.6,12,9.416
140,Ludovic Ndaye,94,9.4,0.7,1.7,0.416,0.7,1.5,0.441,0,0.2,0.222,0.3,0.6,0.537,1.6,0.1,0.2,0.4,0.3,1.8,1.8,2.017
688,Luis Flores,63,5,0.4,1,0.394,0.2,0.4,0.458,0.2,0.7,0.357,0.2,0.3,0.5,0.5,0.3,0.1,0,0.4,0.4,1.2,0.617
2177,Luis Guzman,103,31.8,1.3,3.2,0.398,0.9,2,0.46,0.4,1.3,0.3,0.6,1,0.569,2.7,2.2,0.6,0.1,1.4,0.7,3.5,4.558
355,Luis Jacobo,66,29.1,4.6,10.4,0.443,2.5,5,0.498,2.2,5.5,0.392,2,2.5,0.777,4.5,1.4,0.8,0.3,1.9,1.8,13.3,8.705
356,Luis Jacobo,31,28.6,3.5,7.9,0.439,2.5,5,0.506,0.9,2.9,0.322,1.3,1.8,0.745,4,0.9,0.8,0.5,1.6,2.7,9.2,6.244
26,Luis Valera,60,23.5,2.8,5.5,0.509,2.8,5.5,0.512,0,0,0,1.9,3,0.652,4.3,0.3,0.3,0.4,1.4,1.7,7.5,5.325
1535,Luiz Bidart,54,12.1,0.7,1.8,0.367,0.2,0.5,0.407,0.5,1.3,0.352,0.6,0.8,0.78,1.7,0.8,0.3,0,0.7,1.4,2.4,2.613
1225,Luiz Toledo,59,25.6,3.3,5.7,0.579,3.3,5.7,0.581,0,0,0,1.7,2.8,0.617,4.2,0.6,0.6,0.3,1.7,2.1,8.3,6.205
1152,Luka Andjusic,18,7.8,0.5,1.8,0.273,0.1,0.3,0.2,0.4,1.6,0.286,0.2,0.2,1,1,0.3,0.1,0,0.3,0.6,1.6,1.001
1817,Luka Drca,122,30.7,1.9,4.8,0.4,1.1,2.4,0.473,0.8,2.4,0.326,1.8,2.3,0.812,2.6,3,0.9,0.1,2.4,0.7,6.4,5.289
64,Luka Kamber,80,15.4,1.3,3.9,0.34,0.4,0.8,0.446,1,3.1,0.312,0.3,0.5,0.692,1.8,0.6,0.4,0.1,0.9,1.7,4,2.571
2874,Luka Mirkovic,112,23.9,2.4,4.9,0.489,2.2,4.3,0.511,0.2,0.6,0.328,1.3,2.2,0.602,4.7,2,0.6,0.7,1.2,1.8,6.3,7.941
63,Luka Pajkovic,65,12.1,1.3,3.7,0.35,0.7,1.6,0.461,0.6,2.1,0.268,1.1,1.8,0.623,1.4,0.7,0.6,0,1.5,1.1,4.2,1.366
39,Luka Radovic,123,13.1,1.1,2.5,0.44,1,2.1,0.479,0.1,0.4,0.217,0.5,0.8,0.65,2.8,0.2,0.2,0.3,0.9,1.8,2.8,2.969
422,Luka Voncina,8,15.6,1.1,3.1,0.36,0.5,1.1,0.444,0.6,2,0.313,0.1,0.3,0.5,0.8,1,0.4,0.1,1.3,1,3,1.2
468,Luka Vulikic,9,18.3,0.9,2.7,0.333,0.8,2.1,0.368,0.1,0.6,0.2,0.4,0.8,0.571,3.3,0.9,0.7,0.4,0.9,1.4,2.3,4.101
110,Luka Zivkovic,28,5.6,0.5,1.6,0.283,0.1,0.4,0.4,0.3,1.3,0.25,0.1,0.2,0.667,0.7,0.2,0.1,0,0.4,1,1.4,0.278
554,Lukas Jarrett,8,11.8,0.9,2.8,0.318,0.6,2,0.313,0.3,0.8,0.333,0.3,0.4,0.667,2.1,0.1,0.1,0.4,0.5,1.3,2.3,2.168
2235,Lukas Meisner,41,16.7,1.6,3.8,0.432,0.7,1.4,0.536,0.9,2.4,0.374,0.5,0.8,0.625,3.7,0.7,0.2,0.5,0.9,2,4.7,5.214
1355,Lukas Poderis,121,12.3,0.9,2,0.467,0.9,1.9,0.474,0,0,0.167,0.6,1.1,0.54,2.6,0.2,0.3,0.6,0.4,1.9,2.5,3.56
2717,Lukas Winegarner,48,9.7,0.9,2.4,0.391,0.9,2.3,0.396,0,0.1,0.25,0.6,1.1,0.596,2.3,0.1,0.2,0.5,0.7,1.6,2.5,2.276
209,Luke Adams,64,9.4,0.5,1.7,0.294,0.1,0.5,0.172,0.4,1.3,0.338,0.7,0.8,0.792,0.6,0.7,0.4,0,0.8,0.9,2.1,1.013
1272,Luke Apfeld,126,19.5,2.8,5.8,0.488,2.5,4.8,0.521,0.3,1,0.331,2.3,3,0.78,3.6,0.4,0.5,0.4,1.1,2.6,8.3,5.61
11,Luke Babbitt,68,37.1,6.5,13.6,0.48,5.4,11,0.494,1.1,2.6,0.421,5.2,5.8,0.893,8.1,1.8,0.9,0.8,2.1,1.3,19.4,14.596
536,Luke Davis,76,16.5,1,2.9,0.342,0.4,1.1,0.376,0.6,1.8,0.321,0.6,0.9,0.706,0.9,2.3,0.6,0,1.4,1,3.2,2.678
1085,Luke Devlin,128,18.7,1.8,4.1,0.435,1.4,2.7,0.51,0.4,1.4,0.291,0.7,1.1,0.662,3.9,0.7,0.4,0.2,0.7,1.4,4.7,5.284
1767,Luke Doyle,74,22,2.7,6.7,0.405,1,1.9,0.528,1.7,4.8,0.356,0.6,0.8,0.754,2.4,1.4,0.6,0.1,0.7,1.4,7.8,5.523
127,Luke Eddy,74,20.2,2.9,6.6,0.439,2.1,4.2,0.494,0.8,2.4,0.343,2.3,3.1,0.74,2.2,3,0.9,0.1,2.1,1.4,9,5.819
570,Luke Engelken,43,15.3,1.4,4.3,0.332,0.6,1.1,0.532,0.9,3.3,0.264,0.2,0.3,0.692,2.1,1,0.6,0.2,1.2,1.5,4,3.008
5,Luke Fabrizius,116,12.5,1.6,4.2,0.384,0.4,0.9,0.4,1.3,3.3,0.379,0.2,0.3,0.613,1.5,0.4,0.1,0.2,0.4,1,4.7,3.058
477,Luke Fischer,79,25.1,4.2,6.7,0.625,4.2,6.7,0.626,0,0,0,2.1,3.2,0.648,5.1,0.8,0.4,1.5,1.5,2.8,10.5,9.695
59,Luke Hager,58,13.4,1.3,3.5,0.365,1.1,2.8,0.402,0.1,0.7,0.205,0.6,1.1,0.54,2.4,0.5,0.3,0.1,0.9,1.3,3.3,2.097
440,Luke Hancock,141,24.4,3,6.7,0.453,1.9,3.5,0.533,1.2,3.2,0.364,2.4,3.1,0.786,3.2,2.6,1,0.2,1.7,2.3,9.7,7.772
560,Luke Harangody,129,33,7.3,15.3,0.476,6.9,14.3,0.486,0.3,1,0.326,4.4,5.6,0.782,9.5,1.6,0.8,0.7,2,0.5,19.2,14.495
1705,Luke Hendrick,22,1.1,0,0.3,0.167,0,0.2,0.25,0,0.1,0,0.1,0.2,0.75,0.3,0,0.1,0,0.1,0,0.2,0.036
414,Luke Kennard,46,28.7,4.6,10.3,0.449,2.9,5.2,0.555,1.7,5.1,0.342,2.7,3.1,0.887,4.2,1.9,1,0.2,1,1.9,13.7,9.701
943,Luke Knapke,9,16.8,2.3,3.9,0.6,2,3.4,0.581,0.3,0.4,0.75,1.1,1.9,0.588,3,0.8,0.2,0.3,0.9,2.4,6.1,5.279
1158,Luke Kornet,103,21.9,2.7,6.4,0.415,1.7,3.2,0.521,1,3.2,0.309,1.4,1.9,0.746,4.3,1.1,0.3,1.5,1.1,1.9,7.7,7.577
1250,Luke Kraus,96,17.3,1.1,3.4,0.318,0.5,1.3,0.374,0.6,2.2,0.285,0.7,1,0.734,1.5,1.2,0.8,0,0.8,1.9,3.5,2.727
1451,Luke Loucks,136,20.6,1.4,3.7,0.383,0.8,1.7,0.451,0.6,2,0.325,0.9,1.3,0.68,2.2,2.9,0.9,0.1,1.8,1.5,4.4,4.8
805,Luke Martinez,44,29.8,3.9,9.7,0.398,1.2,2.3,0.529,2.6,7.4,0.357,2.2,2.6,0.819,3.7,1.5,1.8,0.2,1.4,1.8,12.5,8.569
1117,Luke Maye,38,6.3,0.6,1.5,0.414,0.6,1.3,0.438,0.1,0.3,0.3,0.3,0.6,0.455,1.9,0.3,0.2,0.2,0.4,1,1.6,2.383
2232,Luke Meikle,55,16.4,2.2,5.7,0.385,1.5,3.5,0.424,0.7,2.2,0.322,1.1,1.5,0.738,2.7,0.5,0.3,0.4,0.5,1.7,6.1,4.152
2410,Luke Meyer,76,18.4,2.6,4.5,0.574,2.3,3.5,0.649,0.3,0.9,0.292,1.2,1.6,0.76,3.9,0.3,0.4,0.8,0.6,2.4,6.6,7.079
3656,Luke Morrison,48,10.8,1.9,4.7,0.396,0.8,1.7,0.463,1.1,3,0.357,0.3,0.5,0.652,2.5,0.5,0.5,0.1,0.8,1.4,5.1,3.88
3813,Luke Moyer,52,12.3,1.5,3.3,0.437,0.3,0.8,0.359,1.2,2.6,0.459,0.4,0.6,0.719,0.9,0.9,0.2,0,0.9,1,4.6,2.526
223,Luke Neff,2,12.5,1,3,0.333,0.5,1,0.5,0.5,2,0.25,1,1,1,3,0.5,0,0,0,2,3.5,3.92
290,Luke Nelson,101,29.8,4.1,10.1,0.405,2.1,4.3,0.478,2,5.8,0.349,1.9,2.5,0.781,2.8,3.6,1.1,0.2,2.1,1.9,12.1,7.978
709,Luke Norman,46,10,0.5,0.9,0.525,0.2,0.2,0.7,0.3,0.7,0.467,0.2,0.2,0.636,0.8,0.5,0.2,0,0.3,0.8,1.4,1.832
969,Luke Petrasek,96,21,2.8,6.1,0.457,1.8,3.5,0.522,0.9,2.6,0.367,1.3,1.7,0.759,4,1.3,0.3,0.8,1.3,2.2,7.8,6.786
1253,Luke Piotrowski,89,11.5,1.3,2.7,0.483,1.3,2.6,0.489,0,0,0,0.7,1,0.697,1.9,0.3,0.1,0.8,0.7,1.2,3.3,3.1
946,Luke Ridnour,96,33.6,4.5,10.5,0.429,2.4,5,0.472,2.1,5.4,0.389,3.5,4.1,0.859,3,5.2,1.6,0.1,3.2,2.1,14.6,10.349
1637,Luke Roh,126,27.9,2.4,4.6,0.532,2.4,4.5,0.535,0,0.1,0.286,1.2,2,0.603,5.4,2.7,0.7,0.2,1.8,2.2,6.1,8.441
1405,Luke Sikma,127,27.1,3.2,6.1,0.533,3.1,5.8,0.546,0.1,0.3,0.3,1.7,2.3,0.714,7.8,2,1,0.7,1.9,1.2,8.3,11.703
178,Luke Vargo,8,7.5,0.3,0.8,0.333,0.1,0.1,1,0.1,0.6,0.2,0.3,0.6,0.4,0.6,0.1,0.1,0.4,0,1.3,0.9,1.031
427,Luke Walton,129,27.2,3.3,7.6,0.426,2.8,5.9,0.47,0.5,1.8,0.284,2.1,3.1,0.685,5.1,4.5,1.2,0.4,2.6,1.8,9.1,9.848
41,Luther Page,124,21.2,1.8,4,0.452,1.8,4,0.455,0,0,0,1.7,3.1,0.541,4.5,0.7,0.7,0.5,1.7,2.3,5.3,4.985
1160,Luuk Kortekaas,9,2.1,0.1,0.4,0.25,0.1,0.3,0.333,0,0.1,0,0.1,0.1,1,0.6,0,0,0,0,0.4,0.3,0.526
47,Luuk van Bree,40,25.2,2.8,7.2,0.394,1.4,3.2,0.426,1.5,4,0.367,0.9,1.4,0.655,4.2,1,0.6,0.4,1.6,3.5,8,6.13
1260,Luwane Pipkins,9,30.8,4.1,12.6,0.327,2,4.6,0.439,2.1,8,0.264,1.6,3.3,0.467,3.7,2.7,3.6,0,1.9,2.2,11.9,7.685
2037,Lyndon Jordan,116,17.7,1.3,3.1,0.407,0.7,1.4,0.475,0.6,1.7,0.353,0.5,0.7,0.646,1.7,0.8,0.6,0.1,0.7,0.7,3.6,3.267
65,Lyonell Gaines,116,20.9,2.6,4.9,0.517,2.5,4.5,0.542,0.1,0.4,0.239,1,1.6,0.635,4.3,0.9,0.4,0.1,0.9,1.6,6.2,6.349
1331,Lyrik Shreiner,22,5.3,0.5,1.4,0.387,0.4,0.8,0.529,0.1,0.6,0.214,0.5,0.7,0.8,0.6,0.4,0.1,0,0.6,0.8,1.8,0.541
2525,Lysander Bracey,9,7.2,0.3,1.9,0.176,0.1,0.4,0.25,0.2,1.4,0.154,0.2,0.2,1,0.3,0.3,0.6,0,0.4,0.4,1.1,0.194
3415,M.J. Brown,49,25.8,1.7,5.1,0.337,1.4,4,0.366,0.3,1.2,0.241,1.2,1.7,0.706,2.4,2.1,1,0,1.5,0.9,5,3.787
678,M.J. Rhett,128,23.2,2.6,5,0.532,2.6,5,0.533,0,0,0,1.5,2.1,0.686,6,0.6,0.5,0.7,1.5,2.4,6.8,7.885
901,Maalik Wayns,95,25.9,4,9.7,0.412,3,6.3,0.478,1,3.4,0.291,3.6,4.2,0.848,2.7,3.4,0.9,0,2.3,2.3,12.5,6.989
2358,Mac Hoffman,66,10.8,0.7,1.7,0.411,0.6,1.3,0.459,0.1,0.4,0.259,0.6,0.8,0.717,2.6,0.5,0.2,0.2,0.5,1.9,2.1,3.269
2742,Mac Hopson,84,30.9,4.1,9.4,0.441,3,6.5,0.458,1.2,2.9,0.405,3.2,4.5,0.712,4.2,4.6,1.2,0.1,3,0.8,12.6,9.664
1167,Mac Koshwal,81,34.9,5,9.7,0.522,5,9.6,0.524,0,0.1,0.25,2.5,4.4,0.561,9.3,1.5,1.4,0.6,2.5,0.7,12.6,12.656
64,Mac Lake,21,4.5,0.2,0.7,0.333,0.1,0.3,0.429,0.1,0.4,0.25,0.1,0.1,1,0.7,0.5,0,0,0.1,0.4,0.7,1.074
939,Mac Peterson,84,31.9,1.7,4.3,0.392,0.5,1.2,0.427,1.2,3.1,0.378,1.2,1.4,0.838,2,1.1,0.4,0,0.8,0.4,5.7,4.086
752,Maceo Baston,126,22.4,3.7,6,0.627,3.7,6,0.628,0,0,0,3.2,4.9,0.648,6.6,0.6,0.7,1.1,2,2.3,10.6,9.915
1196,Maciej Bender,6,9.5,1.5,2.7,0.563,1.3,2.3,0.571,0.2,0.3,0.5,1,1.7,0.6,1.5,0.7,0.2,0.5,0.5,1.2,4.2,3.518
