ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
384,Eduardo Najera,8-Jun,240lb,619,85,18.1,1.9,4,0.481,0.2,0.6,0.311,1.8,3.5,0.509,0.503,0.9,1.3,0.671,1.4,2.3,3.7,0.8,0.7,0.4,0.6,2.2,4.9
385,Edwin Ubiles,6-Jun,204lb,4,0,13,1.3,4.5,0.278,0.3,1.3,0.2,1,3.3,0.308,0.306,0.8,0.8,1,0.5,2,2.5,0.3,0.3,0.3,0.3,0.3,3.5
386,Ekpe Udoh,10-Jun,240lb,270,52,16.9,1.5,3.5,0.429,0,0,0,1.5,3.5,0.431,0.429,0.9,1.3,0.72,1.3,1.8,3.2,0.7,0.5,1.2,0.7,2.1,4
387,Elden Campbell,11-Jun,215lb,1044,671,24.7,3.9,8.5,0.46,0,0,0.054,3.9,8.4,0.461,0.46,2.6,3.7,0.699,1.8,4.1,5.9,1.1,0.7,1.5,1.3,2.9,10.3
388,Elfrid Payton,4-Jun,185lb,179,148,29.7,4.1,9.4,0.432,0.3,1,0.281,3.8,8.3,0.451,0.448,1.5,2.6,0.569,1.1,2.8,3.9,6.3,1.5,0.3,2.4,2.2,9.8
389,Elijah Millsap,6-Jun,225lb,67,5,16.4,1.4,4.1,0.332,0.4,1.5,0.284,0.9,2.6,0.36,0.384,1.1,1.6,0.683,0.5,2.3,2.8,1.1,0.9,0.3,1.1,2.3,4.2
390,Elliot Perry,Jun-00,150lb,549,133,17.3,2.5,5.4,0.459,0.3,0.7,0.359,2.2,4.7,0.474,0.483,1.1,1.4,0.783,0.3,1,1.4,3.1,1,0,1.4,1.3,6.3
391,Elliot Williams,5-Jun,190lb,109,2,13.5,1.8,4.2,0.421,0.5,1.6,0.31,1.3,2.6,0.489,0.48,0.9,1.3,0.669,0.3,1.1,1.5,0.9,0.4,0.1,0.7,1.4,4.9
392,Elmer Bennett,Jun-00,170lb,21,0,7.6,0.8,2.2,0.34,0.1,0.5,0.273,0.6,1.7,0.361,0.372,0.6,0.9,0.722,0,0.4,0.5,1,0.4,0,1,0.8,2.3
393,Elmore Spencer,Jul-00,270lb,157,75,16.8,2.5,4.8,0.516,0,0,0,2.5,4.8,0.518,0.516,0.9,1.6,0.58,0.8,2.7,3.5,0.7,0.3,1.1,1.6,2.1,5.9
394,Elston Turner,5-Jun,190lb,505,97,17.8,2.1,4.8,0.432,0,0.1,0.152,2.1,4.7,0.437,0.433,0.6,0.8,0.714,1.1,1.6,2.7,1.8,0.9,0.1,0.9,1.8,4.7
395,Emanual Davis,4-Jun,195lb,226,62,17.4,1.8,4.5,0.394,0.7,2,0.352,1.1,2.6,0.426,0.471,0.6,0.8,0.787,0.3,1.6,1.9,1.8,0.7,0.1,1.2,1.5,4.9
396,Eric Anderson,9-Jun,220lb,27,0,3.1,0.4,1.3,0.343,0.1,0.1,1,0.4,1.2,0.303,0.371,0.6,1,0.593,0.4,0.7,1.1,0.2,0.1,0.1,0.3,0.9,1.6
397,Eric Bledsoe,1-Jun,190lb,374,212,26.3,4.3,9.6,0.447,0.8,2.3,0.33,3.5,7.3,0.483,0.486,2.7,3.4,0.784,0.8,2.9,3.7,4.3,1.4,0.5,2.6,1.9,12
398,Eric Johnson,2-Jun,205lb,48,2,5.7,0.4,1.8,0.238,0,0.1,0.167,0.4,1.6,0.244,0.244,0.3,0.4,0.765,0.2,0.4,0.6,1.3,0.4,0,0.5,1,1.1
399,Eric Murdock,1-Jun,190lb,508,224,23.4,3.7,8.5,0.438,0.6,1.7,0.343,3.1,6.8,0.462,0.473,2.1,2.6,0.786,0.7,1.8,2.5,4.9,1.6,0.1,2,1.9,10.1
400,Eric Piatkowski,7-Jun,215lb,789,250,18.5,2.6,6,0.434,1.1,2.7,0.399,1.5,3.2,0.464,0.526,1.2,1.5,0.839,0.6,1.5,2.2,1,0.5,0.1,0.8,1.5,7.5
401,Eric Riley,Jul-00,245lb,186,41,9.9,1.2,2.6,0.456,0,0,0,1.2,2.5,0.46,0.456,0.7,1.1,0.704,1,1.6,2.6,0.3,0.3,0.7,0.7,1.6,3.1
402,Eric Snow,3-Jun,190lb,846,551,27.3,2.5,6,0.424,0.1,0.3,0.208,2.5,5.7,0.436,0.43,1.7,2.2,0.763,0.5,2,2.5,5,1.2,0.1,1.6,2.4,6.8
403,Eric Washington,4-Jun,190lb,104,42,22.1,2.6,6.6,0.402,0.8,2.3,0.346,1.9,4.3,0.431,0.461,0.8,1.1,0.757,0.8,1.3,2.1,1,0.8,0.4,1,2.2,6.9
404,Eric Washington,4-Jun,190lb,104,42,22.1,2.6,6.6,0.402,0.8,2.3,0.346,1.9,4.3,0.431,0.461,0.8,1.1,0.757,0.8,1.3,2.1,1,0.8,0.4,1,2.2,6.9
405,Eric Williams,8-Jun,220lb,658,308,23.9,2.8,6.8,0.415,0.3,1,0.318,2.5,5.8,0.433,0.44,2.6,3.5,0.736,1.1,2.2,3.3,1.4,0.8,0.2,1.2,2.4,8.6
406,Eric Williams,8-Jun,220lb,658,308,23.9,2.8,6.8,0.415,0.3,1,0.318,2.5,5.8,0.433,0.44,2.6,3.5,0.736,1.1,2.2,3.3,1.4,0.8,0.2,1.2,2.4,8.6
407,Erick Barkley,1-Jun,177lb,27,4,9.9,1.2,3.3,0.356,0.1,0.6,0.267,1,2.8,0.373,0.378,0.3,0.4,0.9,0.2,0.6,0.8,1.5,0.7,0,0.6,1.1,2.9
408,Erick Green,4-Jun,185lb,52,1,8.7,1.3,3.4,0.377,0.3,1,0.288,1,2.4,0.415,0.42,0.2,0.3,0.857,0.2,0.5,0.7,0.8,0.3,0,0.3,0.6,3.1
409,Erick Strickland,3-Jun,210lb,501,122,20.3,2.7,6.8,0.392,0.8,2.3,0.351,1.9,4.5,0.413,0.451,1.4,1.7,0.826,0.4,2.2,2.6,2.4,0.8,0.1,1.3,1.9,7.5
410,Evan Turner,7-Jun,220lb,493,242,28.4,4.3,9.9,0.431,0.4,1.3,0.303,3.9,8.6,0.451,0.451,1.7,2.2,0.782,0.6,4.5,5.1,3.7,0.8,0.2,1.9,2,10.7
411,Everette Stephens,2-Jun,175lb,38,0,5.7,0.7,2,0.333,0.1,0.3,0.2,0.6,1.7,0.354,0.347,0.5,0.6,0.792,0.3,0.3,0.6,1,0.2,0.1,0.8,0.6,1.9
412,Felipe Lopez,5-Jun,199lb,249,80,16.6,2.2,5.1,0.432,0.2,0.6,0.327,2,4.5,0.445,0.451,1.2,1.8,0.659,0.9,1.6,2.4,1,0.6,0.2,1,1.8,5.8
413,Frank Kaminsky,Jul-00,242lb,101,9,22.1,3,7.3,0.409,0.9,2.8,0.321,2.1,4.4,0.466,0.472,1.3,1.8,0.716,0.8,3.4,4.2,1.5,0.5,0.5,0.8,1.5,8.1
414,Frank Kornet,9-Jun,225lb,89,0,6.7,0.7,2,0.369,0.1,0.4,0.263,0.6,1.6,0.399,0.398,0.3,0.6,0.596,0.4,0.7,1.1,0.3,0.2,0,0.4,0.9,1.9
415,Frank Williams,3-Jun,212lb,86,3,11.1,1.1,3,0.352,0.3,0.9,0.3,0.8,2.1,0.376,0.398,0.5,0.6,0.833,0.2,0.7,0.9,1.9,0.4,0.1,1,1,2.9
416,Frank Williams,3-Jun,212lb,86,3,11.1,1.1,3,0.352,0.3,0.9,0.3,0.8,2.1,0.376,0.398,0.5,0.6,0.833,0.2,0.7,0.9,1.9,0.4,0.1,1,1,2.9
417,Frankie King,1-Jun,185lb,13,0,6.1,0.8,2.2,0.357,0.1,0.2,0.333,0.7,1.9,0.36,0.375,0.5,0.6,0.75,0.4,0.8,1.2,0.5,0.5,0,0.4,0.8,2.1
418,Fred Brown,3-Jun,182lb,963,4,25.4,6.2,13.1,0.478,0.3,0.8,0.373,6.1,12.7,0.48,0.482,2,2.3,0.858,0.8,1.9,2.7,3.3,1.4,0.2,1.6,2,14.6
419,Fred Hoiberg,4-Jun,203lb,541,61,18.4,1.8,4.1,0.431,0.7,1.7,0.396,1.1,2.4,0.456,0.514,1.2,1.4,0.854,0.3,2.4,2.7,1.6,0.8,0.1,0.5,1.4,5.4
420,Fred Jones,4-Jun,210lb,430,78,24,2.5,6.2,0.411,0.8,2.3,0.353,1.7,3.9,0.445,0.476,1.6,2,0.809,0.4,1.9,2.2,2.3,0.8,0.3,1.2,1.9,7.5
421,Gary Grant,3-Jun,185lb,552,231,22.8,3.4,7.5,0.45,0.2,0.6,0.278,3.2,6.9,0.466,0.462,1,1.3,0.776,0.6,1.7,2.3,5.5,1.5,0.1,2.3,2.2,7.9
422,Gary Harris,4-Jun,210lb,136,86,24.1,3.3,7.6,0.434,1,3,0.315,2.3,4.5,0.514,0.497,1.1,1.4,0.792,0.6,1.6,2.2,1.4,1,0.2,1,1.6,8.6
423,Gary Payton,4-Jun,180lb,1335,1233,35.3,6.5,14,0.466,0.8,2.7,0.317,5.7,11.3,0.501,0.496,2.4,3.4,0.729,1,2.9,3.9,6.7,1.8,0.2,2.3,2.4,16.3
424,Gary Payton,4-Jun,180lb,1335,1233,35.3,6.5,14,0.466,0.8,2.7,0.317,5.7,11.3,0.501,0.496,2.4,3.4,0.729,1,2.9,3.9,6.7,1.8,0.2,2.3,2.4,16.3
425,Gary Trent,8-Jun,250lb,506,130,19.5,3.5,7.1,0.501,0,0.1,0.08,3.5,7,0.507,0.501,1.5,2.4,0.643,1.7,2.8,4.5,1,0.4,0.3,1.2,2.2,8.6
426,Gaylon Nickerson,3-Jun,190lb,4,0,10.5,1,3,0.333,0,0.5,0,1,2.5,0.4,0.333,1.8,1.8,1,0.3,1,1.3,0.3,0.3,0.3,0.3,0.3,3.8
427,George Lynch,8-Jun,218lb,774,420,22.8,2.7,6,0.446,0.2,0.6,0.306,2.5,5.4,0.462,0.462,1,1.6,0.652,1.9,3.1,5,1.4,1.1,0.3,1.1,2.2,6.6
428,George McCloud,6-Jun,205lb,766,194,22.8,3.2,8,0.402,1.2,3.4,0.358,2,4.7,0.434,0.477,1.4,1.7,0.81,0.9,2.2,3.1,2.3,0.8,0.2,1.4,2.1,9
429,George Zidek,Jul-00,250lb,135,23,9.8,1.2,2.9,0.408,0,0,0.25,1.2,2.9,0.409,0.409,1,1.2,0.783,0.8,1.3,2.1,0.2,0.1,0.1,0.5,1.8,3.4
430,Georges Niang,8-Jun,230lb,13,0,5.5,0.3,2.1,0.148,0.1,0.8,0.1,0.2,1.3,0.176,0.167,0.2,0.2,1,0.2,0.8,1,0.4,0.1,0,0.3,0.4,0.8
431,Gerald Glass,5-Jun,221lb,201,49,16.7,3.4,7.9,0.433,0.1,0.5,0.236,3.3,7.3,0.448,0.442,0.8,1.2,0.643,1.1,1.4,2.5,1.5,0.6,0.3,0.9,1.8,7.7
432,Gerald Madkins,4-Jun,200lb,48,0,8.8,0.5,1.5,0.366,0.3,0.7,0.375,0.3,0.8,0.359,0.451,0.3,0.4,0.762,0.1,0.5,0.5,1.4,0.5,0,0.6,0.8,1.7
433,Gerald Wallace,7-Jun,215lb,832,611,29.7,4.2,9,0.469,0.5,1.6,0.312,3.7,7.4,0.502,0.496,3,4.2,0.709,1.4,4.4,5.8,2.1,1.4,0.8,1.8,2.2,11.9
434,Gerald Wilkins,6-Jun,185lb,900,653,29,5.3,11.7,0.45,0.5,1.5,0.316,4.8,10.3,0.469,0.47,2,2.7,0.745,1.1,1.9,2.9,3,1,0.2,1.9,2.1,13
435,Gilbert Arenas,3-Jun,191lb,552,455,35.1,6.7,16,0.421,2,5.6,0.351,4.8,10.5,0.458,0.482,5.2,6.5,0.803,0.8,3.1,3.9,5.3,1.6,0.2,3.2,3,20.7
436,Glen Rice,7-Jun,215lb,1000,876,35,6.8,14.9,0.456,1.6,3.9,0.4,5.2,11,0.476,0.508,3.2,3.8,0.846,0.9,3.4,4.4,2.1,1,0.3,1.7,2.4,18.3
437,Glen Rice,7-Jun,215lb,1000,876,35,6.8,14.9,0.456,1.6,3.9,0.4,5.2,11,0.476,0.508,3.2,3.8,0.846,0.9,3.4,4.4,2.1,1,0.3,1.7,2.4,18.3
438,Glenn Robinson,7-Jun,225lb,688,668,36.8,8.1,17.6,0.459,0.9,2.6,0.34,7.2,15,0.48,0.485,3.6,4.4,0.82,1.5,4.6,6.1,2.7,1.2,0.6,3.1,2.7,20.7
439,Glenn Robinson,7-Jun,225lb,688,668,36.8,8.1,17.6,0.459,0.9,2.6,0.34,7.2,15,0.48,0.485,3.6,4.4,0.82,1.5,4.6,6.1,2.7,1.2,0.6,3.1,2.7,20.7
440,God Shammgod,Jun-00,169lb,20,0,7.3,1,2.9,0.328,0,0.1,0,1,2.8,0.339,0.328,1.2,1.5,0.767,0.1,0.3,0.4,1.8,0.4,0.1,1.1,1.4,3.1
441,Gordon Hayward,8-Jun,226lb,460,352,31,5,11.4,0.438,1.2,3.4,0.36,3.8,8,0.472,0.492,3.7,4.5,0.819,0.7,3.3,4.1,3.4,1,0.4,2.1,1.8,14.9
442,Gorgui Dieng,11-Jun,241lb,237,125,25,3.3,6.3,0.516,0,0.2,0.289,3.2,6.2,0.522,0.519,2.1,2.7,0.774,2.3,4.8,7.1,1.6,0.9,1.3,1.5,2.5,8.6
443,Grant Hill,8-Jun,225lb,1026,972,33.9,6.2,12.8,0.483,0.2,0.7,0.314,6,12.1,0.493,0.492,4.1,5.4,0.769,1.1,4.9,6,4.1,1.2,0.6,2.4,2.3,16.7
444,Grant Jerrett,10-Jun,235lb,8,0,6.4,0.9,3.3,0.269,0.1,1.9,0.067,0.8,1.4,0.545,0.288,0.1,0.1,1,0.3,0.9,1.1,0.4,0.3,0.3,0.4,1.4,2
445,Greg Anthony,Jun-00,176lb,757,227,20.9,2.5,6.3,0.403,0.8,2.3,0.349,1.7,4,0.434,0.467,1.4,1.9,0.733,0.4,1.5,1.9,4,1.2,0.1,1.4,1.7,7.3
446,Greg Buckner,4-Jun,210lb,570,117,19.1,2,4.4,0.45,0.4,1.3,0.334,1.5,3.1,0.496,0.498,0.7,0.9,0.757,0.8,2,2.8,1.3,0.8,0.2,0.7,2.4,5
447,Greg Butler,11-Jun,240lb,55,0,3.8,0.5,1.4,0.354,0,0.1,0,0.5,1.4,0.368,0.354,0.4,0.5,0.714,0.4,0.6,1,0.1,0,0,0.4,0.8,1.4
448,Greg Foster,11-Jun,240lb,656,95,12.2,1.6,3.6,0.44,0,0.1,0.225,1.6,3.5,0.448,0.444,0.6,0.9,0.748,0.8,1.8,2.6,0.5,0.1,0.3,0.7,1.9,3.9
449,Greg Graham,4-Jun,174lb,207,18,12.2,1.6,3.9,0.407,0.2,0.8,0.29,1.4,3.1,0.438,0.437,1.1,1.4,0.775,0.3,0.8,1.1,1,0.6,0.1,0.9,1,4.5
450,Greg Minor,6-Jun,210lb,277,93,18.6,2.9,6,0.478,0.1,0.4,0.226,2.8,5.6,0.495,0.485,1,1.4,0.767,0.9,1.7,2.7,1.4,0.6,0.2,0.8,1.7,6.9
451,Greg Monroe,11-Jun,265lb,476,401,30.4,5.7,11.2,0.508,0,0,0,5.7,11.2,0.509,0.508,2.9,4.1,0.705,3.1,6,9,2.2,1.2,0.6,2,2.3,14.3
452,Greg Ostertag,2-Jul,280lb,756,321,19.5,1.8,3.6,0.486,0,0,0.1,1.8,3.6,0.487,0.486,1.1,1.9,0.569,2,3.5,5.5,0.6,0.3,1.7,0.9,2.5,4.6
453,Greg Smith,10-Jun,250lb,149,12,12.3,1.6,2.6,0.617,0,0,0,1.6,2.6,0.618,0.617,0.7,1.3,0.576,1.1,2.2,3.3,0.3,0.2,0.4,0.4,1.9,4
454,Greg Smith,10-Jun,250lb,149,12,12.3,1.6,2.6,0.617,0,0,0,1.6,2.6,0.618,0.617,0.7,1.3,0.576,1.1,2.2,3.3,0.3,0.2,0.4,0.4,1.9,4
455,Greg Smith,10-Jun,250lb,149,12,12.3,1.6,2.6,0.617,0,0,0,1.6,2.6,0.618,0.617,0.7,1.3,0.576,1.1,2.2,3.3,0.3,0.2,0.4,0.4,1.9,4
456,Greg Sutton,2-Jun,170lb,168,8,11.6,1.6,4.1,0.396,0.7,1.9,0.361,0.9,2.2,0.426,0.48,0.6,0.8,0.743,0.1,0.8,0.9,1.7,0.5,0.1,1.1,1.9,4.5
457,Greivis Vasquez,6-Jun,217lb,401,157,23.7,3.4,8.2,0.418,1,2.9,0.349,2.4,5.3,0.456,0.48,1.1,1.3,0.817,0.3,2.2,2.5,4.8,0.6,0.1,1.9,1.9,9
458,Hanno Mottola,11-Jun,247lb,155,17,15.2,1.9,4.3,0.442,0,0.1,0.063,1.9,4.2,0.451,0.443,0.8,1.1,0.783,0.8,2,2.9,0.5,0.2,0.2,0.9,2.2,4.6
459,Harold Miner,5-Jun,210lb,200,47,18.7,3.5,7.5,0.46,0.1,0.4,0.311,3.3,7.2,0.468,0.468,2,2.5,0.785,1,1.2,2.2,1.2,0.4,0.1,1.4,1.9,9
460,Harrison Barnes,8-Jun,210lb,328,267,28.7,4.1,9.1,0.447,0.9,2.5,0.37,3.1,6.5,0.477,0.498,1.7,2.2,0.753,1,3.6,4.7,1.4,0.7,0.2,1,1.9,10.7
461,Harvey Grant,8-Jun,195lb,783,439,26.2,4.3,9.1,0.469,0.1,0.3,0.267,4.2,8.8,0.476,0.473,1.3,1.8,0.709,1.5,2.9,4.4,1.6,0.8,0.5,0.9,2.3,9.9
462,Haywoode Workman,2-Jun,180lb,359,159,20.1,2.1,5,0.419,0.3,1,0.323,1.8,3.9,0.444,0.452,1,1.3,0.764,0.4,1.9,2.3,3.9,1,0.1,1.5,1.9,5.5
463,Henry Sims,10-Jun,248lb,135,61,18.8,3,6.3,0.471,0,0.2,0.174,3,6.2,0.479,0.473,1.6,2.1,0.767,1.8,3.1,5,1,0.6,0.5,1.1,2.1,7.6
464,Hersey Hawkins,3-Jun,190lb,983,896,32.6,5,10.8,0.461,1.2,3.2,0.394,3.7,7.6,0.488,0.518,3.5,4.1,0.87,0.8,2.8,3.6,2.9,1.7,0.3,1.9,2.1,14.7
465,Hollis Thompson,8-Jun,206lb,248,82,24.6,2.9,7,0.417,1.4,3.6,0.39,1.5,3.3,0.446,0.519,0.8,1.1,0.71,0.8,2.4,3.2,1.1,0.6,0.3,0.8,2.1,8
466,Horace Grant,10-Jun,215lb,1165,1037,33.2,4.7,9.2,0.509,0,0.1,0.063,4.7,9.1,0.511,0.509,1.8,2.6,0.692,3,5.1,8.1,2.2,1,1,1.1,2.4,11.2
467,Howard Eisley,2-Jun,177lb,786,167,20.4,2.4,5.9,0.407,0.7,1.9,0.35,1.7,4,0.434,0.463,1.1,1.3,0.827,0.3,1.4,1.7,3.5,0.7,0.1,1.5,2.2,6.5
468,Hubert Davis,5-Jun,183lb,685,149,22.1,3.1,6.7,0.458,1.1,2.4,0.441,2,4.3,0.468,0.537,0.9,1.1,0.837,0.3,1.2,1.5,1.7,0.4,0.1,0.9,1.5,8.2
469,Ian Clark,3-Jun,175lb,139,1,8.8,1.3,3.1,0.434,0.5,1.4,0.366,0.8,1.7,0.489,0.516,0.4,0.5,0.815,0.2,0.8,0.9,0.8,0.3,0.2,0.5,0.9,3.6
470,Ian Clark,3-Jun,175lb,139,1,8.8,1.3,3.1,0.434,0.5,1.4,0.366,0.8,1.7,0.489,0.516,0.4,0.5,0.815,0.2,0.8,0.9,0.8,0.3,0.2,0.5,0.9,3.6
471,Iman Shumpert,5-Jun,220lb,314,169,25.3,2.7,6.9,0.397,1,2.9,0.341,1.8,4,0.438,0.468,0.9,1.2,0.764,0.8,2.7,3.5,2,1.2,0.2,1.3,2.5,7.3
472,Isaac Austin,10-Jun,255lb,432,166,19.3,3,6.7,0.446,0,0.1,0.176,3,6.6,0.451,0.448,1.6,2.4,0.67,1.4,3.3,4.7,1.2,0.5,0.5,1.6,2.2,7.6
473,Isaiah Canaan,Jun-00,201lb,168,60,21.5,2.9,7.9,0.371,1.8,5.1,0.355,1.1,2.7,0.4,0.486,1.4,1.8,0.823,0.3,1.6,1.9,1.7,0.7,0.1,1.1,1.6,9.1
474,Isaiah Thomas,9-May,185lb,386,254,29.4,5.7,13.1,0.436,1.7,4.8,0.36,4,8.3,0.48,0.502,4.4,5.1,0.866,0.6,2,2.6,5.1,1,0.1,2.2,2.2,17.6
475,Isaiah Whitehead,4-Jun,213lb,17,11,22.8,2.4,6.5,0.369,0.5,1.8,0.258,1.9,4.7,0.413,0.405,0.9,1.2,0.8,0.3,2.2,2.5,3,0.8,0.6,2.2,2.5,6.2
476,Ivan Johnson,8-Jun,230lb,125,5,15.8,2.6,5,0.517,0,0.2,0.158,2.6,4.9,0.528,0.519,1.2,1.8,0.662,1.1,2.8,3.9,0.6,0.8,0.3,1.1,2,6.5
477,Ivano Newbill,9-Jun,245lb,134,4,10.7,0.6,1.4,0.394,0,0,1,0.6,1.4,0.391,0.396,0.3,0.8,0.433,1,1.6,2.6,0.4,0.4,0.2,0.5,1.6,1.5
478,J.R. Bremer,2-Jun,185lb,100,43,19.5,2.1,6.2,0.344,1.2,3.6,0.333,0.9,2.6,0.359,0.441,1,1.3,0.748,0.3,1.5,1.8,2.2,0.6,0.1,0.8,1.1,6.5
479,J.R. Henderson,8-Jun,226lb,30,0,11,1.2,3.2,0.365,0.1,0.2,0.4,1.1,3,0.363,0.375,0.8,1.5,0.556,0.7,0.9,1.6,0.7,0.3,0.1,0.6,1,3.2
480,Jabari Brown,4-Jun,215lb,19,5,29.9,3.7,8.9,0.412,1.2,3.3,0.371,2.5,5.7,0.435,0.479,3.4,4.5,0.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9
481,Jabari Parker,8-Jun,250lb,122,118,31.5,6,12.3,0.486,0.3,1,0.303,5.7,11.3,0.501,0.498,2.4,3.2,0.757,1.7,3.7,5.4,1.8,1,0.3,1.6,1.9,14.7
482,Jabari Smith,11-Jun,250lb,108,2,9.8,1.2,2.8,0.413,0,0.1,0.125,1.1,2.7,0.42,0.414,0.7,1,0.69,0.5,1.2,1.6,0.6,0.3,0.2,0.5,1.5,3
483,Jacque Vaughn,1-Jun,190lb,776,123,16.3,1.7,3.9,0.429,0.1,0.3,0.352,1.6,3.6,0.437,0.445,1,1.3,0.779,0.2,1.1,1.3,2.5,0.5,0,1,1.6,4.5
484,Jae Crowder,6-Jun,235lb,325,128,21.5,2.9,6.6,0.43,1,3,0.329,1.9,3.6,0.515,0.505,1.3,1.6,0.779,0.7,2.7,3.4,1.3,1,0.3,0.7,1.8,8
485,JaKarr Sampson,9-Jun,214lb,147,72,15.6,1.9,4.5,0.431,0.3,1.3,0.237,1.6,3.2,0.51,0.465,1,1.5,0.662,0.6,1.9,2.4,0.8,0.4,0.4,1,1.9,5.2
486,Jake Layman,9-Jun,210lb,13,0,7.4,1.2,2.8,0.405,0.6,2,0.308,0.5,0.8,0.636,0.514,0.5,0.5,0.857,0.1,0.8,0.8,0.5,0.4,0.1,0.3,0.9,3.4
487,Jalen Rose,8-Jun,210lb,923,572,30.3,5.3,11.9,0.443,0.8,2.3,0.355,4.4,9.6,0.464,0.477,3,3.7,0.801,0.5,2.9,3.5,3.8,0.8,0.3,2.3,2.6,14.3
488,Jamaal Franklin,5-Jun,191lb,24,0,7.3,0.7,1.7,0.415,0.3,0.5,0.462,0.5,1.2,0.393,0.488,0.1,0.1,1,0.2,0.8,1,0.4,0.2,0.1,0.6,1.1,1.8
489,Jamaal Tinsley,3-Jun,195lb,547,404,26.4,3.2,8.2,0.393,0.7,2.4,0.299,2.5,5.8,0.432,0.437,1.3,1.9,0.716,0.6,2.3,2.9,6.1,1.4,0.3,2.5,2.4,8.5
490,Jamal Crawford,5-Jun,200lb,1123,432,30.8,5.4,13.1,0.41,1.7,5,0.349,3.6,8,0.448,0.477,3,3.5,0.862,0.4,2,2.4,3.5,0.9,0.2,1.9,1.6,15.5
491,Jamal Mashburn,8-Jun,240lb,611,584,37.3,7,16.7,0.418,1.3,3.6,0.345,5.7,13.1,0.439,0.456,3.8,5,0.766,1.1,4.2,5.4,4,1,0.2,2.6,2.5,19.1
492,Jamal Murray,4-Jun,207lb,23,3,22.1,3.4,8.9,0.385,1.7,4.4,0.386,1.7,4.5,0.385,0.48,1.4,1.7,0.842,0.6,2.3,2.9,2,0.4,0.3,1.6,1.8,10
493,Jamel Thomas,6-Jun,215lb,12,0,8.5,1.2,3.1,0.378,0.1,0.5,0.167,1.1,2.6,0.419,0.392,0.1,0.1,1,0.4,0.8,1.2,0.5,0.3,0,0.9,0.7,2.5
494,James Anderson,6-Jun,213lb,247,83,17.5,2.1,5.2,0.411,0.8,2.5,0.321,1.3,2.7,0.495,0.488,0.7,0.9,0.755,0.4,1.8,2.3,1.2,0.5,0.2,0.9,1.2,5.8
495,James Collins,4-Jun,196lb,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.343,0.464,0.3,0.6,0.571,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6
496,James Cotton,5-Jun,220lb,19,0,4.8,0.7,2.1,0.359,0,0.4,0,0.7,1.7,0.438,0.359,1.1,1.4,0.778,0.2,0.6,0.8,0,0.2,0.1,0.5,0.5,2.6
497,James Cotton,5-Jun,220lb,19,0,4.8,0.7,2.1,0.359,0,0.4,0,0.7,1.7,0.438,0.359,1.1,1.4,0.778,0.2,0.6,0.8,0,0.2,0.1,0.5,0.5,2.6
498,James Ennis,7-Jun,210lb,98,21,18.3,2,4.6,0.433,0.7,2,0.366,1.3,2.7,0.483,0.511,1.4,1.7,0.811,1,2,3,0.9,0.6,0.2,0.7,1.6,6.1
499,James Johnson,9-Jun,250lb,418,140,18.6,2.7,5.6,0.476,0.3,1,0.277,2.4,4.6,0.52,0.501,1,1.5,0.694,0.9,2.4,3.2,1.5,0.7,0.9,1.3,2.1,6.7
500,James Jones,8-Jun,218lb,672,91,16,1.7,4.4,0.4,1.1,2.8,0.401,0.6,1.6,0.399,0.53,0.8,0.9,0.847,0.3,1.5,1.8,0.5,0.3,0.3,0.3,1.3,5.4
501,James Jones,8-Jun,218lb,672,91,16,1.7,4.4,0.4,1.1,2.8,0.401,0.6,1.6,0.399,0.53,0.8,0.9,0.847,0.3,1.5,1.8,0.5,0.3,0.3,0.3,1.3,5.4
502,James Michael McAdoo,9-Jun,230lb,66,1,7,1.2,2.2,0.524,0,0.1,0.25,1.1,2.1,0.532,0.528,0.6,1.2,0.519,0.7,0.9,1.6,0.3,0.2,0.3,0.4,1,2.9
503,James Nunnally,7-Jun,205lb,13,0,12.7,1.2,3.5,0.326,0.6,1.9,0.32,0.5,1.6,0.333,0.413,0.5,0.7,0.667,0.1,1.4,1.5,0.6,0.5,0.2,0.5,0.8,3.4
504,James Posey,8-Jun,215lb,864,479,26.9,2.9,7,0.41,1.2,3.4,0.349,1.7,3.6,0.467,0.495,1.6,2,0.82,0.9,3.8,4.7,1.6,1.1,0.3,1.1,2.7,8.6
505,James Robinson,2-Jun,180lb,381,51,18.2,2.8,7,0.394,1,3,0.348,1.7,4,0.43,0.47,1,1.5,0.666,0.5,1.2,1.7,1.9,0.5,0.2,1.3,1.7,7.6
506,James Robinson,2-Jun,180lb,381,51,18.2,2.8,7,0.394,1,3,0.348,1.7,4,0.43,0.47,1,1.5,0.666,0.5,1.2,1.7,1.9,0.5,0.2,1.3,1.7,7.6
507,James Southerland,8-Jun,215lb,4,0,7.5,1.3,3.8,0.333,0.8,1.5,0.5,0.5,2.3,0.222,0.433,0.3,0.5,0.5,0,2,2,0,0.3,0.5,0.3,0.8,3.5
