ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1465,Devin Green,7-Jun,210lb,27,0,5,0.2,1,0.214,0,0.1,0,0.2,1,0.231,0.214,0.5,0.8,0.619,0.4,0.5,0.9,0.3,0.1,0,0.2,0.5,0.9
1466,Draymond Green,7-Jun,230lb,343,195,25.9,3.2,7.3,0.439,0.9,2.6,0.341,2.3,4.7,0.494,0.5,1.6,2.3,0.689,1.3,5.4,6.6,3.7,1.3,1,1.7,2.8,8.8
1467,Erick Green,4-Jun,185lb,52,1,8.7,1.3,3.4,0.377,0.3,1,0.288,1,2.4,0.415,0.42,0.2,0.3,0.857,0.2,0.5,0.7,0.8,0.3,0,0.3,0.6,3.1
1468,Gerald Green,7-Jun,205lb,509,116,20.1,3.6,8.6,0.419,1.3,3.6,0.36,2.3,5,0.462,0.495,1.4,1.7,0.814,0.5,2,2.5,1,0.5,0.3,1.2,1.9,9.9
1469,JaMychal Green,9-Jun,227lb,126,40,18.6,2.7,5.7,0.472,0.2,0.7,0.298,2.5,5,0.498,0.492,1.3,1.6,0.768,1.7,3.1,4.8,0.8,0.5,0.4,1,2.4,6.9
1470,Jeff Green,9-Jun,235lb,658,481,31.7,5.1,11.6,0.437,1,3,0.337,4.1,8.6,0.472,0.481,2.6,3.3,0.787,1,3.8,4.8,1.7,0.8,0.6,1.7,2.3,13.8
1471,Johnny Green,5-Jun,200lb,1057,,23.3,4.7,9.5,0.493,,,,4.7,9.5,0.493,0.493,2.2,4,0.553,,,8.6,1.4,,,,2.7,11.6
1472,Ken Green,8-Jun,215lb,7,0,10.3,1.9,3.9,0.481,0,0,,1.9,3.9,0.481,0.481,0.7,1.3,0.556,1.7,2.1,3.9,0.3,0.6,0,0.1,1.1,4.4
1473,Kenny Green,6-Jun,210lb,60,0,10.4,1.8,4.4,0.412,0,0,0,1.8,4.4,0.414,0.412,0.8,1.1,0.721,0.6,1.1,1.7,0.3,0.2,0.2,0.8,1,4.4
1474,Lamar Green,7-Jun,210lb,411,,17.8,2.2,5.1,0.43,0,0,,2.2,5.1,0.43,0.43,0.8,1.3,0.66,1.4,3.7,6.2,0.8,0.4,0.5,1.2,2.5,5.2
1475,Litterial Green,1-Jun,185lb,148,4,8,1,2.3,0.42,0,0.2,0.077,1,2.1,0.448,0.423,0.9,1.4,0.665,0.2,0.3,0.5,1.2,0.3,0,0.5,0.8,2.9
1476,Luther Green,7-Jun,190lb,90,,10.4,1.7,4.5,0.383,0,0.1,0,1.7,4.4,0.39,0.383,0.8,1.7,0.507,1.4,2.4,3.6,0.3,,,0.9,1.5,4.3
1477,Mike Green,10-Jun,200lb,459,,24.7,4.7,9.9,0.48,0,0.1,0.083,4.7,9.9,0.481,0.48,2.1,2.8,0.732,2.6,4.3,6.9,1.3,0.7,1.6,1.8,2.9,11.5
1478,Rickey Green,Jun-00,170lb,946,513,24.6,3.8,8.1,0.469,0,0.2,0.207,3.8,7.9,0.475,0.471,1.7,2.2,0.807,0.5,1.4,1.9,5.5,1.4,0.1,1.7,1.5,9.4
1479,Sean Green,5-Jun,210lb,84,0,8,1.8,4.7,0.386,0.2,0.7,0.246,1.6,4,0.412,0.405,0.4,0.6,0.62,0.4,0.6,1,0.5,0.4,0.2,0.8,0.8,4.2
1480,Si Green,2-Jun,185lb,504,,26.1,3.4,8.9,0.387,,,,3.4,8.9,0.387,0.387,2.3,3.4,0.676,,,4.3,3.3,,,,2.8,9.2
1481,Sidney Green,9-Jun,220lb,679,242,19.5,2.9,6.5,0.454,0,0,0.037,2.9,6.4,0.457,0.455,1.6,2.2,0.738,1.9,4.2,6.1,0.9,0.5,0.3,1.5,2.6,7.5
