ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4152,Maurice Taylor,9-Jun,260lb,534,227,25,4.6,9.9,0.466,0,0.1,0.152,4.6,9.9,0.468,0.467,1.8,2.5,0.711,1.5,3.1,4.6,1.2,0.5,0.5,1.8,3,11
4153,Mike Taylor,2-Jun,165lb,51,5,15.1,2.2,5.2,0.412,0.3,0.8,0.325,1.9,4.5,0.427,0.436,1.1,1.6,0.691,0.4,1.3,1.7,2.1,0.7,0,1.4,1.6,5.7
4154,Oliver Taylor,2-Jun,194lb,262,,23.5,3.4,7.4,0.456,0.1,0.3,0.234,3.3,7.1,0.465,0.46,2.9,4.2,0.683,1.6,2.5,4.2,2.4,0.6,0.2,2.2,2.7,9.7
4155,Ronald Taylor,1-Jul,265lb,77,,12.2,2,4.4,0.466,0,0,,2,4.4,0.466,0.466,0.7,1.3,0.553,1.6,2.2,3.8,0.9,,,1.6,3,4.8
4156,Tyshawn Taylor,3-Jun,185lb,61,3,8,1,2.9,0.354,0.1,0.4,0.36,0.9,2.5,0.353,0.379,0.6,0.9,0.684,0.1,0.5,0.5,0.9,0.4,0,0.9,0.9,2.9
4157,Vince Taylor,5-Jun,180lb,31,0,10.4,1.2,3.3,0.363,0,0,,1.2,3.3,0.363,0.363,0.7,1,0.656,0.6,0.5,1.2,1.3,0.6,0.1,1,1.7,3.1
4158,Terry Teagle,5-Jun,195lb,687,193,21.1,4.8,10.3,0.465,0,0.2,0.21,4.8,10.1,0.47,0.467,2,2.5,0.792,1.1,1.6,2.6,1.4,0.8,0.2,1.5,2.2,11.6
4159,Jeff Teague,2-Jun,186lb,541,406,26.3,4.4,9.9,0.446,0.8,2.3,0.35,3.6,7.6,0.475,0.487,2.6,3.1,0.839,0.3,1.9,2.2,5.2,1.2,0.3,2.2,1.9,12.3
4160,Marquis Teague,2-Jun,189lb,88,3,9.5,0.9,2.6,0.349,0.1,0.5,0.22,0.8,2.2,0.377,0.369,0.4,0.6,0.686,0,0.9,1,1.4,0.2,0.1,0.8,1.1,2.3
4161,Mirza Teletovic,9-Jun,242lb,262,13,18.2,3,7.3,0.411,1.7,4.6,0.376,1.3,2.7,0.47,0.528,0.8,1.1,0.748,0.7,2.7,3.4,0.9,0.3,0.3,0.9,1.7,8.6
4162,Sebastian Telfair,Jun-00,165lb,564,193,21.5,2.7,7,0.39,0.6,2,0.319,2.1,5,0.419,0.436,1.3,1.7,0.777,0.3,1.3,1.6,3.5,0.7,0.1,1.5,2.1,7.4
4163,Collis Temple,8-Jun,220lb,24,,4.3,0.7,1.7,0.415,0,0,0,0.7,1.7,0.425,0.415,0.3,0.4,0.8,0.6,0.7,1.3,0.6,0.2,0.2,0.5,1.2,1.8
4164,Garrett Temple,6-Jun,195lb,331,101,16.7,1.6,4.1,0.397,0.6,1.8,0.341,1,2.3,0.44,0.471,0.7,1,0.705,0.4,1.4,1.8,1.4,0.7,0.2,0.8,1.6,4.6
4165,Ira Terrell,8-Jun,200lb,127,,19.6,2.9,5.9,0.498,,,,2.9,5.9,0.498,0.498,1.1,1.8,0.638,1.1,3.1,4.2,1.1,0.5,0.6,1.1,2.1,7
4166,Carlos Terry,5-Jun,210lb,94,3,11.5,1.3,3,0.434,0,0.1,0,1.3,2.9,0.452,0.434,0.4,0.6,0.672,0.8,1.6,2.4,1.3,0.6,0.3,0.9,1.7,3
4167,Chuck Terry,6-Jun,215lb,341,,14.8,1.7,3.9,0.419,0,0.2,0.323,1.6,3.9,0.421,0.422,0.5,0.6,0.775,0.9,1.6,2.4,0.8,0.6,0.1,0.4,1.9,3.8
4168,Claude Terry,4-Jun,195lb,349,,12.3,2.2,4.8,0.468,0.2,0.5,0.338,2.1,4.4,0.48,0.483,0.9,1.2,0.785,0.5,0.9,1.4,1.3,0.4,0,1,1.2,5.5
4169,Jason Terry,2-Jun,185lb,1301,675,30.8,5.2,11.7,0.444,1.7,4.4,0.379,3.5,7.3,0.484,0.516,2.1,2.5,0.845,0.4,2,2.4,4.1,1.2,0.2,1.8,1.9,14.2
4170,Hasheem Thabeet,3-Jul,263lb,224,20,10.5,0.8,1.4,0.567,0,0,,0.8,1.4,0.567,0.567,0.5,0.9,0.578,0.9,1.8,2.7,0.1,0.3,0.8,0.5,2,2.2
4171,Tom Thacker,2-Jun,170lb,314,,11.6,1.3,3.7,0.36,0.1,0.5,0.227,1.3,3.6,0.365,0.365,0.5,1,0.508,1.3,1.8,2.6,1.5,,,1.6,1.9,3.2
4172,Floyd Theard,1-Jun,170lb,25,,16.2,1.6,4.5,0.345,0,0,0,1.6,4.5,0.348,0.345,0.7,1.1,0.643,0.3,1.7,2,1.8,,,1.8,2,3.8
4173,Reggie Theus,7-Jun,190lb,1026,743,33.7,6.9,14.6,0.471,0.3,1,0.252,6.6,13.7,0.486,0.479,4.5,5.5,0.826,1.2,2.1,3.3,6.3,1.2,0.2,3.4,2.9,18.5
4174,Peter Thibeaux,7-Jun,210lb,93,9,10.7,2.1,4.6,0.453,0,0.1,0.286,2.1,4.5,0.456,0.456,0.8,1.2,0.626,0.6,0.9,1.5,0.5,0.4,0.3,0.8,1.8,5
4175,Bill Thieben,7-Jun,215lb,85,,10.3,1.6,4.7,0.331,,,,1.6,4.7,0.331,0.331,0.9,1.3,0.64,,,3.2,0.3,,,,1.4,4
4176,Justus Thigpen,1-Jun,160lb,22,,7.2,1.3,3.6,0.367,0,0,,1.3,3.6,0.367,0.367,0,0.1,0.333,1.3,1,0.8,0.5,0,0,0.3,1.5,2.7
4177,David Thirdkill,7-Jun,195lb,179,5,8.2,1.1,2.3,0.457,0,0.1,0.091,1.1,2.3,0.467,0.458,0.7,1.3,0.565,0.4,0.7,1.2,0.5,0.3,0.1,0.6,1.3,2.8
4178,Adonis Thomas,7-Jun,200lb,6,1,6.2,1,2.3,0.429,0.2,0.8,0.2,0.8,1.5,0.556,0.464,0.2,0.2,1,0,0.5,0.5,0.5,0,0,0.2,1,2.3
4179,Billy Thomas,4-Jun,208lb,53,0,10,1,2.8,0.338,0.6,1.9,0.304,0.4,0.9,0.408,0.44,0.2,0.2,0.846,0.2,0.8,1,0.5,0.5,0,0.4,1,2.7
4180,Carl Thomas,4-Jun,175lb,63,0,8.5,1.1,2.8,0.398,0.4,1.2,0.315,0.7,1.6,0.456,0.463,0.3,0.4,0.643,0.2,0.7,1,0.4,0.4,0.1,0.4,0.8,2.9
4181,Charles Thomas,3-Jun,175lb,36,0,4.3,0.5,1.4,0.353,0.1,0.5,0.118,0.4,0.9,0.471,0.373,0.3,0.4,0.667,0.2,0.4,0.6,0.6,0.1,0,0.5,0.6,1.3
4182,Etan Thomas,9-Jun,256lb,409,74,17.3,2.2,4.2,0.513,0,0,,2.2,4.2,0.513,0.513,1.4,2.3,0.603,1.7,3.1,4.7,0.4,0.3,1,0.9,2.2,5.7
